task_type,metric,count,mean,std,median,iqr,min,max,p90,p95,coefficient_of_variation,attempt_count,execution_entry_count,execution_success_count,main_analysis_count
task_d_dense,mean_rtf,10,0.996827883662754,0.0006674203849122242,0.9971030134562728,0.0003580568600920486,0.9952518762008111,0.9972632435186206,0.9972573479817947,0.9972602957502077,0.0006695442571889626,10,10,10,10
task_e_mixed,planning_time,10,0.0690592627001024,0.001901980298255858,0.06945243399422907,0.002034929248111439,0.0648672089955653,0.0715682959962578,0.07075907450889644,0.07116368525257713,0.02754127721454862,10,10,10,10
task_e_mixed,reference_execution_time,10,30.293815754202296,0.004027959391340862,30.293698516505174,0.0053427187540364685,30.28779218099953,30.299869145004777,30.298391636607267,30.29913039080602,0.0001329630913458669,10,10,10,10
task_e_mixed,stabilization_delay,10,5.796088681897527,0.3200264842103191,5.9828535779979575,0.5867419352471188,5.4002924790002,6.156141480998485,6.069585422791715,6.1128634518951,0.05521421458057275,10,10,10,10
task_e_mixed,stage_wall_time,10,36.15965961270049,0.323563147887829,36.35068367000349,0.597578221511867,35.756434082999476,36.51901521599939,36.435168336897185,36.47709177644829,0.008948180136468507,10,10,10,10
task_e_mixed,mission_wall_time,10,36.15965961270049,0.323563147887829,36.35068367000349,0.597578221511867,35.756434082999476,36.51901521599939,36.435168336897185,36.47709177644829,0.008948180136468507,10,10,10,10
task_e_mixed,trajectory_finish_spread,10,0.017577238200829015,0.0009586209892786671,0.017617807003261987,0.0016990270005408092,0.016337809996912256,0.018864034005673602,0.018719461597356712,0.018791747801515157,0.05453763431580819,10,10,10,10
task_e_mixed,stable_arrival_spread,10,0.7744634314007272,0.027849173624765428,0.7781199865003146,0.04639614150073612,0.7390685229984228,0.8145452859971556,0.8084297212000819,0.8114875035986188,0.03595931388832167,10,10,10,10
task_e_mixed,tracking_rmse,10,1.1997224612760078,0.009337969514815045,1.1963511497654764,0.017282652274291932,1.1864970647241917,1.2111054123912812,1.2108330524062387,1.21096923239876,0.007783441434349168,10,10,10,10
task_e_mixed,minimum_inter_agent_distance,10,1.8620602528862122,0.006831208310234197,1.860737196330809,0.008823079324683292,1.8547735239460401,1.8749642848604695,1.871356786353384,1.8731605356069267,0.003668629035846587,10,10,10,10
task_e_mixed,mean_rtf,10,0.9971683134630196,0.0007800113281843556,0.9970682514989972,0.0009843383492216251,0.995589845253111,0.9982264734370003,0.9980318660388414,0.9981291697379209,0.0007822263480028667,10,10,10,10
