request_id,attempt_index,request_ros_s,attempt_ros_s,attempt_monotonic_s,uav_id,state_age_ms,snapshot_skew_ms,result,deadline_expired
prewarm,21,1787386048.4407485,1787386048.4430995,16977.592102221,7,43.595314025878906,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,21,1787386048.4407485,1787386048.4430995,16977.592102882,8,47.42765426635742,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,22,1787386048.4407485,1787386048.443168,16977.592168635,1,47.6686954498291,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,22,1787386048.4407485,1787386048.443168,16977.592169467,2,47.81198501586914,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,22,1787386048.4407485,1787386048.443168,16977.592169958,3,47.79958724975586,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,22,1787386048.4407485,1787386048.443168,16977.592170429,4,43.78628730773926,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,22,1787386048.4407485,1787386048.443168,16977.5921709,5,47.569990158081055,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,22,1787386048.4407485,1787386048.443168,16977.592171461,6,43.61748695373535,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,22,1787386048.4407485,1787386048.443168,16977.592171922,7,43.663740158081055,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,22,1787386048.4407485,1787386048.443168,16977.592172433,8,47.49608039855957,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,23,1787386048.4407485,1787386048.4432392,16977.592238437,1,47.73998260498047,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,23,1787386048.4407485,1787386048.4432392,16977.592239308,2,47.88327217102051,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,23,1787386048.4407485,1787386048.4432392,16977.59223995,3,47.87087440490723,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,23,1787386048.4407485,1787386048.4432392,16977.592240551,4,43.857574462890625,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,23,1787386048.4407485,1787386048.4432392,16977.592241162,5,47.64127731323242,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,23,1787386048.4407485,1787386048.4432392,16977.592241723,6,43.68877410888672,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,23,1787386048.4407485,1787386048.4432392,16977.592242344,7,43.73502731323242,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,23,1787386048.4407485,1787386048.4432392,16977.592242895,8,47.56736755371094,4.194498062133789,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,24,1787386048.4407485,1787386048.4434173,16977.592415299,1,39.983510971069336,8.077859878540039,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,24,1787386048.4407485,1787386048.4434173,16977.59241597,2,48.061370849609375,8.077859878540039,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,24,1787386048.4407485,1787386048.4434173,16977.592416441,3,48.048973083496094,8.077859878540039,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,24,1787386048.4407485,1787386048.4434173,16977.592416962,4,44.03567314147949,8.077859878540039,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,24,1787386048.4407485,1787386048.4434173,16977.592417463,5,47.81937599182129,8.077859878540039,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,24,1787386048.4407485,1787386048.4434173,16977.592418275,6,43.866872787475586,8.077859878540039,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,24,1787386048.4407485,1787386048.4434173,16977.592418665,7,43.91312599182129,8.077859878540039,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,24,1787386048.4407485,1787386048.4434173,16977.592419076,8,47.745466232299805,8.077859878540039,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,25,1787386048.4407485,1787386048.4435418,16977.592536006,1,40.10796546936035,11.865854263305664,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,25,1787386048.4407485,1787386048.4435418,16977.592536808,2,36.307573318481445,11.865854263305664,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,25,1787386048.4407485,1787386048.4435418,16977.592537238,3,48.17342758178711,11.865854263305664,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,25,1787386048.4407485,1787386048.4435418,16977.592537659,4,44.16012763977051,11.865854263305664,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,25,1787386048.4407485,1787386048.4435418,16977.59253804,5,47.943830490112305,11.865854263305664,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,25,1787386048.4407485,1787386048.4435418,16977.592538421,6,43.9913272857666,11.865854263305664,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,25,1787386048.4407485,1787386048.4435418,16977.592538811,7,44.037580490112305,11.865854263305664,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,25,1787386048.4407485,1787386048.4435418,16977.592539352,8,47.86992073059082,11.865854263305664,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,26,1787386048.4407485,1787386048.4436517,16977.59264472,1,40.21787643432617,11.790037155151367,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,26,1787386048.4407485,1787386048.4436517,16977.592645241,2,36.417484283447266,11.790037155151367,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,26,1787386048.4407485,1787386048.4436517,16977.592645652,3,36.26370429992676,11.790037155151367,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,26,1787386048.4407485,1787386048.4436517,16977.592646083,4,44.27003860473633,11.790037155151367,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,26,1787386048.4407485,1787386048.4436517,16977.592646494,5,48.053741455078125,11.790037155151367,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,26,1787386048.4407485,1787386048.4436517,16977.592646915,6,44.10123825073242,11.790037155151367,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,26,1787386048.4407485,1787386048.4436517,16977.592647335,7,44.147491455078125,11.790037155151367,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,26,1787386048.4407485,1787386048.4436517,16977.592647736,8,47.97983169555664,11.790037155151367,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,27,1787386048.4407485,1787386048.4437516,16977.592744949,1,40.31777381896973,15.780448913574219,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,27,1787386048.4407485,1787386048.4437516,16977.5927454,2,36.51738166809082,15.780448913574219,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,27,1787386048.4407485,1787386048.4437516,16977.59274581,3,36.36360168457031,15.780448913574219,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,27,1787386048.4407485,1787386048.4437516,16977.592746311,4,32.37318992614746,15.780448913574219,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,27,1787386048.4407485,1787386048.4437516,16977.592746812,5,48.15363883972168,15.780448913574219,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,27,1787386048.4407485,1787386048.4437516,16977.592747283,6,44.20113563537598,15.780448913574219,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,27,1787386048.4407485,1787386048.4437516,16977.592747804,7,44.24738883972168,15.780448913574219,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,27,1787386048.4407485,1787386048.4437516,16977.592748195,8,48.079729080200195,15.780448913574219,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,28,1787386048.4407485,1787386048.4438488,16977.59284147,1,40.415048599243164,15.706539154052734,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,28,1787386048.4407485,1787386048.4438488,16977.592842021,2,36.61465644836426,15.706539154052734,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,28,1787386048.4407485,1787386048.4438488,16977.592842412,3,36.46087646484375,15.706539154052734,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,28,1787386048.4407485,1787386048.4438488,16977.592842823,4,32.4704647064209,15.706539154052734,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,28,1787386048.4407485,1787386048.4438488,16977.592843254,5,40.47989845275879,15.706539154052734,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,28,1787386048.4407485,1787386048.4438488,16977.592843704,6,44.298410415649414,15.706539154052734,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,28,1787386048.4407485,1787386048.4438488,16977.592844115,7,44.34466361999512,15.706539154052734,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,28,1787386048.4407485,1787386048.4438488,16977.592844646,8,48.17700386047363,15.706539154052734,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,29,1787386048.4407485,1787386048.4439456,16977.592938262,1,40.5118465423584,15.729904174804688,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,29,1787386048.4407485,1787386048.4439456,16977.592939144,2,36.71145439147949,15.729904174804688,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,29,1787386048.4407485,1787386048.4439456,16977.592939625,3,36.557674407958984,15.729904174804688,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,29,1787386048.4407485,1787386048.4439456,16977.592940056,4,32.56726264953613,15.729904174804688,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,29,1787386048.4407485,1787386048.4439456,16977.592940456,5,40.57669639587402,15.729904174804688,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,29,1787386048.4407485,1787386048.4439456,16977.592940897,6,32.54389762878418,15.729904174804688,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,29,1787386048.4407485,1787386048.4439456,16977.592941308,7,44.44146156311035,15.729904174804688,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,29,1787386048.4407485,1787386048.4439456,16977.592942119,8,48.27380180358887,15.729904174804688,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,30,1787386048.4407485,1787386048.4440525,16977.593045363,1,40.6186580657959,15.886783599853516,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,30,1787386048.4407485,1787386048.4440525,16977.593046025,2,36.81826591491699,15.886783599853516,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,30,1787386048.4407485,1787386048.4440525,16977.593046526,3,36.664485931396484,15.886783599853516,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,30,1787386048.4407485,1787386048.4440525,16977.593046997,4,32.67407417297363,15.886783599853516,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,30,1787386048.4407485,1787386048.4440525,16977.593047437,5,40.68350791931152,15.886783599853516,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,30,1787386048.4407485,1787386048.4440525,16977.593047858,6,32.65070915222168,15.886783599853516,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,30,1787386048.4407485,1787386048.4440525,16977.593048269,7,32.49382972717285,15.886783599853516,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,30,1787386048.4407485,1787386048.4440525,16977.59304875,8,48.38061332702637,15.886783599853516,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,31,1787386048.4407485,1787386048.4441502,16977.593142716,1,40.71640968322754,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,31,1787386048.4407485,1787386048.4441502,16977.593143207,2,36.91601753234863,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,31,1787386048.4407485,1787386048.4441502,16977.593143598,3,36.762237548828125,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,31,1787386048.4407485,1787386048.4441502,16977.593144009,4,32.77182579040527,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,31,1787386048.4407485,1787386048.4441502,16977.59314443,5,40.781259536743164,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,31,1787386048.4407485,1787386048.4441502,16977.59314481,6,32.74846076965332,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,31,1787386048.4407485,1787386048.4441502,16977.593145281,7,32.59158134460449,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,31,1787386048.4407485,1787386048.4441502,16977.593145832,8,36.704301834106445,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,32,1787386048.4407485,1787386048.4444175,16977.593414838,1,40.98367691040039,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,32,1787386048.4407485,1787386048.4444175,16977.593415579,2,37.183284759521484,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,32,1787386048.4407485,1787386048.4444175,16977.593416161,3,37.02950477600098,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,32,1787386048.4407485,1787386048.4444175,16977.593416571,4,33.039093017578125,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,32,1787386048.4407485,1787386048.4444175,16977.593417042,5,41.048526763916016,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,32,1787386048.4407485,1787386048.4444175,16977.593417493,6,33.01572799682617,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,32,1787386048.4407485,1787386048.4444175,16977.593417924,7,32.858848571777344,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,32,1787386048.4407485,1787386048.4444175,16977.593418315,8,36.9715690612793,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,33,1787386048.4407485,1787386048.4444733,16977.593466405,1,41.039466857910156,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,33,1787386048.4407485,1787386048.4444733,16977.593466956,2,37.23907470703125,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,33,1787386048.4407485,1787386048.4444733,16977.593467397,3,37.08529472351074,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,33,1787386048.4407485,1787386048.4444733,16977.593467838,4,33.09488296508789,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,33,1787386048.4407485,1787386048.4444733,16977.593468299,5,41.10431671142578,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,33,1787386048.4407485,1787386048.4444733,16977.59346894,6,33.07151794433594,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,33,1787386048.4407485,1787386048.4444733,16977.593469371,7,32.91463851928711,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,33,1787386048.4407485,1787386048.4444733,16977.593469791,8,37.02735900878906,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,34,1787386048.4407485,1787386048.4445229,16977.593515778,1,41.08905792236328,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,34,1787386048.4407485,1787386048.4445229,16977.593516269,2,37.288665771484375,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,34,1787386048.4407485,1787386048.4445229,16977.59351673,3,37.13488578796387,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,34,1787386048.4407485,1787386048.4445229,16977.59351715,4,33.144474029541016,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,34,1787386048.4407485,1787386048.4445229,16977.593517581,5,41.153907775878906,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,34,1787386048.4407485,1787386048.4445229,16977.593518002,6,33.12110900878906,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,34,1787386048.4407485,1787386048.4445229,16977.593518393,7,32.964229583740234,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,34,1787386048.4407485,1787386048.4445229,16977.593518803,8,37.07695007324219,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,35,1787386048.4407485,1787386048.4445693,16977.593561444,1,41.135549545288086,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,35,1787386048.4407485,1787386048.4445693,16977.593562025,2,37.33515739440918,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,35,1787386048.4407485,1787386048.4445693,16977.593562476,3,37.18137741088867,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,35,1787386048.4407485,1787386048.4445693,16977.593562896,4,33.19096565246582,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,35,1787386048.4407485,1787386048.4445693,16977.593563307,5,41.20039939880371,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,35,1787386048.4407485,1787386048.4445693,16977.593563718,6,33.16760063171387,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,35,1787386048.4407485,1787386048.4445693,16977.593564119,7,33.01072120666504,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,35,1787386048.4407485,1787386048.4445693,16977.59356462,8,37.12344169616699,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,36,1787386048.4407485,1787386048.4446151,16977.59360745,1,41.181325912475586,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,36,1787386048.4407485,1787386048.4446151,16977.593607941,2,37.38093376159668,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,36,1787386048.4407485,1787386048.4446151,16977.593608382,3,37.22715377807617,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,36,1787386048.4407485,1787386048.4446151,16977.593608803,4,33.23674201965332,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,36,1787386048.4407485,1787386048.4446151,16977.593609314,5,41.24617576599121,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,36,1787386048.4407485,1787386048.4446151,16977.593609764,6,33.21337699890137,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,36,1787386048.4407485,1787386048.4446151,16977.593610376,7,33.05649757385254,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,36,1787386048.4407485,1787386048.4446151,16977.593610877,8,37.16921806335449,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,37,1787386048.4407485,1787386048.444661,16977.593653156,1,41.227102279663086,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,37,1787386048.4407485,1787386048.444661,16977.593653667,2,37.42671012878418,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,37,1787386048.4407485,1787386048.444661,16977.593654088,3,37.27293014526367,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,37,1787386048.4407485,1787386048.444661,16977.593654589,4,33.28251838684082,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,37,1787386048.4407485,1787386048.444661,16977.59365511,5,41.29195213317871,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,37,1787386048.4407485,1787386048.444661,16977.593655591,6,33.25915336608887,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,37,1787386048.4407485,1787386048.444661,16977.593655981,7,33.10227394104004,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,37,1787386048.4407485,1787386048.444661,16977.593656372,8,37.21499443054199,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,38,1787386048.4407485,1787386048.4447062,16977.593698191,1,41.27240180969238,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,38,1787386048.4407485,1787386048.4447062,16977.593698642,2,37.47200965881348,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,38,1787386048.4407485,1787386048.4447062,16977.593699072,3,37.31822967529297,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,38,1787386048.4407485,1787386048.4447062,16977.593699493,4,33.32781791687012,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,38,1787386048.4407485,1787386048.4447062,16977.593699994,5,41.33725166320801,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,38,1787386048.4407485,1787386048.4447062,16977.593700655,6,33.304452896118164,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,38,1787386048.4407485,1787386048.4447062,16977.593701056,7,33.147573471069336,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,38,1787386048.4407485,1787386048.4447062,16977.593701457,8,37.26029396057129,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,39,1787386048.4407485,1787386048.4447508,16977.593742594,1,41.316986083984375,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,39,1787386048.4407485,1787386048.4447508,16977.593743095,2,37.51659393310547,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,39,1787386048.4407485,1787386048.4447508,16977.593743516,3,37.36281394958496,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,39,1787386048.4407485,1787386048.4447508,16977.593743907,4,33.37240219116211,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,39,1787386048.4407485,1787386048.4447508,16977.593744327,5,41.3818359375,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,39,1787386048.4407485,1787386048.4447508,16977.593744708,6,33.349037170410156,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,39,1787386048.4407485,1787386048.4447508,16977.593745119,7,33.19215774536133,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,39,1787386048.4407485,1787386048.4447508,16977.59374552,8,37.30487823486328,8.189678192138672,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,40,1787386048.4407485,1787386048.4448943,16977.593893107,1,29.565095901489258,11.960268020629883,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,40,1787386048.4407485,1787386048.4448943,16977.593893879,2,37.66012191772461,11.960268020629883,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,40,1787386048.4407485,1787386048.4448943,16977.5938944,3,37.5063419342041,11.960268020629883,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,40,1787386048.4407485,1787386048.4448943,16977.59389492,4,33.51593017578125,11.960268020629883,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,40,1787386048.4407485,1787386048.4448943,16977.593895381,5,41.52536392211914,11.960268020629883,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,40,1787386048.4407485,1787386048.4448943,16977.593895822,6,33.4925651550293,11.960268020629883,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,40,1787386048.4407485,1787386048.4448943,16977.593896213,7,33.33568572998047,11.960268020629883,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,40,1787386048.4407485,1787386048.4448943,16977.593896604,8,37.44840621948242,11.960268020629883,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,41,1787386048.4407485,1787386048.4450738,16977.59407032,1,29.744625091552734,11.961936950683594,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,41,1787386048.4407485,1787386048.4450738,16977.594071001,2,29.742956161499023,11.961936950683594,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,41,1787386048.4407485,1787386048.4450738,16977.594071543,3,37.68587112426758,11.961936950683594,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,41,1787386048.4407485,1787386048.4450738,16977.594072063,4,33.69545936584473,11.961936950683594,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,41,1787386048.4407485,1787386048.4450738,16977.594072895,5,41.70489311218262,11.961936950683594,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,41,1787386048.4407485,1787386048.4450738,16977.594073366,6,33.67209434509277,11.961936950683594,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,41,1787386048.4407485,1787386048.4450738,16977.594073847,7,33.515214920043945,11.961936950683594,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,41,1787386048.4407485,1787386048.4450738,16977.594074308,8,37.6279354095459,11.961936950683594,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,42,1787386048.4407485,1787386048.4451883,16977.594182341,1,29.859066009521484,12.033939361572266,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
prewarm,42,1787386048.4407485,1787386048.4451883,16977.594182952,2,29.857397079467773,12.033939361572266,"stale UAV states: [1, 2, 3, 4, 5, 6, 7, 8]",False
