trial_id,scenario,method,repeat,uav_id,elapsed_time_s,reference_x,reference_y,reference_z,actual_x,actual_y,actual_z,tracking_error_m,actual_speed_mps,actual_acceleration_mps2
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.096302032470703,14.24264069,9.25735931,5.0,14.241250038146973,9.252368927001953,5.00810432434082,0.009618623182177544,0.8664416395888674,5.041943105709513
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.196292877197266,14.24264069,9.25735931,5.0,14.250283241271973,9.243601560592651,4.9773383140563965,0.027590511366724968,0.35090419116048016,5.16498609415856
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.296297073364258,14.24264069,9.25735931,5.0,14.24765682220459,9.243091344833374,5.020911693572998,0.025807660073041916,0.1881914007933043,5.37753581542692
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.39628791809082,14.24264069,9.25735931,5.0,14.237994194030762,9.249475955963135,5.052870750427246,0.05365681275725365,0.3732960074882275,5.357828668011011
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.496274948120117,14.24264069,9.25735931,5.0,14.228642463684082,9.256795644760132,5.010518550872803,0.0175187885761261,0.9002002064156819,5.350653335501655
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.596263885498047,14.24264069,9.25735931,5.0,14.221879959106445,9.262174606323242,4.975315093994141,0.03261195495724678,0.3848512823045116,5.20708242599359
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.696258544921875,14.24264069,9.25735931,5.0,14.226126670837402,9.261482238769531,5.016913890838623,0.023995647206902504,0.19622708010850876,5.614065992374599
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.796274185180664,14.24264069,9.25735931,5.0,14.237988471984863,9.257945775985718,5.049683094024658,0.04990387707948685,0.3517209423454999,5.050091848785382
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.896242141723633,14.24264069,9.25735931,5.0,14.249570846557617,9.254566669464111,5.009556770324707,0.01213086023926735,0.8683343152088567,5.290188187532507
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,20.996240615844727,14.24264069,9.25735931,5.0,14.256200790405273,9.250744581222534,4.97515869140625,0.02906409464776516,0.3775786873493961,4.907662462083923
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.09622573852539,14.24264069,9.25735931,5.0,14.24985408782959,9.250195264816284,5.016493320465088,0.019374888390302658,0.20580797413654187,5.788215644658869
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.196218490600586,14.24264069,9.25735931,5.0,14.236454010009766,9.253217220306396,5.051187038421631,0.05172567069530487,0.3289709707084901,5.0226140308674925
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.29621696472168,14.24264069,9.25735931,5.0,14.224226951599121,9.256923913955688,5.012013912200928,0.021990666165947914,0.8695249355747834,5.5230327156365195
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.396217346191406,14.24264069,9.25735931,5.0,14.216150283813477,9.258911848068237,4.97713041305542,0.03503098711371422,0.38400105649083766,4.900950876696275
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.49616241455078,14.24264069,9.25735931,5.0,14.221284866333008,9.257727146148682,5.0179619789123535,0.027907690033316612,0.21111008217474356,5.718077164462119
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.59615135192871,14.24264069,9.25735931,5.0,14.234779357910156,9.25603437423706,5.050980567932129,0.0516001395881176,0.35403812718645467,5.049445480111351
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.69615364074707,14.24264069,9.25735931,5.0,14.247888565063477,9.254839420318604,5.010868549346924,0.01232945267111063,0.8741528754854228,5.37766062478103
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.796152114868164,14.24264069,9.25735931,5.0,14.257217407226562,9.254334211349487,4.975961685180664,0.02827494405210018,0.3891759909414781,4.855835168222052
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.896160125732422,14.24264069,9.25735931,5.0,14.252986907958984,9.256227254867554,5.016819000244141,0.019778890535235405,0.18580393451663804,5.641836688876781
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,21.99615478515625,14.24264069,9.25735931,5.0,14.24020767211914,9.259992122650146,5.049333572387695,0.04946364834904671,0.35787487553869746,5.001095825901049
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.096141815185547,14.24264069,9.25735931,5.0,14.2277250289917,9.263635158538818,5.008862018585205,0.018449893221259117,0.8821281805752481,5.373966269673383
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.196151733398438,14.24264069,9.25735931,5.0,14.218819618225098,9.265962362289429,4.97357177734375,0.03660473972558975,0.3779573797724425,5.042875537569949
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.2961368560791,14.24264069,9.25735931,5.0,14.223003387451172,9.26469111442566,5.015045642852783,0.025802139192819595,0.22024448162698124,5.928714952167614
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.396129608154297,14.24264069,9.25735931,5.0,14.23541259765625,9.261220216751099,5.051112174987793,0.05176491290330887,0.3208073450135919,5.02751470970812
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.49611473083496,14.24264069,9.25735931,5.0,14.247270584106445,9.257739305496216,5.012153148651123,0.013010739348828793,0.8832456292351536,5.770284236275801
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.596134185791016,14.24264069,9.25735931,5.0,14.254646301269531,9.255529880523682,4.9734206199646,0.029222337529063225,0.424766664609827,4.586498426557985
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.696125030517578,14.24264069,9.25735931,5.0,14.248825073242188,9.25707221031189,5.011014938354492,0.012635580264031887,0.19921183091928488,6.160868682273922
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.79608726501465,14.24264069,9.25735931,5.0,14.234621047973633,9.260822772979736,5.047638416290283,0.04843272641301155,0.2940523747108739,4.483041807484186
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.896080017089844,14.24264069,9.25735931,5.0,14.221210479736328,9.264097213745117,5.011912822723389,0.025427713990211487,0.8498843166567923,5.742442925636699
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,22.996082305908203,14.24264069,9.25735931,5.0,14.211368560791016,9.264678239822388,4.9731268882751465,0.04187692701816559,0.4319528253162018,4.198852364835488
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.096059799194336,14.24264069,9.25735931,5.0,14.21496868133545,9.26050853729248,5.008160591125488,0.029021594673395157,0.18898583149062775,6.04608459000585
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.196062088012695,14.24264069,9.25735931,5.0,14.2275390625,9.25404405593872,5.043057441711426,0.0457492433488369,0.2926413813599615,4.18513272307768
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.29605484008789,14.24264069,9.25735931,5.0,14.2399263381958,9.24824333190918,5.009183406829834,0.013221335597336292,0.8190536275569693,5.4984972559617225
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.396047592163086,14.24264069,9.25735931,5.0,14.24795150756836,9.243842840194702,4.974660396575928,0.029206082224845886,0.3840037539367879,4.3632962739584595
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.49604034423828,14.24264069,9.25735931,5.0,14.243206977844238,9.24596905708313,5.013996601104736,0.018054455518722534,0.212178741015994,5.874206727233582
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.596031188964844,14.24264069,9.25735931,5.0,14.23080825805664,9.253180503845215,5.049058437347412,0.050637923181056976,0.3142021645100129,4.7974681471617195
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.696025848388672,14.24264069,9.25735931,5.0,14.218965530395508,9.26048469543457,5.011664867401123,0.02657725289463997,0.8520062871525795,5.554325145506394
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.796010971069336,14.24264069,9.25735931,5.0,14.211396217346191,9.265518426895142,4.975658893585205,0.040438566356897354,0.40918321468029895,4.44832074873579
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.8960018157959,14.24264069,9.25735931,5.0,14.217122077941895,9.263747453689575,5.014389991760254,0.02998465858399868,0.20342395939585461,5.978060870124909
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,23.99599266052246,14.24264069,9.25735931,5.0,14.230918884277344,9.25786280632019,5.049636363983154,0.05100414529442787,0.3205388735577538,4.68643648214443
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.095998764038086,14.24264069,9.25735931,5.0,14.243882179260254,9.252058267593384,5.012095928192139,0.013264758512377739,0.8653375525423467,5.6419113946513795
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.195980072021484,14.24264069,9.25735931,5.0,14.253287315368652,9.246765851974487,4.97569465637207,0.028571344912052155,0.41017844500474887,4.557013077960639
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.29596710205078,14.24264069,9.25735931,5.0,14.249629974365234,9.247060537338257,5.014647006988525,0.019221073016524315,0.1934813601015871,5.921875921086801
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.395957946777344,14.24264069,9.25735931,5.0,14.236759185791016,9.25226378440857,5.049002170562744,0.049616217613220215,0.3369661448751948,4.741338322891495
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.495954513549805,14.24264069,9.25735931,5.0,14.223770141601562,9.25791049003601,5.010314464569092,0.02151254378259182,0.8762049351849475,5.5807454230219955
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.59595489501953,14.24264069,9.25735931,5.0,14.214564323425293,9.261247873306274,4.9741435050964355,0.03836615011096001,0.3998247564859229,4.778024720139759
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.695940017700195,14.24264069,9.25735931,5.0,14.21882152557373,9.259188175201416,5.013390064239502,0.02738596685230732,0.2002786516839186,5.9458117087072
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.795940399169922,14.24264069,9.25735931,5.0,14.2310209274292,9.254915952682495,5.046593189239502,0.048082370311021805,0.3302711730664489,5.022071679094467
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.89594268798828,14.24264069,9.25735931,5.0,14.242496490478516,9.251308679580688,5.006791114807129,0.009096711874008179,0.8639807040975045,5.438067787342391
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,24.995927810668945,14.24264069,9.25735931,5.0,14.251287460327148,9.24945592880249,4.970937252044678,0.031334858387708664,0.38398723868222273,4.809110658693463
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.095905303955078,14.24264069,9.25735931,5.0,14.248598098754883,9.252665042877197,5.01070499420166,0.013119594193994999,0.2180374044751375,5.894582342791126
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.195919036865234,14.24264069,9.25735931,5.0,14.237488746643066,9.259300470352173,5.045386791229248,0.045719485729932785,0.32786148717220015,4.93490308830671
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.295888900756836,14.24264069,9.25735931,5.0,14.225926399230957,9.265462398529053,5.007730007171631,0.020119158551096916,0.8488340986274256,5.391199139790855
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.395832061767578,14.24264069,9.25735931,5.0,14.218208312988281,9.26859974861145,4.973245143890381,0.037935614585876465,0.38535803638120864,4.638267361012125
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.495811462402344,14.24264069,9.25735931,5.0,14.223069190979004,9.264847755432129,5.013222694396973,0.02477821707725525,0.18438006255050277,5.65356892949497
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.595882415771484,14.24264069,9.25735931,5.0,14.234991073608398,9.257355451583862,5.045005798339844,0.04565127193927765,0.34371056142412454,4.95853244174047
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.695804595947266,14.24264069,9.25735931,5.0,14.245882034301758,9.250339984893799,5.005400657653809,0.009431030601263046,0.8510114892557685,5.183355614463343
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.795846939086914,14.24264069,9.25735931,5.0,14.253710746765137,9.245330572128296,4.97282600402832,0.031712185591459274,0.35752708980906445,4.945215877222961
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.89581298828125,14.24264069,9.25735931,5.0,14.2500638961792,9.247863054275513,5.015418529510498,0.019570741802453995,0.2223657482889905,5.649086537929232
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,25.995832443237305,14.24264069,9.25735931,5.0,14.238381385803223,9.255742311477661,5.050266265869141,0.050472307950258255,0.34938478847848026,5.089303865342946
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.09578514099121,14.24264069,9.25735931,5.0,14.2263765335083,9.263544797897339,5.010870456695557,0.02051706239581108,0.8831129788480341,5.5425727197439025
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.195772171020508,14.24264069,9.25735931,5.0,14.21938705444336,9.269902467727661,4.974400043487549,0.036788858473300934,0.4099909716986915,4.732979365141038
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.295806884765625,14.24264069,9.25735931,5.0,14.226020812988281,9.269357919692993,5.013230800628662,0.024397561326622963,0.17218377166543092,5.777792197292672
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.395793914794922,14.24264069,9.25735931,5.0,14.239466667175293,9.263713836669922,5.045581817626953,0.04613194614648819,0.3355878630309536,4.763111900704093
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.495750427246094,14.24264069,9.25735931,5.0,14.251250267028809,9.257482290267944,5.00708532333374,0.011150863021612167,0.8458000877759879,5.211009652971193
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.59577751159668,14.24264069,9.25735931,5.0,14.259803771972656,9.252652883529663,4.975082874298096,0.03062000870704651,0.35693787923985526,4.929361168144277
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.69577980041504,14.24264069,9.25735931,5.0,14.255635261535645,9.253708839416504,5.017966270446777,0.022471575066447258,0.22649954607983563,5.57806588178429
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.795780181884766,14.24264069,9.25735931,5.0,14.241750717163086,9.258302211761475,5.051136493682861,0.05115292966365814,0.3723631556940275,5.214582225472012
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.89576530456543,14.24264069,9.25735931,5.0,14.22721004486084,9.262672424316406,5.010085582733154,0.01918470673263073,0.8833438900440265,5.3365816763945615
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,26.995725631713867,14.24264069,9.25735931,5.0,14.218820571899414,9.264725685119629,4.975555896759033,0.03491669520735741,0.3900154528157112,4.937134984255185
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.095718383789062,14.24264069,9.25735931,5.0,14.225829124450684,9.261499166488647,5.016690254211426,0.02404852956533432,0.1677396827987694,5.561034099607015
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.1956787109375,14.24264069,9.25735931,5.0,14.239617347717285,9.255284309387207,5.048728942871094,0.048866719007492065,0.3505191410576578,4.979709521160078
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.295717239379883,14.24264069,9.25735931,5.0,14.25141716003418,9.249606370925903,5.008697509765625,0.014587020501494408,0.8599886601866629,5.165078842432082
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.395723342895508,14.24264069,9.25735931,5.0,14.2592191696167,9.246135950088501,4.975925445556641,0.031311243772506714,0.3746391019466371,4.908478433526884
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.495668411254883,14.24264069,9.25735931,5.0,14.2533540725708,9.249275207519531,5.017636299133301,0.022162318229675293,0.23000313173624942,5.614895904228983
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.5957088470459,14.24264069,9.25735931,5.0,14.237497329711914,9.256642818450928,5.050183296203613,0.05045127123594284,0.3960036521571453,5.141786333315789
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.695709228515625,14.24264069,9.25735931,5.0,14.221275329589844,9.263530731201172,5.008615016937256,0.023849183693528175,0.899603814444577,5.3327251258963795
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.795658111572266,14.24264069,9.25735931,5.0,14.211360931396484,9.267513751983643,4.974705696105957,0.04148900881409645,0.3921957430785912,5.077292747976187
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.895631790161133,14.24264069,9.25735931,5.0,14.217846870422363,9.264036893844604,5.016767501831055,0.030667128041386604,0.18580787145935365,5.755149764861499
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,27.995677947998047,14.24264069,9.25735931,5.0,14.231893539428711,9.256243705749512,5.0508527755737305,0.051987987011671066,0.34916402469268126,5.041439025129564
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.095684051513672,14.24264069,9.25735931,5.0,14.24399185180664,9.2488112449646,5.0110087394714355,0.014003121294081211,0.8849608055681176,5.468814737793637
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.19567108154297,14.24264069,9.25735931,5.0,14.253835678100586,9.244235277175903,4.9761643409729,0.02942289225757122,0.40600416109204673,4.825595111486817
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.295663833618164,14.24264069,9.25735931,5.0,14.251220703125,9.248211860656738,5.015114784240723,0.019640497863292694,0.19096982020979134,5.517426899500891
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.395587921142578,14.24264069,9.25735931,5.0,14.238017082214355,9.257581233978271,5.045583724975586,0.04581815004348755,0.39515154675532765,4.735223640387301
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.495649337768555,14.24264069,9.25735931,5.0,14.223471641540527,9.266548871994019,5.006332874298096,0.022181203588843346,0.8609639822808526,4.917584644032646
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.595657348632812,14.24264069,9.25735931,5.0,14.214547157287598,9.271097898483276,4.975502967834473,0.03972530737519264,0.36618046147456634,4.961143902288006
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.695655822753906,14.24264069,9.25735931,5.0,14.220757484436035,9.265483379364014,5.017978668212891,0.029463667422533035,0.18650346464704198,5.486880158581124
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.795583724975586,14.24264069,9.25735931,5.0,14.233640670776367,9.254570007324219,5.04986047744751,0.05074295774102211,0.3592530118864414,5.183220905722879
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.89565086364746,14.24264069,9.25735931,5.0,14.244522094726562,9.244458675384521,5.0087995529174805,0.015728896483778954,0.8774780144479098,5.273332306012367
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,28.995620727539062,14.24264069,9.25735931,5.0,14.253724098205566,9.237901210784912,4.974781036376953,0.03372618556022644,0.38836991767670037,4.930937549142581
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.09560203552246,14.24264069,9.25735931,5.0,14.251896858215332,9.242836713790894,5.014703750610352,0.022644706070423126,0.21859698173437533,5.641027905420705
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.195547103881836,14.24264069,9.25735931,5.0,14.24013614654541,9.25557255744934,5.047522068023682,0.047621551901102066,0.38639955634382567,4.8363271598262685
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.295551300048828,14.24264069,9.25735931,5.0,14.226724624633789,9.26796269416809,5.008363723754883,0.0208735428750515,0.8715807939762396,5.176483642912045
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.395599365234375,14.24264069,9.25735931,5.0,14.218982696533203,9.275356531143188,4.976260662078857,0.03804151341319084,0.38875454933779374,4.83849685759408
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.495559692382812,14.24264069,9.25735931,5.0,14.225772857666016,9.269703388214111,5.0170817375183105,0.02699417993426323,0.1502648627935293,5.34640340326115
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.59556770324707,14.24264069,9.25735931,5.0,14.238666534423828,9.256735563278198,5.04625129699707,0.04642591252923012,0.3789609238582793,4.970058705607803
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.695476531982422,14.24264069,9.25735931,5.0,14.249292373657227,9.244345903396606,5.005316257476807,0.015551728196442127,0.8578193191870482,4.8920195429879385
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.795513153076172,14.24264069,9.25735931,5.0,14.256834030151367,9.23585820198059,4.974926948547363,0.03595005348324776,0.3510091104223791,5.121595095928759
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.8955020904541,14.24264069,9.25735931,5.0,14.252583503723145,9.240353107452393,5.016905784606934,0.02595912292599678,0.22885600875340772,5.318974837313902
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,29.995506286621094,14.24264069,9.25735931,5.0,14.238872528076172,9.253519058227539,5.04710054397583,0.04740683361887932,0.4178311215284601,5.169920944250418
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.095462799072266,14.24264069,9.25735931,5.0,14.224178314208984,9.26642394065857,5.005344867706299,0.021250752732157707,0.8845086332048031,4.9825806433898965
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.195457458496094,14.24264069,9.25735931,5.0,14.216301918029785,9.276421308517456,4.976782321929932,0.039951860904693604,0.3308999260892345,5.549818709607355
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.295459747314453,14.24264069,9.25735931,5.0,14.224274635314941,9.274537801742554,5.02140998840332,0.03302726522088051,0.16641439329056573,4.963482806742794
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.395505905151367,14.24264069,9.25735931,5.0,14.238319396972656,9.265108585357666,5.0488667488098145,0.049665722995996475,0.4150738032922901,5.506428043001166
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.4954833984375,14.24264069,9.25735931,5.0,14.249903678894043,9.255158185958862,5.004854679107666,0.009009098634123802,0.8691832272648407,4.620146695429235
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.595441818237305,14.24264069,9.25735931,5.0,14.25803279876709,9.246832370758057,4.976624965667725,0.029901934787631035,0.32670978626594377,5.506515876441336
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.69542694091797,14.24264069,9.25735931,5.0,14.253335952758789,9.247718095779419,5.022374629974365,0.02660762518644333,0.22723872781896495,5.155800564387252
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.7954158782959,14.24264069,9.25735931,5.0,14.238787651062012,9.254451990127563,5.052547454833984,0.05276867747306824,0.42543136353193295,5.589248906370725
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.895463943481445,14.24264069,9.25735931,5.0,14.223407745361328,9.26125717163086,5.008183479309082,0.0212619099766016,0.9152509422458954,5.1178147202636675
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,30.995420455932617,14.24264069,9.25735931,5.0,14.213627815246582,9.267430543899536,4.975913047790527,0.03903021663427353,0.37070983067806595,5.462826746279555
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,31.095474243164062,14.24264069,9.25735931,5.0,14.219630241394043,9.26774001121521,5.019820213317871,0.03209486976265907,0.16401501705539018,5.3326839649116735
eight_uav_line_to_circle__linear_ladrc__r05,eight_uav_line_to_circle,linear_ladrc,5,2,31.1954402923584,14.24264069,9.25735931,5.0,14.232928276062012,9.263717889785767,5.05015230178833,0.0514783039689064,0.3895095386075029,5.320864531194074
