experiment_id,batch_id,phase,scenario,method,trial,seed,minimum_inter_agent_distance,mean_min_distance,closest_pair,collision_event_count,violation_sample_count,violation_event_count,risk_exposure_time,risk_integral,iapf_activation_time,iapf_activation_ratio,mean_repulsion_norm,max_repulsion_norm,position_saturation_ratio,acceleration_saturation_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,mean_trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,failure_reason
head_on-M4-t01-5db6e87bf9,exp08-formal-20260728,pilot,head_on,M4,1,9001,5.970439969528934,6.010696635661481,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041306560646172,0.0007545624453041,0.3352887097420517,0.4389624156387774,5.88500350334035,0.8795783952733377,6.69070947509065,0.0,0,0.5,0.3000070695817118,False,timeout
head_on-M4-t02-1f444b7a3c,exp08-formal-20260728,main,head_on,M4,2,43,5.988049327095819,6.007298390038217,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451016986388794,0.0048135375250619,0.1927707076340535,0.2542924315327678,1.4207010152768689,0.821155640339629,1.7301239198567384,0.0,0,1.0,0.190991379209136,True,none
head_on-M4-t02-81cbe08029,exp08-formal-20260728,pilot,head_on,M4,2,9002,5.974165422567197,5.991119734209101,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046356132891506,0.0052430458640492,0.1930234780160392,0.2520311262020818,1.4385987764038175,0.8279285947796758,1.7375879821938631,0.0,0,1.0,0.1982994680136188,True,none
head_on-M4-t03-115e7cb1ef,exp08-formal-20260728,main,head_on,M4,3,44,5.997022219535549,6.040034529128902,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561246395479248,0.0061308373827047,0.1492208483942134,0.232259071745726,1.1039172438774203,0.7872108932674509,1.4023144919850217,0.0,0,1.0,0.0884975582793388,True,none
head_on-M4-t03-eefe63aad7,exp08-formal-20260728,pilot,head_on,M4,3,9003,5.912949136557323,5.980464745969521,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048894613909888,0.006023221164291,0.1364894401018067,0.2286486744309095,1.1630982568401227,0.7951403398417591,1.4627584572952126,0.0,0,1.0,0.0778379348068856,True,none
head_on-M4-t04-f1f59dd0ff,exp08-formal-20260728,main,head_on,M4,4,45,5.976865360635542,6.000594199849738,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416667011225513,0.0038830464335903,0.13845438738518,0.195952652588613,0.9084861171320372,0.6290447999696348,1.4442311854034746,0.0,0,1.0,0.1286384320228645,True,none
head_on-M4-t05-8f02ccef36,exp08-formal-20260728,main,head_on,M4,5,46,5.952459670371927,5.985552243644139,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319139757948273,0.0023390041710079,0.160525220169825,0.2015739841457645,1.0986446135581414,0.5825807860335569,1.8858236314969357,0.0,0,1.0,0.1856251725090538,True,none
head_on-M4-t06-ce2fe45f6d,exp08-formal-20260728,main,head_on,M4,6,47,5.92484352726149,5.9654969105190965,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043323069261099,0.0038037671500441,0.0851237865511163,0.1985678187270418,0.8250609876602621,0.6443802222087394,1.2803946477938195,0.0,0,1.0,0.0177877814525181,True,none
head_on-M4-t07-5ff69a6cb1,exp08-formal-20260728,main,head_on,M4,7,48,5.986336226357474,6.011813518366765,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147413256928273,0.0003326252227517,0.1054897947246135,0.1870523643467972,0.7903097813007945,0.1635141973235864,4.833279276274776,0.0,0,1.0,0.186370838821081,True,none
head_on-M4-t08-e6bed2ab54,exp08-formal-20260728,main,head_on,M4,8,49,5.989805475432256,6.010729972624743,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625004478083877,0.0096218343030119,0.2294473003777826,0.3273918590105107,1.4161606743860138,0.9997966264862346,1.4164487425438534,0.0,0,1.0,0.1967590877733221,True,none
head_on-M4-t09-bf6f919f9a,exp08-formal-20260728,main,head_on,M4,9,50,5.988204456121909,6.000173656775479,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235720979445463,0.0009834017983453,0.0687818220160769,0.1095213495254789,0.7348108302187488,0.2917383602267251,2.518732297143539,0.0,0,1.0,0.0663436975260245,True,none
head_on-M4-t10-d548670a8c,exp08-formal-20260728,main,head_on,M4,10,51,5.914053524425101,5.9704439180937,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516311236367131,0.0063914922820751,0.2372040026432294,0.3102339942307561,1.2997731309612486,0.8038473618331485,1.6169402210852033,0.0,0,1.0,0.2884063016541802,True,none
head_on-M5-t01-48b27c4dd3,exp08-formal-20260728,main,head_on,M5,1,42,5.985864274197518,5.994688026495605,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451974863691161,0.0040837910476145,0.2274372223078147,0.3076274317026173,1.2951546692291689,0.7543151556864209,1.7169940965200254,0.0,0,1.0,0.256522451065003,True,none
head_on-M5-t01-158c980783,exp08-formal-20260728,pilot,head_on,M5,1,9001,5.980893467710469,6.007441449481283,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321835235836293,0.0020365688234281,0.1359677886709336,0.1880039897082586,0.9107385545685924,0.5274157178134864,1.7267944883103827,0.0,0,1.0,0.1216079963197407,True,none
head_on-M5-t02-8c2132b6be,exp08-formal-20260728,main,head_on,M5,2,43,5.987454887177176,6.006689126851563,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701798077703445,0.0109891274369524,0.2545092682413741,0.3905422319563109,1.542692883198644,1.0310726975688578,1.4962018554425147,0.0,0,1.0,0.2163973130471191,True,none
head_on-M5-t02-155691c67e,exp08-formal-20260728,pilot,head_on,M5,2,9002,5.959596487038316,5.986315334284583,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330172057506246,0.0027815966678442,0.1698138910019138,0.2270124867585573,1.1927396437622209,0.6144925699957127,1.9410155663404405,0.0,0,1.0,0.2094334178861734,True,none
head_on-M5-t03-479373a31b,exp08-formal-20260728,main,head_on,M5,3,44,5.987557655039614,6.045590177901479,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249767196029287,0.0009241150691121,0.0478608601774492,0.0916496971739219,0.5282438825955196,0.2501922163070554,2.1113521851024237,0.0,0,1.0,0.0650459671197796,True,none
head_on-M5-t03-94054ddf71,exp08-formal-20260728,pilot,head_on,M5,3,9003,5.920400415454189,5.956238863494065,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264295323502141,0.0016830066202648,0.0514627222765224,0.1548075770084915,0.6419610612766784,0.3991311780467963,1.6083961779638558,0.0,0,1.0,0.0392722868665012,True,none
head_on-M5-t04-1a2bc6e8bb,exp08-formal-20260728,main,head_on,M5,4,45,5.98602381481621,6.009605306199024,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099472972902634,0.0001868632685477,0.0444443702175583,0.0938015955956175,0.4431133501774217,0.1370929614979819,3.232210795766817,0.0,0,1.0,0.0782660631827311,True,none
head_on-M5-t05-7ae5b84235,exp08-formal-20260728,main,head_on,M5,5,46,5.947622285934335,5.9775708584386855,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226226127031999,0.0011644931412756,0.0476081268904052,0.0656219257497928,0.5449398895692718,0.269638912301393,2.020998693838955,0.0,0,1.0,0.058777486051925,True,none
head_on-M5-t06-f2df821473,exp08-formal-20260728,main,head_on,M5,6,47,5.927462607982221,5.990582483538529,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386064210846026,0.0002355787504183,0.3336773003340616,0.3951205040837255,5.43139609200346,0.8216462910139959,6.610382291509598,0.0,0,1.0,0.2851139709186818,False,timeout
head_on-M5-t07-ce0c2f3190,exp08-formal-20260728,main,head_on,M5,7,48,5.9851356507145566,6.013848752297927,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0590332041727485,0.0078882403089406,0.199615793002989,0.2810231936305135,1.3054475198159243,0.9208404625271884,1.4176695887507007,0.0,0,1.0,0.1919445698676702,True,none
head_on-M5-t08-1785897fae,exp08-formal-20260728,main,head_on,M5,8,49,6.001452848906753,6.017596270375288,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395384862284774,0.003594544227773,0.1382779968944217,0.2172094192039678,0.9155857238265788,0.7082993496464498,1.292653627712064,0.0,0,1.0,0.0809614137978296,True,none
head_on-M5-t09-eb64e7c3ea,exp08-formal-20260728,main,head_on,M5,9,50,5.979243588790547,6.001767656075735,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393454625729686,0.0032527440172833,0.1382366259958142,0.1972891665106119,0.8371857577508273,0.6040240767462042,1.386013885838183,0.0,0,1.0,0.1289899598832907,True,none
head_on-M5-t10-127e864961,exp08-formal-20260728,main,head_on,M5,10,51,5.902070378044918,5.959932209588437,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038119641131556,0.0027895857694898,0.1672258789802649,0.221843641947469,1.0547138221140644,0.5987111026199562,1.7616406602427164,0.0,0,1.0,0.1928901702746284,True,none
head_on_calibration-cal_iapf_accel_gain_high-t01-5343315551,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_accel_gain_high,1,7001,0.6515839202793406,4.462235564662637,1-2,1,30,2,1.4999985694885254,0.060350638420402,2.1598565578460693,0.1079072467193098,17.802816103518268,52.46297767491862,0.06282722513089,0.0904331270823417,3.4131163365558943,18.615534507347835,0.741007370677959,3.0259640990388026,17.324801307456156,10.749502460032584,1.6116840171785625,,0,0.0,0.345697661080681,False,collision
head_on_calibration-cal_iapf_accel_gain_high-t02-d0f9696d19,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_accel_gain_high,2,7002,0.2828052325383037,4.4681610421161455,1-2,1,39,1,1.949998140335083,0.2623952287606031,2.319996833801269,0.116020669403798,110.61976402587712,877.2965147321422,0.0828571428571428,0.1,3.4333043869507045,19.7652098024616,0.7522728737605072,3.063016507175519,17.474772182039672,10.94648403950224,1.596382191668028,,0,0.0,0.3963898553675087,False,collision
head_on_calibration-cal_iapf_accel_gain_high-t03-e53d8e8d59,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_accel_gain_high,3,7003,0.7096000455409177,4.527873108646566,1-2,0,23,2,1.149998903274536,0.0347338103858988,2.160041570663452,0.1080300770032898,12.730965391444157,37.68911691663823,0.0466666666666666,0.0904761904761904,3.4066739790564813,18.77071613804108,0.750662762139631,3.069647548866375,17.11217034416223,10.769506122779193,1.5889466191924355,,0,0.0,0.328865009262791,False,timeout
head_on_calibration-cal_iapf_accel_gain_low-t01-2d9282d31e,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_accel_gain_low,1,7001,0.6977812054202811,4.533534240450452,1-2,1,13,1,0.6499993801116943,0.0282469396762065,1.059980392456055,0.0530055203532385,16.368663735035227,41.60142802150213,0.0323809523809523,0.0295238095238095,3.4031390683436222,10.629777794492831,0.634162881119988,2.9026064410459598,17.28976681689606,10.90247311616672,1.5858573217904062,,0,0.0,0.3315799795893183,False,collision
head_on_calibration-cal_iapf_accel_gain_low-t02-584ef83602,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_accel_gain_low,2,7002,0.6899150975679248,4.577733990700343,1-2,1,20,1,0.9999990463256836,0.0451313586887639,1.580110788345337,0.0790232788010013,16.937883820023913,42.65813739846679,0.0457142857142857,0.0428571428571428,3.3779939934363656,12.63467652250127,0.701259384509121,2.7039700649372023,16.547991993140407,10.9873096059079,1.5061004546775052,,0,0.0,0.3751606891336547,False,collision
head_on_calibration-cal_iapf_accel_gain_low-t03-a07902d96a,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_accel_gain_low,3,7003,0.3544870523881156,4.401792420777913,1-2,1,56,2,2.799997329711914,0.1907191795092622,3.299830913543701,0.1650244576832895,44.24429933861381,447.6660700533001,0.1238095238095238,0.1123809523809523,3.352235228511762,20.729733172465195,0.9483931327676612,3.0666561726992647,19.02641279596257,10.92101113846966,1.7421841764212969,,0,0.0,0.4044615968494905,False,collision
head_on_calibration-cal_iapf_position_gain_high-t01-bf5aa3096c,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_position_gain_high,1,7001,0.684810792529111,4.451634385483036,1-2,1,28,1,1.399998664855957,0.0676483648888872,1.919888257980347,0.0959203715813084,19.637727749299632,42.38913907542503,0.0732984293193717,0.0704426463588767,3.4188059449979544,16.40106721875156,0.7266351558385119,2.796742971814689,17.05136827298419,10.926887492628786,1.5604963704885717,,0,0.0,0.4115421137827428,False,collision
head_on_calibration-cal_iapf_position_gain_high-t02-cd3526a1e6,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_position_gain_high,2,7002,0.7286106847045949,4.585251455950249,1-2,0,30,2,1.4999985694885254,0.0361807201134099,2.079967737197876,0.1040175136345364,13.972154278819367,32.87617529498966,0.0847619047619047,0.0828571428571428,3.424537227077158,17.964507882778534,0.7647068478885909,3.0563266585509874,17.87253845284939,10.97148511220605,1.628999016091791,,0,0.0,0.3838213166061176,False,timeout
head_on_calibration-cal_iapf_position_gain_high-t03-2b175905d0,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_position_gain_high,3,7003,0.5215105708204355,3.861105502850179,1-2,1,31,2,1.5499985218048096,0.1046640058511746,2.320094347000122,0.1943852958518737,26.359426948494697,120.02050903392464,0.1576506955177743,0.1530139103554868,3.441465069582258,19.149762867780893,0.919546616884494,2.9611576229471672,14.397002769915767,10.445983248425696,1.3782333771294843,3.700180768966675,0,1.0,0.2483853617594482,False,collision
head_on_calibration-cal_iapf_position_gain_low-t01-86159b0032,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_position_gain_low,1,7001,0.4993295183149543,4.485792692934204,1-2,1,32,2,1.5999984741210938,0.1568200248869454,2.140071153640747,0.1070249164596373,39.86253661688546,139.23565515212184,0.0476190476190476,0.0838095238095238,3.4178011057096613,18.01306493094143,0.7133237399221904,2.8367295786545275,16.62918220681818,10.72748822408041,1.5501468619177792,,0,0.0,0.3311838011288405,False,collision
head_on_calibration-cal_iapf_position_gain_low-t02-c498412753,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_position_gain_low,2,7002,0.6804648159411628,4.59491931057092,1-2,1,37,1,1.8499982357025144,0.0609298571048124,2.220165967941284,0.1110302222323543,17.73133365612431,43.614367288112,0.0342857142857142,0.0895238095238095,3.4210537295466725,18.40878949017986,0.7867915095342011,2.930841882515481,17.280831487029364,11.058528498767368,1.5626700685317727,,0,0.0,0.3794581929505916,False,collision
head_on_calibration-cal_iapf_position_gain_low-t03-d276ccc729,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_position_gain_low,3,7003,0.54241589588573,4.499479206736563,1-2,1,45,1,2.249997854232788,0.1831845385749644,2.64004135131836,0.1320310452410451,35.4405098511887,102.33654562991929,0.0638095238095238,0.1095238095238095,3.421592636572341,20.19550465740972,0.8283170340351467,2.874909275696652,17.328701351037374,10.903832314494023,1.5892303596784985,,0,0.0,0.392241548272513,False,collision
head_on_calibration-cal_iapf_repulsion_gain_high-t01-eee8385243,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_repulsion_gain_high,1,7001,0.4312740788430839,4.45152492092895,1-2,1,35,2,1.7499983310699463,0.1476360242812361,2.379993438720703,0.118906563561748,80.55958204702618,470.3045042757252,0.0990004759638267,0.1018562589243217,3.430255280940524,19.892741403211847,0.7514269114435335,2.9729194374474326,16.40654486522647,10.911426976075326,1.5036112967808777,,0,0.0,0.3998851079344663,False,collision
head_on_calibration-cal_iapf_repulsion_gain_high-t02-925bb75fd3,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_repulsion_gain_high,2,7002,0.5898979152106113,4.476184441404521,1-2,1,35,1,1.7499983310699463,0.1125948761529984,2.139913320541382,0.1070136138741206,54.65394593796077,146.8902575721945,0.0876190476190476,0.0904761904761904,3.4204597114943773,18.840183134725624,0.7482733372211708,2.8470734017216137,16.641066760054912,10.912084107275202,1.5250126920264604,,0,0.0,0.3920115824303777,False,collision
head_on_calibration-cal_iapf_repulsion_gain_high-t03-9c35709ea7,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_repulsion_gain_high,3,7003,0.2675465720753763,4.380179228843314,1-2,1,45,1,2.249997854232788,0.3908701871786498,2.6801059246063232,0.1340319313084472,389.1740924815359,2688.362000315449,0.1123809523809523,0.1152380952380952,3.431617488062636,21.10408785568533,0.7901324246666824,2.9575685469108706,16.788684338601534,10.88204337983081,1.5427878526672956,,0,0.0,0.4217235588134496,False,collision
head_on_calibration-cal_iapf_repulsion_gain_low-t01-160d334e23,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_repulsion_gain_low,1,7001,0.6785393376611831,4.533649067663983,1-2,1,34,1,1.699998378753662,0.0943282066545828,2.1600959300994877,0.1080192340809406,11.379030683281837,22.03929700190121,0.059047619047619,0.079047619047619,3.427978971824719,17.450447269858213,0.7555588144108657,2.927362483775566,16.942939757557426,10.963670081001942,1.5453711788460762,,0,0.0,0.3769052641957222,False,collision
head_on_calibration-cal_iapf_repulsion_gain_low-t02-783b3da10b,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_repulsion_gain_low,2,7002,0.7989763256218807,4.617601484489968,1-2,0,27,3,1.3499987125396729,0.0170533375748459,2.080195903778076,0.1040252775620265,5.517165959993477,11.649417287357393,0.0095238095238095,0.0342857142857142,3.4026205341995333,14.252697803203231,0.7742451091312385,3.015038472816253,17.417918574479557,10.985667726762756,1.5855129617698942,,0,0.0,0.3758647345576055,False,timeout
head_on_calibration-cal_iapf_repulsion_gain_low-t03-ebceadebfd,exp08-formal-20260728,calibration,head_on_calibration,cal_iapf_repulsion_gain_low,3,7003,0.3748056021138275,4.14656488143867,1-2,1,37,1,1.8499982357025144,0.2989868944041013,2.2598228454589844,0.1791181763567916,44.90198048344318,186.3278662362037,0.0999265246142542,0.1337252020573108,3.4504303836624297,18.235766369292765,0.8871262777639882,2.896668456818506,14.216107020142877,10.455777036745497,1.3596413705248476,4.420062303543091,0,1.0,0.2646905245876589,False,collision
head_on_calibration-cal_nominal-t01-19f268c42f,exp08-formal-20260728,calibration,head_on_calibration,cal_nominal,1,7001,0.429078541175367,4.403540038693462,1-2,1,48,1,2.3999977111816406,0.303282661968949,2.78005051612854,0.1390298375212253,64.16097750419777,238.27818207294928,0.1133333333333333,0.1171428571428571,3.4354808657060616,21.01979927795476,0.8993438824294226,2.886010030751182,17.647429093883005,10.911582101731454,1.6173116720702403,,0,0.0,0.4056084468521859,False,collision
head_on_calibration-cal_nominal-t02-9d302bb41b,exp08-formal-20260728,calibration,head_on_calibration,cal_nominal,2,7002,0.6778073489971937,4.519503028627241,1-2,1,25,2,1.2499988079071045,0.0482214849933102,2.1798524856567383,0.1090176791171514,15.109786315984843,44.154198854439095,0.0533333333333333,0.0695238095238095,3.435490792170398,17.875177223468743,0.7615138473418909,3.006809031735083,16.927373379686884,11.015246914464448,1.5367221008417928,,0,0.0,0.3898465299726115,False,collision
head_on_calibration-cal_nominal-t03-beb616b569,exp08-formal-20260728,calibration,head_on_calibration,cal_nominal,3,7003,0.6482733288779412,4.550975791937645,1-2,1,30,2,1.4999985694885254,0.0546956492240397,2.2001051902771,0.1100264145856005,16.395143672174022,52.68405162601066,0.0638095238095238,0.0847619047619047,3.426826583581994,18.40007452407398,0.7827970353893727,2.9438749988572472,18.167463360367847,10.887724328635324,1.6686189705029917,,0,0.0,0.391773645086608,False,collision
vertical-M0-t01-dcc9ae9535,exp08-formal-20260728,main,vertical,M0,1,42,0.063007311405199,1.4900098365581835,1-2,2,117,2,5.799994468688965,1.840743578713572,0.0,0.0,0.0,0.0,0.0,0.0,0.7160071557363862,1.2408454359592913,0.755949721129522,2.6903888159937903,11.842247665499166,6.924969379700385,1.7100794265189272,0.0,0,0.5,1.4621564028894585,False,collision
vertical-M0-t01-e182d7cb0b,exp08-formal-20260728,pilot,vertical,M0,1,9001,0.0423623896901714,1.4886023894446592,1-2,2,118,2,5.849994421005249,1.8907849614360104,0.0,0.0,0.0,0.0,0.0,0.0,0.6959592213266017,1.2443722366245984,0.7511065511284266,2.678967127731245,12.2608650150832,6.78194689461248,1.8078680363632933,0.0,0,0.5,1.4681230561529506,False,collision
vertical-M0-t02-23f7ac988c,exp08-formal-20260728,main,vertical,M0,2,43,0.0310861311238016,1.4833083862653698,1-2,2,121,2,5.999994277954102,1.920837431567828,0.0,0.0,0.0,0.0,0.0,0.0,0.6975606025640106,1.2405182170783244,0.7583524563034603,2.592859956253656,12.005037876061936,6.902425284128183,1.7392492322469586,0.0,0,0.0,1.472390592524281,False,collision
vertical-M0-t02-11eee7a16f,exp08-formal-20260728,pilot,vertical,M0,2,9002,0.0454357066849469,1.4805693321341349,1-2,2,120,2,5.949994325637817,1.880207978124844,0.0,0.0,0.0,0.0,0.0,0.0,0.693520225990748,1.2157284336895782,0.7551418824247488,2.6364302959044967,11.66034623328142,6.84106743448986,1.704462986944805,0.0,0,0.0,1.4696785678621882,False,collision
vertical-M0-t03-c17549d552,exp08-formal-20260728,main,vertical,M0,3,44,0.0767280532150899,1.4869640257104937,1-2,2,123,2,6.09999418258667,1.938978517915072,0.0,0.0,0.0,0.0,0.0,0.0,0.7086285461912807,1.2540606131335263,0.7568966788433674,2.6307200815081457,13.042316465259326,6.8488960400011365,1.9042947051737056,0.0,0,0.5,1.4627592848726867,False,collision
vertical-M0-t03-e17b612a9b,exp08-formal-20260728,pilot,vertical,M0,3,9003,0.039265714466719,1.485050125396909,1-2,2,119,2,5.899994373321533,1.8445857730955628,0.0,0.0,0.0,0.0,0.0,0.0,0.6993531239890878,1.227228559150798,0.750521940356607,2.6341450820236965,12.008982025998902,6.743584639139987,1.7808009639707605,0.0,0,0.5,1.4656873388441871,False,collision
vertical-M0-t04-14b19e9139,exp08-formal-20260728,main,vertical,M0,4,45,0.0325530312057541,1.4838322069118826,1-2,2,117,2,5.799994468688965,1.8576823835027911,0.0,0.0,0.0,0.0,0.0,0.0,0.7065497417252032,1.2233335372277383,0.7544879817025079,2.650473175931621,12.005613282443456,6.852990515664844,1.7518794539406608,0.0,0,0.5,1.460531413316052,False,collision
vertical-M0-t05-d3d947a675,exp08-formal-20260728,main,vertical,M0,5,46,0.0779305990137014,1.4784377657249066,1-2,2,118,2,5.849994421005249,1.8345404294293923,0.0,0.0,0.0,0.0,0.0,0.0,0.690465764860491,1.2143226619929648,0.7570687700132557,2.6329776503701443,11.760863671132718,6.8409760314809525,1.7191791956310505,0.0,0,0.5,1.4599010485338335,False,collision
vertical-M0-t06-9a9386bab6,exp08-formal-20260728,main,vertical,M0,6,47,0.0311720558026586,1.473859398157308,1-2,2,120,2,5.949994325637817,1.969014207525985,0.0,0.0,0.0,0.0,0.0,0.0,0.7036777545716046,1.2290428350686662,0.7582645637106701,2.6717995453039896,11.775956768007088,6.882848554556891,1.710913246843219,0.0,0,0.5,1.472852044674851,False,collision
vertical-M0-t07-561c25683e,exp08-formal-20260728,main,vertical,M0,7,48,0.046182549408921,1.4864357860948103,1-2,2,121,2,5.999994277954102,1.8819528220697592,0.0,0.0,0.0,0.0,0.0,0.0,0.7055397449226,1.2460982528635514,0.7526473054338277,2.669842022038376,11.82989772150897,6.793985102279741,1.7412310364854071,0.0,0,0.5,1.4660905345301698,False,collision
vertical-M0-t08-b54ebf6595,exp08-formal-20260728,main,vertical,M0,8,49,0.0275877482260332,1.4811462566453142,1-2,2,120,2,5.949994325637817,1.873791093651552,0.0,0.0,0.0,0.0,0.0,0.0,0.6899663716462734,1.2204289863436628,0.7525103433069292,2.673076723147574,12.561217832752694,6.718695799796512,1.8695916896748224,0.0,0,0.5,1.4634192725030108,False,collision
vertical-M0-t09-013a4f33d4,exp08-formal-20260728,main,vertical,M0,9,50,0.0748383214688874,1.5061069661663689,1-2,2,116,2,5.749994516372681,1.7223440491661703,0.0,0.0,0.0,0.0,0.0,0.0,0.7051112723270634,1.243997789922151,0.7667665711488173,2.5960725802898565,12.55686841157133,6.910356084318769,1.8171087362727705,0.0,0,0.0,1.4744585281402565,False,collision
vertical-M0-t10-badeea9c9c,exp08-formal-20260728,main,vertical,M0,10,51,0.0486233190146866,1.4748223948898092,1-2,2,121,2,5.999994277954102,1.9602978604960444,0.0,0.0,0.0,0.0,0.0,0.0,0.6930140665098865,1.2314270384600192,0.7572666372142125,2.656984922388565,12.191804878895102,6.762893681570716,1.802749747806696,0.0,0,0.5,1.4724874643835704,False,collision
vertical-M1-t01-4215051882,exp08-formal-20260728,main,vertical,M1,1,42,0.1590239723928217,0.5416889197511137,1-2,1,382,1,19.049981832504272,11.296788868318416,19.379492044448853,0.8802840011595685,2409.4103445475525,7227.006524942007,0.8322468491960018,0.0,0.7174507679058483,1.2415598430910528,1.387431405903926,2.615385736129311,8.506787940485683,6.920595509156278,1.2291988354514864,,2,0.0,1.657711005164713,False,collision
vertical-M1-t01-0d4c3a7224,exp08-formal-20260728,pilot,vertical,M1,1,9001,0.0469726094441222,1.525626874405101,1-2,2,115,2,5.6999945640563965,1.6475390719525156,8.000690460205078,0.3637146223056149,900.9165717254195,23333.33333333333,0.2721739130434782,0.0,0.7054524955752741,1.2580484379926724,0.7642658845174919,3.0918706839267784,14.158115934163297,6.911564288854882,2.0484676612201542,,0,0.5,1.6676796256212405,False,collision
vertical-M1-t02-3dd03aabe8,exp08-formal-20260728,main,vertical,M1,2,43,0.132121687167257,1.6228432261474586,1-2,1,207,1,10.349990129470823,6.270853072984519,10.839727401733398,0.4927947920937332,3865.956315058412,12270.141314155126,0.4539130434782609,0.0,0.7016004669813651,1.2545048539550432,0.9289712605073168,2.5466153491790005,13.466889955054672,6.933096227114944,1.9424063237989448,8.259156703948975,0,0.5,0.3028280020542433,False,collision
vertical-M1-t02-0e1cf3ffb3,exp08-formal-20260728,pilot,vertical,M1,2,9002,0.0569564258955255,1.5109877647122305,1-2,2,116,2,5.749994516372681,1.7231378661671042,8.060914278030396,0.3664544907439145,978.4605390492384,23333.33333333333,0.2721739130434782,0.0,0.6964777377250618,1.2213442960223422,0.76325402051048,3.0392655445878507,13.17857665190688,6.875784477160428,1.9166651740877996,,0,0.5,1.605564309970874,False,collision
vertical-M1-t03-93bcdd093d,exp08-formal-20260728,main,vertical,M1,3,44,0.2052145577478475,0.6450766257688059,1-2,1,382,1,19.049981832504272,8.35101307006415,19.35958695411682,0.8793895662649932,893.2885821249727,2505.300397850968,0.8313776618861365,0.0,0.7085437662714884,1.2575230952936851,1.4256827337698847,2.8489940896665837,10.105484576651287,6.819042374590694,1.4819506935910276,,0,0.0,1.7235735338751734,False,collision
vertical-M1-t03-e7ab17064f,exp08-formal-20260728,pilot,vertical,M1,3,9003,0.1037305986834428,0.468213458930508,1-2,1,382,1,19.049981832504272,13.711909148559007,19.38117742538452,0.8811089450075652,8908.501266358524,21610.3127064397,0.8330434782608696,0.0,0.6983270539841478,1.2237999566637314,1.3534186847106462,2.626330630852004,8.773663660607967,6.795814338686035,1.2910393402984504,,1,0.0,1.5570602280169,False,collision
