experiment_id,batch_id,task_type,trial_id,mission_id,uav_id,controller_tracking_rmse,avoidance_deviation,peak_velocity,peak_acceleration,semantic_gain_multiplier,sample_count
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,4,5,1.8893579693265097,0.0910553667918877,3.6152443885803223,35.425289154052734,0.9568479657173157,1062
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,4,6,1.873062895770695,0.09061371592941372,3.5940544605255127,39.3670539855957,0.956247866153717,1062
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,4,8,1.7349049448806182,0.08714823864418882,4.024272918701172,43.910640716552734,0.9556659460067749,1062
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,4,7,1.4440395866855362,0.07974044305183826,2.7277300357818604,2.475630044937134,0.9562034606933594,1062
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,5,1,0.4208844440818203,0.0,0.6120511293411255,1.8541017770767212,0.7946934103965759,776
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,5,2,0.7891767642596523,0.0,1.1836942434310913,2.0779941082000732,0.8364702463150024,776
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,5,3,0.5763826878181382,0.0,0.8747597336769104,1.8969500064849854,0.8256702423095703,776
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,5,4,0.688258537904886,0.0,1.0525346994400024,1.9285703897476196,0.8401321768760681,776
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,5,5,0.7303537231791879,0.0,1.1341153383255005,2.08506178855896,0.8398901224136353,776
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,5,6,0.6138261367984567,0.0,0.9503481388092041,2.1305816173553467,0.825475811958313,776
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,5,8,0.36518698455229137,0.0,0.547021210193634,2.7807817459106445,0.7945827841758728,776
experiments_10,exp10-pilot-final-20260731,task_e_mixed,1,5,7,0.7031383304954734,0.0,1.085696816444397,2.2765331268310547,0.8330293893814087,776
