timestamp,scenario,fresh,planner_wait_ms
1787298506.141440868,multi_uav_4,true,0.000000
1787298506.161454678,multi_uav_4,true,0.000000
1787298506.181470633,multi_uav_4,true,0.000000
1787298506.201450825,multi_uav_4,true,0.000000
1787298506.221458673,multi_uav_4,true,0.000000
1787298506.241453648,multi_uav_4,true,0.000000
1787298506.261472940,multi_uav_4,true,0.000000
1787298506.281445026,multi_uav_4,true,0.000000
1787298506.301441431,multi_uav_4,true,0.000000
1787298506.321439266,multi_uav_4,true,0.000000
1787298506.341477633,multi_uav_4,true,0.000000
1787298506.361454010,multi_uav_4,true,0.000000
1787298506.381446123,multi_uav_4,true,0.000000
1787298506.401473999,multi_uav_4,true,0.000000
1787298506.421441078,multi_uav_4,true,0.000000
1787298506.441437006,multi_uav_4,true,0.000000
1787298506.461441994,multi_uav_4,true,0.000000
1787298506.481451511,multi_uav_4,true,0.000000
1787298506.501439571,multi_uav_4,true,0.000000
1787298506.521440744,multi_uav_4,true,0.000000
1787298506.541457653,multi_uav_4,true,0.000000
1787298506.561457634,multi_uav_4,true,0.000000
1787298506.581445932,multi_uav_4,true,0.000000
1787298506.601452827,multi_uav_4,true,0.000000
1787298506.621476889,multi_uav_4,true,0.000000
1787298506.641455650,multi_uav_4,true,0.000000
1787298506.661440849,multi_uav_4,true,0.000000
1787298506.681452751,multi_uav_4,true,0.000000
1787298506.701436520,multi_uav_4,true,0.000000
1787298506.721455574,multi_uav_4,true,0.000000
1787298506.741439342,multi_uav_4,true,0.000000
1787298506.761437654,multi_uav_4,true,0.000000
1787298506.781438828,multi_uav_4,true,0.000000
1787298506.801456690,multi_uav_4,true,0.000000
1787298506.821458340,multi_uav_4,true,0.000000
1787298506.841439486,multi_uav_4,true,0.000000
1787298506.861440659,multi_uav_4,true,0.000000
1787298506.881444693,multi_uav_4,true,0.000000
1787298506.901477337,multi_uav_4,true,0.000000
1787298506.921441555,multi_uav_4,true,0.000000
1787298506.941439629,multi_uav_4,true,0.000000
1787298506.961442471,multi_uav_4,true,0.000000
1787298506.981445074,multi_uav_4,true,0.000000
1787298507.001454592,multi_uav_4,true,0.000000
1787298507.021454811,multi_uav_4,true,0.000000
1787298507.041451216,multi_uav_4,true,0.000000
1787298507.061452389,multi_uav_4,true,0.000000
1787298507.081437349,multi_uav_4,true,0.000000
1787298507.101450443,multi_uav_4,true,0.000000
1787298507.121486187,multi_uav_4,true,0.000000
1787298507.141453981,multi_uav_4,true,0.000000
1787298507.161450386,multi_uav_4,true,0.000000
1787298507.181454659,multi_uav_4,true,0.000000
1787298507.201458216,multi_uav_4,true,0.000000
1787298507.221457720,multi_uav_4,true,0.000000
1787298507.241443157,multi_uav_4,true,0.000000
1787298507.261455536,multi_uav_4,true,0.000000
1787298507.281441450,multi_uav_4,true,0.000000
1787298507.301463842,multi_uav_4,true,0.000000
1787298507.321442127,multi_uav_4,true,0.000000
1787298507.341453791,multi_uav_4,true,0.000000
1787298507.361441135,multi_uav_4,true,0.000000
1787298507.381452084,multi_uav_4,true,0.000000
1787298507.401458502,multi_uav_4,true,0.000000
1787298507.421441793,multi_uav_4,true,0.000000
1787298507.441450357,multi_uav_4,true,0.000000
1787298507.461438417,multi_uav_4,true,0.000000
1787298507.481440306,multi_uav_4,true,0.000000
1787298507.501450777,multi_uav_4,true,0.000000
1787298507.521450758,multi_uav_4,true,0.000000
1787298507.541452885,multi_uav_4,true,0.000000
1787298507.561440945,multi_uav_4,true,0.000000
1787298507.581443310,multi_uav_4,true,0.000000
1787298507.601453781,multi_uav_4,true,0.000000
1787298507.621443033,multi_uav_4,true,0.000000
1787298507.641443729,multi_uav_4,true,0.000000
1787298507.661448479,multi_uav_4,true,0.000000
1787298507.681441069,multi_uav_4,true,0.000000
1787298507.701453924,multi_uav_4,true,0.000000
1787298507.721443415,multi_uav_4,true,0.000000
1787298507.741462231,multi_uav_4,true,0.000000
1787298507.761457920,multi_uav_4,true,0.000000
1787298507.781445026,multi_uav_4,true,0.000000
1787298507.801455259,multi_uav_4,true,0.000000
1787298507.821456671,multi_uav_4,true,0.000000
1787298507.841436148,multi_uav_4,true,0.000000
1787298507.861456871,multi_uav_4,true,0.000000
1787298507.881438971,multi_uav_4,true,0.000000
1787298507.901457071,multi_uav_4,true,0.000000
1787298507.921439171,multi_uav_4,true,0.000000
1787298507.941438675,multi_uav_4,true,0.000000
1787298507.961454868,multi_uav_4,true,0.000000
1787298507.981455088,multi_uav_4,true,0.000000
1787298508.001455784,multi_uav_4,true,0.000000
1787298508.021440506,multi_uav_4,true,0.000000
1787298508.041451216,multi_uav_4,true,0.000000
1787298508.061451435,multi_uav_4,true,0.000000
1787298508.081446409,multi_uav_4,true,0.000000
1787298508.101457357,multi_uav_4,true,0.000000
1787298508.121450901,multi_uav_4,true,0.000000
1787298508.141440630,multi_uav_4,true,0.000000
1787298508.161451340,multi_uav_4,true,0.000000
1787298508.181456327,multi_uav_4,true,0.000000
1787298508.201480150,multi_uav_4,true,0.000000
1787298508.221475363,multi_uav_4,true,0.000000
1787298508.241472006,multi_uav_4,true,0.000000
1787298508.261456966,multi_uav_4,true,0.000000
1787298508.281455278,multi_uav_4,true,0.000000
1787298508.301459789,multi_uav_4,true,0.000000
1787298508.321462154,multi_uav_4,true,0.000000
1787298508.341440678,multi_uav_4,true,0.000000
1787298508.361445665,multi_uav_4,true,0.000000
1787298508.381461143,multi_uav_4,true,0.000000
1787298508.401451349,multi_uav_4,true,0.000000
1787298508.421456814,multi_uav_4,true,0.000000
1787298508.441442490,multi_uav_4,true,0.000000
1787298508.461452723,multi_uav_4,true,0.000000
1787298508.481439590,multi_uav_4,true,0.000000
1787298508.501436949,multi_uav_4,true,0.000000
1787298508.521436691,multi_uav_4,true,0.000000
1787298508.541450977,multi_uav_4,true,0.000000
1787298508.561439276,multi_uav_4,true,0.000000
1787298508.581454754,multi_uav_4,true,0.000000
1787298508.601456642,multi_uav_4,true,0.000000
1787298508.621443272,multi_uav_4,true,0.000000
1787298508.641447783,multi_uav_4,true,0.000000
1787298508.661452055,multi_uav_4,true,0.000000
1787298508.681445360,multi_uav_4,true,0.000000
1787298508.701441765,multi_uav_4,true,0.000000
1787298508.721438408,multi_uav_4,true,0.000000
1787298508.741446495,multi_uav_4,true,0.000000
1787298508.761467934,multi_uav_4,true,0.000000
1787298508.781528950,multi_uav_4,true,0.000000
1787298508.801463127,multi_uav_4,true,0.000000
1787298508.821444511,multi_uav_4,true,0.000000
1787298508.841450691,multi_uav_4,true,0.000000
1787298508.861442089,multi_uav_4,true,0.000000
1787298508.881452084,multi_uav_4,true,0.000000
1787298508.901454926,multi_uav_4,true,0.000000
1787298508.921442747,multi_uav_4,true,0.000000
1787298508.941447973,multi_uav_4,true,0.000000
1787298508.961454630,multi_uav_4,true,0.000000
1787298508.981459856,multi_uav_4,true,0.000000
1787298509.001455069,multi_uav_4,true,0.000000
1787298509.021439791,multi_uav_4,true,0.000000
1787298509.041451931,multi_uav_4,true,0.000000
1787298509.061443567,multi_uav_4,true,0.000000
1787298509.081439018,multi_uav_4,true,0.000000
1787298509.101459980,multi_uav_4,true,0.000000
1787298509.121454954,multi_uav_4,true,0.000000
1787298509.141444683,multi_uav_4,true,0.000000
1787298509.161444187,multi_uav_4,true,0.000000
1787298509.181475639,multi_uav_4,true,0.000000
1787298509.201455116,multi_uav_4,true,0.000000
1787298509.221447706,multi_uav_4,true,0.000000
1787298509.241441488,multi_uav_4,true,0.000000
1787298509.261441708,multi_uav_4,true,0.000000
1787298509.281437635,multi_uav_4,true,0.000000
1787298509.301459789,multi_uav_4,true,0.000000
1787298509.321458101,multi_uav_4,true,0.000000
1787298509.341443777,multi_uav_4,true,0.000000
1787298509.361444235,multi_uav_4,true,0.000000
1787298509.381445169,multi_uav_4,true,0.000000
1787298509.401445389,multi_uav_4,true,0.000000
1787298509.421456575,multi_uav_4,true,0.000000
1787298509.441441059,multi_uav_4,true,0.000000
1787298509.461440325,multi_uav_4,true,0.000000
1787298509.481439590,multi_uav_4,true,0.000000
1787298509.501453876,multi_uav_4,true,0.000000
1787298509.521454811,multi_uav_4,true,0.000000
1787298509.541456461,multi_uav_4,true,0.000000
1787298509.561443329,multi_uav_4,true,0.000000
1787298509.581453323,multi_uav_4,true,0.000000
1787298509.601471186,multi_uav_4,true,0.000000
1787298509.621453762,multi_uav_4,true,0.000000
1787298509.641458750,multi_uav_4,true,0.000000
1787298509.661453247,multi_uav_4,true,0.000000
1787298509.681480646,multi_uav_4,true,0.000000
1787298509.701468468,multi_uav_4,true,0.000000
1787298509.721447945,multi_uav_4,true,0.000000
1787298509.741461754,multi_uav_4,true,0.000000
1787298509.761462927,multi_uav_4,true,0.000000
1787298509.781455517,multi_uav_4,true,0.000000
1787298509.801456690,multi_uav_4,true,0.000000
1787298509.821453333,multi_uav_4,true,0.000000
1787298509.841459274,multi_uav_4,true,0.000000
1787298509.861438274,multi_uav_4,true,0.000000
1787298509.881443024,multi_uav_4,true,0.000000
1787298509.901469231,multi_uav_4,true,0.000000
1787298509.921453476,multi_uav_4,true,0.000000
1787298509.941442251,multi_uav_4,true,0.000000
1787298509.961436987,multi_uav_4,true,0.000000
1787298509.981447697,multi_uav_4,true,0.000000
1787298510.001438618,multi_uav_4,true,0.000000
1787298510.021450520,multi_uav_4,true,0.000000
1787298510.041486025,multi_uav_4,true,0.000000
1787298510.061438560,multi_uav_4,true,0.000000
1787298510.081439257,multi_uav_4,true,0.000000
1787298510.101454020,multi_uav_4,true,0.000000
1787298510.121453524,multi_uav_4,true,0.000000
1787298510.141439438,multi_uav_4,true,0.000000
1787298510.161449671,multi_uav_4,true,0.000000
1787298510.181462765,multi_uav_4,true,0.000000
1787298510.201456308,multi_uav_4,true,0.000000
1787298510.221465349,multi_uav_4,true,0.000000
1787298510.241451979,multi_uav_4,true,0.000000
1787298510.261442900,multi_uav_4,true,0.000000
1787298510.281441212,multi_uav_4,true,0.000000
1787298510.301452398,multi_uav_4,true,0.000000
1787298510.321458101,multi_uav_4,true,0.000000
1787298510.341441393,multi_uav_4,true,0.000000
1787298510.361454248,multi_uav_4,true,0.000000
1787298510.381452084,multi_uav_4,true,0.000000
1787298510.401481152,multi_uav_4,true,0.000000
1787298510.421439648,multi_uav_4,true,0.000000
1787298510.441439629,multi_uav_4,true,0.000000
1787298510.461440325,multi_uav_4,true,0.000000
1787298510.481454611,multi_uav_4,true,0.000000
1787298510.501441956,multi_uav_4,true,0.000000
1787298510.521449804,multi_uav_4,true,0.000000
1787298510.541459560,multi_uav_4,true,0.000000
1787298510.561453581,multi_uav_4,true,0.000000
1787298510.581449270,multi_uav_4,true,0.000000
1787298510.601476908,multi_uav_4,true,0.000000
1787298510.621441126,multi_uav_4,true,0.000000
1787298510.641443253,multi_uav_4,true,0.000000
1787298510.661440372,multi_uav_4,true,0.000000
1787298510.681450844,multi_uav_4,true,0.000000
1787298510.701482058,multi_uav_4,true,0.000000
1787298510.721458197,multi_uav_4,true,0.000000
1787298510.741456747,multi_uav_4,true,0.000000
1787298510.761475563,multi_uav_4,true,0.000000
1787298510.781455278,multi_uav_4,true,0.000000
1787298510.801481724,multi_uav_4,true,0.000000
1787298510.821451187,multi_uav_4,true,0.000000
1787298510.841453791,multi_uav_4,true,0.000000
1787298510.861481190,multi_uav_4,true,0.000000
1787298510.881441593,multi_uav_4,true,0.000000
1787298510.901459217,multi_uav_4,true,0.000000
1787298510.921452999,multi_uav_4,true,0.000000
1787298510.941444397,multi_uav_4,true,0.000000
1787298510.961440086,multi_uav_4,true,0.000000
1787298510.981439590,multi_uav_4,true,0.000000
1787298511.001455307,multi_uav_4,true,0.000000
1787298511.021445274,multi_uav_4,true,0.000000
1787298511.041452885,multi_uav_4,true,0.000000
1787298511.061443329,multi_uav_4,true,0.000000
1787298511.081440926,multi_uav_4,true,0.000000
1787298511.101456404,multi_uav_4,true,0.000000
1787298511.121448040,multi_uav_4,true,0.000000
1787298511.141443253,multi_uav_4,true,0.000000
1787298511.161447287,multi_uav_4,true,0.000000
1787298511.181458235,multi_uav_4,true,0.000000
1787298511.201457500,multi_uav_4,true,0.000000
1787298511.221449614,multi_uav_4,true,0.000000
1787298511.241455317,multi_uav_4,true,0.000000
1787298511.261451483,multi_uav_4,true,0.000000
1787298511.281456232,multi_uav_4,true,0.000000
1787298511.301461935,multi_uav_4,true,0.000000
1787298511.321441174,multi_uav_4,true,0.000000
1787298511.341444254,multi_uav_4,true,0.000000
1787298511.361478567,multi_uav_4,true,0.000000
1787298511.381445646,multi_uav_4,true,0.000000
1787298511.401475430,multi_uav_4,true,0.000000
1787298511.421451330,multi_uav_4,true,0.000000
1787298511.441445589,multi_uav_4,true,0.000000
1787298511.461437941,multi_uav_4,true,0.000000
1787298511.481459856,multi_uav_4,true,0.000000
1787298511.501467466,multi_uav_4,true,0.000000
1787298511.521446466,multi_uav_4,true,0.000000
1787298511.541440964,multi_uav_4,true,0.000000
1787298511.561441183,multi_uav_4,true,0.000000
1787298511.581441879,multi_uav_4,true,0.000000
1787298511.601443529,multi_uav_4,true,0.000000
1787298511.621458769,multi_uav_4,true,0.000000
1787298511.641445637,multi_uav_4,true,0.000000
1787298511.661455154,multi_uav_4,true,0.000000
1787298511.681451797,multi_uav_4,true,0.000000
1787298511.701451063,multi_uav_4,true,0.000000
1787298511.721454382,multi_uav_4,true,0.000000
1787298511.741464376,multi_uav_4,true,0.000000
1787298511.761457920,multi_uav_4,true,0.000000
1787298511.781441450,multi_uav_4,true,0.000000
1787298511.801456690,multi_uav_4,true,0.000000
1787298511.821452379,multi_uav_4,true,0.000000
1787298511.841455221,multi_uav_4,true,0.000000
1787298511.861477137,multi_uav_4,true,0.000000
1787298511.881463051,multi_uav_4,true,0.000000
1787298511.901459694,multi_uav_4,true,0.000000
1787298511.921461105,multi_uav_4,true,0.000000
1787298511.941450834,multi_uav_4,true,0.000000
1787298511.961460114,multi_uav_4,true,0.000000
1787298511.981447935,multi_uav_4,true,0.000000
1787298512.001480103,multi_uav_4,true,0.000000
1787298512.021454096,multi_uav_4,true,0.000000
1787298512.041456938,multi_uav_4,true,0.000000
1787298512.061451197,multi_uav_4,true,0.000000
1787298512.081443548,multi_uav_4,true,0.000000
1787298512.101450443,multi_uav_4,true,0.000000
1787298512.121456385,multi_uav_4,true,0.000000
1787298512.141442537,multi_uav_4,true,0.000000
1787298512.161443472,multi_uav_4,true,0.000000
1787298512.181461573,multi_uav_4,true,0.000000
1787298512.201460123,multi_uav_4,true,0.000000
1787298512.221441507,multi_uav_4,true,0.000000
1787298512.241455555,multi_uav_4,true,0.000000
1787298512.261459112,multi_uav_4,true,0.000000
1787298512.281460524,multi_uav_4,true,0.000000
1787298512.301444292,multi_uav_4,true,0.000000
1787298512.321444273,multi_uav_4,true,0.000000
1787298512.341450214,multi_uav_4,true,0.000000
1787298512.361457348,multi_uav_4,true,0.000000
1787298512.381456614,multi_uav_4,true,0.000000
1787298512.401479959,multi_uav_4,true,0.000000
1787298512.421441793,multi_uav_4,true,0.000000
1787298512.441454887,multi_uav_4,true,0.000000
1787298512.461457491,multi_uav_4,true,0.000000
1787298512.481456041,multi_uav_4,true,0.000000
1787298512.501455545,multi_uav_4,true,0.000000
1787298512.521456718,multi_uav_4,true,0.000000
1787298512.541445017,multi_uav_4,true,0.000000
1787298512.561449528,multi_uav_4,true,0.000000
1787298512.581471682,multi_uav_4,true,0.000000
1787298512.601450205,multi_uav_4,true,0.000000
1787298512.621453524,multi_uav_4,true,0.000000
1787298512.641443253,multi_uav_4,true,0.000000
1787298512.661437988,multi_uav_4,true,0.000000
1787298512.681449890,multi_uav_4,true,0.000000
1787298512.701490641,multi_uav_4,true,0.000000
1787298512.721446037,multi_uav_4,true,0.000000
1787298512.741446972,multi_uav_4,true,0.000000
1787298512.761457205,multi_uav_4,true,0.000000
1787298512.781453609,multi_uav_4,true,0.000000
1787298512.801456451,multi_uav_4,true,0.000000
1787298512.821456909,multi_uav_4,true,0.000000
1787298512.841471672,multi_uav_4,true,0.000000
1787298512.861453533,multi_uav_4,true,0.000000
1787298512.881456137,multi_uav_4,true,0.000000
1787298512.901488543,multi_uav_4,true,0.000000
1787298512.921454906,multi_uav_4,true,0.000000
1787298512.941440105,multi_uav_4,true,0.000000
1787298512.961438656,multi_uav_4,true,0.000000
1787298512.981451750,multi_uav_4,true,0.000000
1787298513.001441240,multi_uav_4,true,0.000000
1787298513.021450996,multi_uav_4,true,0.000000
1787298513.041445971,multi_uav_4,true,0.000000
1787298513.061438560,multi_uav_4,true,0.000000
1787298513.081451416,multi_uav_4,true,0.000000
1787298513.101461649,multi_uav_4,true,0.000000
1787298513.121459961,multi_uav_4,true,0.000000
1787298513.141446114,multi_uav_4,true,0.000000
1787298513.161457062,multi_uav_4,true,0.000000
1787298513.181459904,multi_uav_4,true,0.000000
1787298513.201455116,multi_uav_4,true,0.000000
1787298513.221454144,multi_uav_4,true,0.000000
1787298513.241431713,multi_uav_4,true,0.000000
1787298513.261477947,multi_uav_4,true,0.000000
1787298513.281449318,multi_uav_4,true,0.000000
1787298513.301441431,multi_uav_4,true,0.000000
1787298513.321458340,multi_uav_4,true,0.000000
1787298513.341444016,multi_uav_4,true,0.000000
1787298513.361457348,multi_uav_4,true,0.000000
1787298513.381474257,multi_uav_4,true,0.000000
1787298513.401457310,multi_uav_4,true,0.000000
1787298513.421453714,multi_uav_4,true,0.000000
1787298513.441440821,multi_uav_4,true,0.000000
1787298513.461452484,multi_uav_4,true,0.000000
1787298513.481459618,multi_uav_4,true,0.000000
1787298513.501461983,multi_uav_4,true,0.000000
1787298513.521459341,multi_uav_4,true,0.000000
1787298513.541444540,multi_uav_4,true,0.000000
1787298513.561456680,multi_uav_4,true,0.000000
1787298513.581450939,multi_uav_4,true,0.000000
1787298513.601459742,multi_uav_4,true,0.000000
1787298513.621456385,multi_uav_4,true,0.000000
1787298513.641460896,multi_uav_4,true,0.000000
1787298513.661460400,multi_uav_4,true,0.000000
1787298513.681466579,multi_uav_4,true,0.000000
1787298513.701474190,multi_uav_4,true,0.000000
1787298513.721439123,multi_uav_4,true,0.000000
1787298513.741459370,multi_uav_4,true,0.000000
1787298513.761444330,multi_uav_4,true,0.000000
1787298513.781440735,multi_uav_4,true,0.000000
1787298513.801446676,multi_uav_4,true,0.000000
1787298513.821439743,multi_uav_4,true,0.000000
1787298513.841454029,multi_uav_4,true,0.000000
1787298513.861442804,multi_uav_4,true,0.000000
1787298513.881455183,multi_uav_4,true,0.000000
1787298513.901457071,multi_uav_4,true,0.000000
1787298513.921439409,multi_uav_4,true,0.000000
1787298513.941436529,multi_uav_4,true,0.000000
1787298513.961454153,multi_uav_4,true,0.000000
1787298513.981476068,multi_uav_4,true,0.000000
1787298514.001446962,multi_uav_4,true,0.000000
1787298514.021439314,multi_uav_4,true,0.000000
1787298514.041459084,multi_uav_4,true,0.000000
1787298514.061447859,multi_uav_4,true,0.000000
1787298514.081439018,multi_uav_4,true,0.000000
1787298514.101457834,multi_uav_4,true,0.000000
1787298514.121474028,multi_uav_4,true,0.000000
1787298514.141470909,multi_uav_4,true,0.000000
1787298514.161445141,multi_uav_4,true,0.000000
1787298514.181442261,multi_uav_4,true,0.000000
1787298514.201446772,multi_uav_4,true,0.000000
1787298514.221450329,multi_uav_4,true,0.000000
1787298514.241456985,multi_uav_4,true,0.000000
1787298514.261452436,multi_uav_4,true,0.000000
1787298514.281492710,multi_uav_4,true,0.000000
1787298514.301459789,multi_uav_4,true,0.000000
1787298514.321441174,multi_uav_4,true,0.000000
1787298514.341454744,multi_uav_4,true,0.000000
1787298514.361440420,multi_uav_4,true,0.000000
1787298514.381452560,multi_uav_4,true,0.000000
1787298514.401454449,multi_uav_4,true,0.000000
1787298514.421440601,multi_uav_4,true,0.000000
1787298514.441440105,multi_uav_4,true,0.000000
1787298514.461450100,multi_uav_4,true,0.000000
1787298514.481441736,multi_uav_4,true,0.000000
1787298514.501455307,multi_uav_4,true,0.000000
1787298514.521453857,multi_uav_4,true,0.000000
1787298514.541495562,multi_uav_4,true,0.000000
1787298514.561442375,multi_uav_4,true,0.000000
1787298514.581455469,multi_uav_4,true,0.000000
1787298514.601456881,multi_uav_4,true,0.000000
1787298514.621448040,multi_uav_4,true,0.000000
1787298514.641444921,multi_uav_4,true,0.000000
1787298514.661463976,multi_uav_4,true,0.000000
1787298514.681441069,multi_uav_4,true,0.000000
1787298514.701455355,multi_uav_4,true,0.000000
1787298514.721455097,multi_uav_4,true,0.000000
1787298514.741455317,multi_uav_4,true,0.000000
1787298514.761456966,multi_uav_4,true,0.000000
1787298514.781474829,multi_uav_4,true,0.000000
1787298514.801463366,multi_uav_4,true,0.000000
1787298514.821446657,multi_uav_4,true,0.000000
1787298514.841445684,multi_uav_4,true,0.000000
1787298514.861443996,multi_uav_4,true,0.000000
1787298514.881444693,multi_uav_4,true,0.000000
1787298514.901457071,multi_uav_4,true,0.000000
1787298514.921461344,multi_uav_4,true,0.000000
1787298514.941453457,multi_uav_4,true,0.000000
1787298514.961444139,multi_uav_4,true,0.000000
1787298514.981457710,multi_uav_4,true,0.000000
1787298515.001453876,multi_uav_4,true,0.000000
1787298515.021440744,multi_uav_4,true,0.000000
1787298515.041450977,multi_uav_4,true,0.000000
1787298515.061437130,multi_uav_4,true,0.000000
1787298515.081448555,multi_uav_4,true,0.000000
1787298515.101460457,multi_uav_4,true,0.000000
1787298515.121479511,multi_uav_4,true,0.000000
1787298515.141458035,multi_uav_4,true,0.000000
1787298515.161446810,multi_uav_4,true,0.000000
1787298515.181462049,multi_uav_4,true,0.000000
1787298515.201483250,multi_uav_4,true,0.000000
1787298515.221459150,multi_uav_4,true,0.000000
1787298515.241454601,multi_uav_4,true,0.000000
1787298515.261444330,multi_uav_4,true,0.000000
1787298515.281471729,multi_uav_4,true,0.000000
1787298515.301480770,multi_uav_4,true,0.000000
1787298515.321451664,multi_uav_4,true,0.000000
1787298515.341449499,multi_uav_4,true,0.000000
1787298515.361451149,multi_uav_4,true,0.000000
1787298515.381458998,multi_uav_4,true,0.000000
1787298515.401441336,multi_uav_4,true,0.000000
1787298515.421445131,multi_uav_4,true,0.000000
1787298515.441451550,multi_uav_4,true,0.000000
1787298515.461463451,multi_uav_4,true,0.000000
1787298515.481441021,multi_uav_4,true,0.000000
1787298515.501459599,multi_uav_4,true,0.000000
1787298515.521451473,multi_uav_4,true,0.000000
1787298515.541453123,multi_uav_4,true,0.000000
1787298515.561469793,multi_uav_4,true,0.000000
1787298515.581459761,multi_uav_4,true,0.000000
1787298515.601453066,multi_uav_4,true,0.000000
1787298515.621459961,multi_uav_4,true,0.000000
1787298515.641443253,multi_uav_4,true,0.000000
1787298515.661457300,multi_uav_4,true,0.000000
1787298515.681441307,multi_uav_4,true,0.000000
1787298515.701451063,multi_uav_4,true,0.000000
1787298515.721449137,multi_uav_4,true,0.000000
1787298515.741454363,multi_uav_4,true,0.000000
1787298515.761446953,multi_uav_4,true,0.000000
1787298515.781447411,multi_uav_4,true,0.000000
1787298515.801445961,multi_uav_4,true,0.000000
1787298515.821475029,multi_uav_4,true,0.000000
1787298515.841444492,multi_uav_4,true,0.000000
1787298515.861441612,multi_uav_4,true,0.000000
1787298515.881463051,multi_uav_4,true,0.000000
1787298515.901459694,multi_uav_4,true,0.000000
1787298515.921454668,multi_uav_4,true,0.000000
1787298515.941452026,multi_uav_4,true,0.000000
1787298515.961450338,multi_uav_4,true,0.000000
1787298515.981452942,multi_uav_4,true,0.000000
1787298516.001453876,multi_uav_4,true,0.000000
1787298516.021448374,multi_uav_4,true,0.000000
1787298516.041448355,multi_uav_4,true,0.000000
1787298516.061451435,multi_uav_4,true,0.000000
1787298516.081442356,multi_uav_4,true,0.000000
1787298516.101439714,multi_uav_4,true,0.000000
1787298516.121456623,multi_uav_4,true,0.000000
1787298516.141445160,multi_uav_4,true,0.000000
1787298516.161452293,multi_uav_4,true,0.000000
1787298516.181480646,multi_uav_4,true,0.000000
1787298516.201455593,multi_uav_4,true,0.000000
1787298516.221456528,multi_uav_4,true,0.000000
1787298516.241438150,multi_uav_4,true,0.000000
1787298516.261451721,multi_uav_4,true,0.000000
1787298516.281457424,multi_uav_4,true,0.000000
1787298516.301456690,multi_uav_4,true,0.000000
1787298516.321439743,multi_uav_4,true,0.000000
1787298516.341453075,multi_uav_4,true,0.000000
1787298516.361450911,multi_uav_4,true,0.000000
1787298516.381456614,multi_uav_4,true,0.000000
1787298516.401481390,multi_uav_4,true,0.000000
1787298516.421466827,multi_uav_4,true,0.000000
1787298516.441449404,multi_uav_4,true,0.000000
1787298516.461457491,multi_uav_4,true,0.000000
1787298516.481465578,multi_uav_4,true,0.000000
1787298516.501450777,multi_uav_4,true,0.000000
1787298516.521474600,multi_uav_4,true,0.000000
1787298516.541441202,multi_uav_4,true,0.000000
1787298516.561437845,multi_uav_4,true,0.000000
1787298516.581441641,multi_uav_4,true,0.000000
1787298516.601436615,multi_uav_4,true,0.000000
1787298516.621459484,multi_uav_4,true,0.000000
1787298516.641430616,multi_uav_4,true,0.000000
1787298516.661504269,multi_uav_4,true,0.000000
1787298516.681442261,multi_uav_4,true,0.000000
1787298516.701438904,multi_uav_4,true,0.000000
1787298516.721451283,multi_uav_4,true,0.000000
1787298516.741451025,multi_uav_4,true,0.000000
1787298516.761440754,multi_uav_4,true,0.000000
1787298516.781444311,multi_uav_4,true,0.000000
1787298516.801456690,multi_uav_4,true,0.000000
1787298516.821466208,multi_uav_4,true,0.000000
1787298516.841445923,multi_uav_4,true,0.000000
1787298516.861452341,multi_uav_4,true,0.000000
1787298516.881445408,multi_uav_4,true,0.000000
1787298516.901458025,multi_uav_4,true,0.000000
1787298516.921452999,multi_uav_4,true,0.000000
1787298516.941440582,multi_uav_4,true,0.000000
1787298516.961439371,multi_uav_4,true,0.000000
1787298516.981462240,multi_uav_4,true,0.000000
1787298517.001439810,multi_uav_4,true,0.000000
1787298517.021453381,multi_uav_4,true,0.000000
1787298517.041443348,multi_uav_4,true,0.000000
1787298517.061439991,multi_uav_4,true,0.000000
1787298517.081445217,multi_uav_4,true,0.000000
1787298517.101438046,multi_uav_4,true,0.000000
1787298517.121452093,multi_uav_4,true,0.000000
1787298517.141436338,multi_uav_4,true,0.000000
1787298517.161437511,multi_uav_4,true,0.000000
1787298517.181458473,multi_uav_4,true,0.000000
1787298517.201440573,multi_uav_4,true,0.000000
1787298517.221460342,multi_uav_4,true,0.000000
1787298517.241445541,multi_uav_4,true,0.000000
1787298517.261438131,multi_uav_4,true,0.000000
1787298517.281445742,multi_uav_4,true,0.000000
1787298517.301442385,multi_uav_4,true,0.000000
1787298517.321444511,multi_uav_4,true,0.000000
1787298517.341440439,multi_uav_4,true,0.000000
1787298517.361455441,multi_uav_4,true,0.000000
1787298517.381443501,multi_uav_4,true,0.000000
1787298517.401462078,multi_uav_4,true,0.000000
1787298517.421466827,multi_uav_4,true,0.000000
1787298517.441448689,multi_uav_4,true,0.000000
1787298517.461443663,multi_uav_4,true,0.000000
1787298517.481446028,multi_uav_4,true,0.000000
1787298517.501460552,multi_uav_4,true,0.000000
1787298517.521442413,multi_uav_4,true,0.000000
1787298517.541438818,multi_uav_4,true,0.000000
1787298517.561479568,multi_uav_4,true,0.000000
1787298517.581439495,multi_uav_4,true,0.000000
1787298517.601442337,multi_uav_4,true,0.000000
1787298517.621452093,multi_uav_4,true,0.000000
1787298517.641462803,multi_uav_4,true,0.000000
1787298517.661441803,multi_uav_4,true,0.000000
1787298517.681445122,multi_uav_4,true,0.000000
1787298517.701443672,multi_uav_4,true,0.000000
1787298517.721446037,multi_uav_4,true,0.000000
1787298517.741452217,multi_uav_4,true,0.000000
1787298517.761441469,multi_uav_4,true,0.000000
