timestamp,scenario,uav_count,uav_id,state_age_ms,snapshot_skew_ms,planner_wait_ms
1787299635.419359922,waypoint_transition,4,1,6.243467,4.204750,0.000000
1787299635.419359922,waypoint_transition,4,4,2.038717,4.204750,0.000000
1787299635.439361572,waypoint_transition,4,3,6.022453,4.032135,0.000000
1787299635.439361572,waypoint_transition,4,2,6.048203,4.032135,0.000000
1787299635.439361572,waypoint_transition,4,1,6.113291,4.032135,0.000000
1787299635.439361572,waypoint_transition,4,4,2.081156,4.032135,0.000000
1787299635.459371805,waypoint_transition,4,3,6.087780,4.167318,0.000000
1787299635.459371805,waypoint_transition,4,2,6.067038,4.167318,0.000000
1787299635.459371805,waypoint_transition,4,1,6.207466,4.167318,0.000000
1787299635.459371805,waypoint_transition,4,4,2.040148,4.167318,0.000000
1787299635.479377985,waypoint_transition,4,3,6.098747,4.074097,0.000000
1787299635.479377985,waypoint_transition,4,2,6.132841,4.074097,0.000000
1787299635.479377985,waypoint_transition,4,1,6.179094,4.074097,0.000000
1787299635.479377985,waypoint_transition,4,4,2.104998,4.074097,0.000000
1787299635.499378681,waypoint_transition,4,3,6.112337,4.085779,0.000000
1787299635.499378681,waypoint_transition,4,2,6.147385,4.085779,0.000000
1787299635.499378681,waypoint_transition,4,1,6.190777,4.085779,0.000000
1787299635.499378681,waypoint_transition,4,4,2.104998,4.085779,0.000000
1787299635.519359589,waypoint_transition,4,3,5.995274,3.970861,0.000000
1787299635.519359589,waypoint_transition,4,2,6.061792,3.970861,0.000000
1787299635.519359589,waypoint_transition,4,1,6.044388,3.970861,0.000000
1787299635.519359589,waypoint_transition,4,4,2.090931,3.970861,0.000000
1787299635.539381742,waypoint_transition,4,3,6.101847,4.075050,0.000000
1787299635.539381742,waypoint_transition,4,2,6.139994,4.075050,0.000000
1787299635.539381742,waypoint_transition,4,1,6.168365,4.075050,0.000000
1787299635.539381742,waypoint_transition,4,4,2.093315,4.075050,0.000000
1787299635.559361696,waypoint_transition,4,3,6.092548,4.065990,0.000000
1787299635.559361696,waypoint_transition,4,2,6.120443,4.065990,0.000000
1787299635.559361696,waypoint_transition,4,1,6.111860,4.065990,0.000000
1787299635.559361696,waypoint_transition,4,4,2.054453,4.065990,0.000000
1787299635.579379082,waypoint_transition,4,3,6.138325,4.101753,0.000000
1787299635.579379082,waypoint_transition,4,2,6.101370,4.101753,0.000000
1787299635.579379082,waypoint_transition,4,1,6.177187,4.101753,0.000000
1787299635.579379082,waypoint_transition,4,4,2.075434,4.101753,0.000000
1787299635.599373341,waypoint_transition,4,3,6.106377,4.066706,0.000000
1787299635.599373341,waypoint_transition,4,2,6.048918,4.066706,0.000000
1787299635.599373341,waypoint_transition,4,1,6.160498,4.066706,0.000000
1787299635.599373341,waypoint_transition,4,4,2.093792,4.066706,0.000000
1787299635.619368792,waypoint_transition,4,3,6.094456,4.029989,0.000000
1787299635.619368792,waypoint_transition,4,2,6.099701,4.029989,0.000000
1787299635.619368792,waypoint_transition,4,1,6.149530,4.029989,0.000000
1787299635.619368792,waypoint_transition,4,4,2.119541,4.029989,0.000000
1787299635.639372587,waypoint_transition,4,3,6.144047,4.040480,0.000000
1787299635.639372587,waypoint_transition,4,2,6.158829,4.040480,0.000000
1787299635.639372587,waypoint_transition,4,1,6.132364,4.040480,0.000000
1787299635.639372587,waypoint_transition,4,4,2.118349,4.040480,0.000000
1787299635.659373999,waypoint_transition,4,3,6.130934,4.106045,0.000000
1787299635.659373999,waypoint_transition,4,2,6.177902,4.106045,0.000000
1787299635.659373999,waypoint_transition,4,1,6.201506,4.106045,0.000000
1787299635.659373999,waypoint_transition,4,4,2.095461,4.106045,0.000000
1787299635.679361582,waypoint_transition,4,3,6.123304,4.024267,0.000000
1787299635.679361582,waypoint_transition,4,2,6.048441,4.024267,0.000000
1787299635.679361582,waypoint_transition,4,1,6.118298,4.024267,0.000000
1787299635.679361582,waypoint_transition,4,4,2.099037,4.024267,0.000000
1787299635.699367523,waypoint_transition,4,3,6.088257,4.087448,0.000000
1787299635.699367523,waypoint_transition,4,2,6.128073,4.087448,0.000000
1787299635.699367523,waypoint_transition,4,1,6.120682,4.087448,0.000000
1787299635.699367523,waypoint_transition,4,4,2.040625,4.087448,0.000000
1787299635.719364405,waypoint_transition,4,3,6.067514,4.040241,0.000000
1787299635.719364405,waypoint_transition,4,2,6.043196,4.040241,0.000000
1787299635.719364405,waypoint_transition,4,1,6.136179,4.040241,0.000000
1787299635.719364405,waypoint_transition,4,4,2.095938,4.040241,0.000000
1787299635.739366770,waypoint_transition,4,3,6.042719,4.042625,0.000000
1787299635.739366770,waypoint_transition,4,2,6.111383,4.042625,0.000000
1787299635.739366770,waypoint_transition,4,1,6.126165,4.042625,0.000000
1787299635.739366770,waypoint_transition,4,4,2.083540,4.042625,0.000000
1787299635.759363174,waypoint_transition,4,3,6.140471,4.108667,0.000000
1787299635.759363174,waypoint_transition,4,2,6.124735,4.108667,0.000000
1787299635.759363174,waypoint_transition,4,1,6.168365,4.108667,0.000000
1787299635.759363174,waypoint_transition,4,4,2.059698,4.108667,0.000000
1787299635.779358864,waypoint_transition,4,3,6.087780,4.080534,0.000000
1787299635.779358864,waypoint_transition,4,2,6.128550,4.080534,0.000000
1787299635.779358864,waypoint_transition,4,1,6.178141,4.080534,0.000000
1787299635.779358864,waypoint_transition,4,4,2.097607,4.080534,0.000000
1787299635.799358606,waypoint_transition,4,3,6.078243,3.956318,0.000000
1787299635.799358606,waypoint_transition,4,2,6.073952,3.956318,0.000000
1787299635.799358606,waypoint_transition,4,1,6.067276,3.956318,0.000000
1787299635.799358606,waypoint_transition,4,4,2.121925,3.956318,0.000000
1787299635.819358349,waypoint_transition,4,3,6.100178,4.147291,0.000000
1787299635.819358349,waypoint_transition,4,2,6.147623,4.147291,0.000000
1787299635.819358349,waypoint_transition,4,1,6.224394,4.147291,0.000000
1787299635.819358349,waypoint_transition,4,4,2.077103,4.147291,0.000000
1787299635.839363575,waypoint_transition,4,3,6.059408,4.039288,0.000000
1787299635.839363575,waypoint_transition,4,2,6.125927,4.039288,0.000000
1787299635.839363575,waypoint_transition,4,1,6.135464,4.039288,0.000000
1787299635.839363575,waypoint_transition,4,4,2.096176,4.039288,0.000000
1787299635.859362841,waypoint_transition,4,3,6.039858,4.053354,0.000000
1787299635.859362841,waypoint_transition,4,2,6.119728,4.053354,0.000000
1787299635.859362841,waypoint_transition,4,1,6.100178,4.053354,0.000000
1787299635.859362841,waypoint_transition,4,4,2.066374,4.053354,0.000000
1787299635.879379988,waypoint_transition,4,3,6.096125,4.006386,0.000000
1787299635.879379988,waypoint_transition,4,2,6.114006,4.006386,0.000000
1787299635.879379988,waypoint_transition,4,1,6.111860,4.006386,0.000000
1787299635.879379988,waypoint_transition,4,4,2.107620,4.006386,0.000000
1787299635.899372578,waypoint_transition,4,3,6.154776,4.096270,0.000000
1787299635.899372578,waypoint_transition,4,2,6.136179,4.096270,0.000000
1787299635.899372578,waypoint_transition,4,1,6.237030,4.096270,0.000000
1787299635.899372578,waypoint_transition,4,4,2.140760,4.096270,0.000000
1787299635.919361353,waypoint_transition,4,3,6.056547,4.008055,0.000000
1787299635.919361353,waypoint_transition,4,2,6.099224,4.008055,0.000000
1787299635.919361353,waypoint_transition,4,1,6.046772,4.008055,0.000000
1787299635.919361353,waypoint_transition,4,4,2.091169,4.008055,0.000000
1787299635.939388752,waypoint_transition,4,3,6.145239,4.036903,0.000000
1787299635.939388752,waypoint_transition,4,2,6.107807,4.036903,0.000000
1787299635.939388752,waypoint_transition,4,1,6.179333,4.036903,0.000000
1787299635.939388752,waypoint_transition,4,4,2.142429,4.036903,0.000000
1787299635.959367275,waypoint_transition,4,3,6.038427,3.990173,0.000000
1787299635.959367275,waypoint_transition,4,2,6.072998,3.990173,0.000000
1787299635.959367275,waypoint_transition,4,1,6.113291,3.990173,0.000000
1787299635.959367275,waypoint_transition,4,4,2.123117,3.990173,0.000000
1787299635.979361296,waypoint_transition,4,3,6.102085,4.048824,0.000000
1787299635.979361296,waypoint_transition,4,2,6.124973,4.048824,0.000000
1787299635.979361296,waypoint_transition,4,1,6.162882,4.048824,0.000000
1787299635.979361296,waypoint_transition,4,4,2.114058,4.048824,0.000000
1787299635.999369383,waypoint_transition,4,3,6.088257,4.067659,0.000000
1787299635.999369383,waypoint_transition,4,2,6.143570,4.067659,0.000000
1787299635.999369383,waypoint_transition,4,1,6.142378,4.067659,0.000000
1787299635.999369383,waypoint_transition,4,4,2.075911,4.067659,0.000000
1787299636.019365311,waypoint_transition,4,3,5.989313,3.968239,0.000000
1787299636.019365311,waypoint_transition,4,2,6.042004,3.968239,0.000000
1787299636.019365311,waypoint_transition,4,1,6.046057,3.968239,0.000000
1787299636.019365311,waypoint_transition,4,4,2.077818,3.968239,0.000000
1787299636.039366245,waypoint_transition,4,3,5.899906,3.833771,0.000000
1787299636.039366245,waypoint_transition,4,2,5.918503,3.833771,0.000000
1787299636.039366245,waypoint_transition,4,1,5.883694,3.833771,0.000000
1787299636.039366245,waypoint_transition,4,4,2.084732,3.833771,0.000000
1787299636.059362650,waypoint_transition,4,3,6.068945,4.042864,0.000000
1787299636.059362650,waypoint_transition,4,2,6.057024,4.042864,0.000000
1787299636.059362650,waypoint_transition,4,1,6.105900,4.042864,0.000000
1787299636.059362650,waypoint_transition,4,4,2.063036,4.042864,0.000000
1787299636.079362154,waypoint_transition,4,3,6.038666,4.055262,0.000000
1787299636.079362154,waypoint_transition,4,2,6.061316,4.055262,0.000000
1787299636.079362154,waypoint_transition,4,1,6.067514,4.055262,0.000000
1787299636.079362154,waypoint_transition,4,4,2.012253,4.055262,0.000000
1787299636.099373102,waypoint_transition,4,3,6.020546,4.064322,0.000000
1787299636.099373102,waypoint_transition,4,2,6.034851,4.064322,0.000000
1787299636.099373102,waypoint_transition,4,1,6.072521,4.064322,0.000000
1787299636.099373102,waypoint_transition,4,4,2.008200,4.064322,0.000000
1787299636.119364500,waypoint_transition,4,3,6.012917,4.041910,0.000000
1787299636.119364500,waypoint_transition,4,2,6.026030,4.041910,0.000000
1787299636.119364500,waypoint_transition,4,1,6.068468,4.041910,0.000000
1787299636.119364500,waypoint_transition,4,4,2.026558,4.041910,0.000000
1787299636.139389277,waypoint_transition,4,3,6.062508,4.077196,0.000000
1787299636.139389277,waypoint_transition,4,2,6.078243,4.077196,0.000000
1787299636.139389277,waypoint_transition,4,1,6.119728,4.077196,0.000000
1787299636.139389277,waypoint_transition,4,4,2.042532,4.077196,0.000000
1787299636.159363031,waypoint_transition,4,3,6.036282,4.085302,0.000000
1787299636.159363031,waypoint_transition,4,2,6.066561,4.085302,0.000000
1787299636.159363031,waypoint_transition,4,1,6.089926,4.085302,0.000000
1787299636.159363031,waypoint_transition,4,4,2.004623,4.085302,0.000000
1787299636.179364204,waypoint_transition,4,3,6.014824,4.069328,0.000000
1787299636.179364204,waypoint_transition,4,2,6.047487,4.069328,0.000000
1787299636.179364204,waypoint_transition,4,1,6.083250,4.069328,0.000000
1787299636.179364204,waypoint_transition,4,4,2.013922,4.069328,0.000000
1787299636.199375868,waypoint_transition,4,3,5.977631,3.952980,0.000000
1787299636.199375868,waypoint_transition,4,2,5.929232,3.952980,0.000000
1787299636.199375868,waypoint_transition,4,1,6.004810,3.952980,0.000000
1787299636.199375868,waypoint_transition,4,4,2.051830,3.952980,0.000000
1787299636.219364643,waypoint_transition,4,3,5.997181,4.021645,0.000000
1787299636.219364643,waypoint_transition,4,2,5.963087,4.021645,0.000000
1787299636.219364643,waypoint_transition,4,1,6.051779,4.021645,0.000000
1787299636.219364643,waypoint_transition,4,4,2.030134,4.021645,0.000000
1787299636.239387274,waypoint_transition,4,3,6.067753,4.048109,0.000000
1787299636.239387274,waypoint_transition,4,2,6.039143,4.048109,0.000000
1787299636.239387274,waypoint_transition,4,1,6.116390,4.048109,0.000000
1787299636.239387274,waypoint_transition,4,4,2.068281,4.048109,0.000000
1787299636.259365559,waypoint_transition,4,3,5.988598,4.124641,0.000000
1787299636.259365559,waypoint_transition,4,2,6.047487,4.124641,0.000000
1787299636.259365559,waypoint_transition,4,1,6.109953,4.124641,0.000000
1787299636.259365559,waypoint_transition,4,4,1.985312,4.124641,0.000000
1787299636.279364109,waypoint_transition,4,3,5.970240,4.044294,0.000000
1787299636.279364109,waypoint_transition,4,2,5.950689,4.044294,0.000000
1787299636.279364109,waypoint_transition,4,1,6.016731,4.044294,0.000000
1787299636.279364109,waypoint_transition,4,4,1.972437,4.044294,0.000000
1787299636.299361467,waypoint_transition,4,3,5.981922,4.071474,0.000000
1787299636.299361467,waypoint_transition,4,2,5.972147,4.071474,0.000000
1787299636.299361467,waypoint_transition,4,1,6.044388,4.071474,0.000000
1787299636.299361467,waypoint_transition,4,4,1.972914,4.071474,0.000000
1787299636.319358349,waypoint_transition,4,3,5.954504,4.038811,0.000000
1787299636.319358349,waypoint_transition,4,2,5.989790,4.038811,0.000000
1787299636.319358349,waypoint_transition,4,1,6.033897,4.038811,0.000000
1787299636.319358349,waypoint_transition,4,4,1.995087,4.038811,0.000000
1787299636.339366436,waypoint_transition,4,3,5.990744,4.055023,0.000000
1787299636.339366436,waypoint_transition,4,2,6.011724,4.055023,0.000000
1787299636.339366436,waypoint_transition,4,1,6.023407,4.055023,0.000000
1787299636.339366436,waypoint_transition,4,4,1.968384,4.055023,0.000000
1787299636.359364510,waypoint_transition,4,3,5.948305,4.101753,0.000000
1787299636.359364510,waypoint_transition,4,2,5.991459,4.101753,0.000000
1787299636.359364510,waypoint_transition,4,1,6.019592,4.101753,0.000000
1787299636.359364510,waypoint_transition,4,4,1.917839,4.101753,0.000000
1787299636.379365444,waypoint_transition,4,3,5.901098,4.059315,0.000000
1787299636.379365444,waypoint_transition,4,2,5.963564,4.059315,0.000000
1787299636.379365444,waypoint_transition,4,1,5.980492,4.059315,0.000000
1787299636.379365444,waypoint_transition,4,4,1.921177,4.059315,0.000000
1787299636.399369717,waypoint_transition,4,3,5.939722,4.022837,0.000000
1787299636.399369717,waypoint_transition,4,2,5.911112,4.022837,0.000000
1787299636.399369717,waypoint_transition,4,1,5.911589,4.022837,0.000000
1787299636.399369717,waypoint_transition,4,4,1.916885,4.022837,0.000000
1787299636.419358730,waypoint_transition,4,3,5.947351,4.065752,0.000000
1787299636.419358730,waypoint_transition,4,2,5.919695,4.065752,0.000000
1787299636.419358730,waypoint_transition,4,1,5.970240,4.065752,0.000000
1787299636.419358730,waypoint_transition,4,4,1.904488,4.065752,0.000000
1787299636.439392090,waypoint_transition,4,3,5.823374,4.041195,0.000000
1787299636.439392090,waypoint_transition,4,2,5.943298,4.041195,0.000000
1787299636.439392090,waypoint_transition,4,1,5.998850,4.041195,0.000000
1787299636.439392090,waypoint_transition,4,4,1.957655,4.041195,0.000000
1787299636.459375858,waypoint_transition,4,3,5.843401,4.005909,0.000000
1787299636.459375858,waypoint_transition,4,2,5.886078,4.005909,0.000000
1787299636.459375858,waypoint_transition,4,1,5.950451,4.005909,0.000000
1787299636.459375858,waypoint_transition,4,4,1.944542,4.005909,0.000000
1787299636.479372025,waypoint_transition,4,3,5.913734,3.976107,0.000000
1787299636.479372025,waypoint_transition,4,2,5.873442,3.976107,0.000000
1787299636.479372025,waypoint_transition,4,1,5.834341,3.976107,0.000000
1787299636.479372025,waypoint_transition,4,4,1.937628,3.976107,0.000000
1787299636.499362230,waypoint_transition,4,3,5.907297,4.040003,0.000000
1787299636.499362230,waypoint_transition,4,2,5.947828,4.040003,0.000000
1787299636.499362230,waypoint_transition,4,1,5.954504,4.040003,0.000000
1787299636.499362230,waypoint_transition,4,4,1.914501,4.040003,0.000000
1787299636.519376278,waypoint_transition,4,3,5.903006,4.021168,0.000000
1787299636.519376278,waypoint_transition,4,2,5.885124,4.021168,0.000000
1787299636.519376278,waypoint_transition,4,1,5.970478,4.021168,0.000000
1787299636.519376278,waypoint_transition,4,4,1.949310,4.021168,0.000000
1787299636.539367437,waypoint_transition,4,3,5.915403,4.109621,0.000000
1787299636.539367437,waypoint_transition,4,2,5.957842,4.109621,0.000000
1787299636.539367437,waypoint_transition,4,1,6.031752,4.109621,0.000000
1787299636.539367437,waypoint_transition,4,4,1.922131,4.109621,0.000000
1787299636.559365749,waypoint_transition,4,3,5.914688,4.099369,0.000000
1787299636.559365749,waypoint_transition,4,2,5.984068,4.099369,0.000000
1787299636.559365749,waypoint_transition,4,1,6.010294,4.099369,0.000000
1787299636.559365749,waypoint_transition,4,4,1.910925,4.099369,0.000000
1787299636.579369068,waypoint_transition,4,3,5.806923,4.061222,0.000000
1787299636.579369068,waypoint_transition,4,2,5.860090,4.061222,0.000000
1787299636.579369068,waypoint_transition,4,1,5.940199,4.061222,0.000000
1787299636.579369068,waypoint_transition,4,4,1.878977,4.061222,0.000000
1787299636.599362850,waypoint_transition,4,3,5.884171,4.096508,0.000000
1787299636.599362850,waypoint_transition,4,2,5.905390,4.096508,0.000000
1787299636.599362850,waypoint_transition,4,1,5.983353,4.096508,0.000000
1787299636.599362850,waypoint_transition,4,4,1.886845,4.096508,0.000000
1787299636.619363070,waypoint_transition,4,3,5.836248,4.073381,0.000000
1787299636.619363070,waypoint_transition,4,2,5.846262,4.073381,0.000000
1787299636.619363070,waypoint_transition,4,1,5.913496,4.073381,0.000000
1787299636.619363070,waypoint_transition,4,4,1.840115,4.073381,0.000000
1787299636.639359474,waypoint_transition,4,3,5.850077,3.989935,0.000000
1787299636.639359474,waypoint_transition,4,2,5.814552,3.989935,0.000000
1787299636.639359474,waypoint_transition,4,1,5.842686,3.989935,0.000000
1787299636.639359474,waypoint_transition,4,4,1.860142,3.989935,0.000000
1787299636.659369469,waypoint_transition,4,3,5.887270,4.111052,0.000000
1787299636.659369469,waypoint_transition,4,2,5.852222,4.111052,0.000000
1787299636.659369469,waypoint_transition,4,1,5.975962,4.111052,0.000000
1787299636.659369469,waypoint_transition,4,4,1.864910,4.111052,0.000000
1787299636.679356813,waypoint_transition,4,3,5.703926,4.024506,0.000000
1787299636.679356813,waypoint_transition,4,2,5.732298,4.024506,0.000000
1787299636.679356813,waypoint_transition,4,1,5.763292,4.024506,0.000000
1787299636.679356813,waypoint_transition,4,4,1.738787,4.024506,0.000000
1787299636.699375629,waypoint_transition,4,3,5.773544,4.059315,0.000000
1787299636.699375629,waypoint_transition,4,2,5.789995,4.059315,0.000000
1787299636.699375629,waypoint_transition,4,1,5.825758,4.059315,0.000000
1787299636.699375629,waypoint_transition,4,4,1.766443,4.059315,0.000000
1787299636.719364643,waypoint_transition,4,3,5.664587,3.976345,0.000000
1787299636.719364643,waypoint_transition,4,2,5.750895,3.976345,0.000000
1787299636.719364643,waypoint_transition,4,1,5.748034,3.976345,0.000000
1787299636.719364643,waypoint_transition,4,4,1.774549,3.976345,0.000000
1787299636.739361048,waypoint_transition,4,3,5.608559,3.982544,0.000000
1787299636.739361048,waypoint_transition,4,2,5.565882,3.982544,0.000000
1787299636.739361048,waypoint_transition,4,1,5.622625,3.982544,0.000000
1787299636.739361048,waypoint_transition,4,4,1.640081,3.982544,0.000000
1787299636.759361267,waypoint_transition,4,3,5.671263,4.093647,0.000000
1787299636.759361267,waypoint_transition,4,2,5.675554,4.093647,0.000000
1787299636.759361267,waypoint_transition,4,1,5.650520,4.093647,0.000000
1787299636.759361267,waypoint_transition,4,4,1.581907,4.093647,0.000000
1787299636.779360294,waypoint_transition,4,3,5.647659,4.079580,0.000000
1787299636.779360294,waypoint_transition,4,2,5.664110,4.079580,0.000000
1787299636.779360294,waypoint_transition,4,1,5.686045,4.079580,0.000000
1787299636.779360294,waypoint_transition,4,4,1.606464,4.079580,0.000000
1787299636.799361229,waypoint_transition,4,3,5.576372,4.024982,0.000000
1787299636.799361229,waypoint_transition,4,2,5.592108,4.024982,0.000000
1787299636.799361229,waypoint_transition,4,1,5.621910,4.024982,0.000000
1787299636.799361229,waypoint_transition,4,4,1.596928,4.024982,0.000000
1787299636.819361448,waypoint_transition,4,3,5.621433,4.083872,0.000000
1787299636.819361448,waypoint_transition,4,2,5.593300,4.083872,0.000000
1787299636.819361448,waypoint_transition,4,1,5.724192,4.083872,0.000000
1787299636.819361448,waypoint_transition,4,4,1.640320,4.083872,0.000000
1787299636.839361906,waypoint_transition,4,3,5.643129,4.006624,0.000000
1787299636.839361906,waypoint_transition,4,2,5.635738,4.006624,0.000000
1787299636.839361906,waypoint_transition,4,1,5.647898,4.006624,0.000000
1787299636.839361906,waypoint_transition,4,4,1.641273,4.006624,0.000000
1787299636.859365225,waypoint_transition,4,3,5.584717,4.077196,0.000000
1787299636.859365225,waypoint_transition,4,2,5.647659,4.077196,0.000000
1787299636.859365225,waypoint_transition,4,1,5.669832,4.077196,0.000000
1787299636.859365225,waypoint_transition,4,4,1.592636,4.077196,0.000000
1787299636.879361868,waypoint_transition,4,3,5.487204,3.928661,0.000000
1787299636.879361868,waypoint_transition,4,2,5.508661,3.928661,0.000000
1787299636.879361868,waypoint_transition,4,1,5.453825,3.928661,0.000000
1787299636.879361868,waypoint_transition,4,4,1.580000,3.928661,0.000000
1787299636.899363041,waypoint_transition,4,3,5.653143,4.093885,0.000000
1787299636.899363041,waypoint_transition,4,2,5.635977,4.093885,0.000000
1787299636.899363041,waypoint_transition,4,1,5.681276,4.093885,0.000000
1787299636.899363041,waypoint_transition,4,4,1.587391,4.093885,0.000000
1787299636.919364929,waypoint_transition,4,3,5.613804,4.012108,0.000000
1787299636.919364929,waypoint_transition,4,2,5.558491,4.012108,0.000000
1787299636.919364929,waypoint_transition,4,1,5.574465,4.012108,0.000000
1787299636.919364929,waypoint_transition,4,4,1.601696,4.012108,0.000000
1787299636.939372778,waypoint_transition,4,3,5.628109,4.085541,0.000000
1787299636.939372778,waypoint_transition,4,2,5.585432,4.085541,0.000000
1787299636.939372778,waypoint_transition,4,1,5.662918,4.085541,0.000000
1787299636.939372778,waypoint_transition,4,4,1.577377,4.085541,0.000000
1787299636.959380627,waypoint_transition,4,3,5.492687,3.986597,0.000000
1787299636.959380627,waypoint_transition,4,2,5.519152,3.986597,0.000000
1787299636.959380627,waypoint_transition,4,1,5.574465,3.986597,0.000000
1787299636.959380627,waypoint_transition,4,4,1.587868,3.986597,0.000000
1787299636.979364872,waypoint_transition,4,3,5.627155,4.020452,0.000000
1787299636.979364872,waypoint_transition,4,2,5.661011,4.020452,0.000000
1787299636.979364872,waypoint_transition,4,1,5.657911,4.020452,0.000000
1787299636.979364872,waypoint_transition,4,4,1.640558,4.020452,0.000000
1787299636.999364853,waypoint_transition,4,3,5.579472,3.996611,0.000000
1787299636.999364853,waypoint_transition,4,2,5.615234,3.996611,0.000000
1787299636.999364853,waypoint_transition,4,1,5.577326,3.996611,0.000000
1787299636.999364853,waypoint_transition,4,4,1.618624,3.996611,0.000000
1787299637.019366980,waypoint_transition,4,3,5.543470,3.983736,0.000000
1787299637.019366980,waypoint_transition,4,2,5.534410,3.983736,0.000000
1787299637.019366980,waypoint_transition,4,1,5.593538,3.983736,0.000000
1787299637.019366980,waypoint_transition,4,4,1.609802,3.983736,0.000000
1787299637.039371252,waypoint_transition,4,3,5.507469,3.934383,0.000000
1787299637.039371252,waypoint_transition,4,2,5.541325,3.934383,0.000000
1787299637.039371252,waypoint_transition,4,1,5.467176,3.934383,0.000000
1787299637.039371252,waypoint_transition,4,4,1.606941,3.934383,0.000000
1787299637.059380054,waypoint_transition,4,3,5.610466,4.058838,0.000000
1787299637.059380054,waypoint_transition,4,2,5.655766,4.058838,0.000000
1787299637.059380054,waypoint_transition,4,1,5.674362,4.058838,0.000000
1787299637.059380054,waypoint_transition,4,4,1.615524,4.058838,0.000000
1787299637.079370022,waypoint_transition,4,3,5.471706,3.924370,0.000000
1787299637.079370022,waypoint_transition,4,2,5.513668,3.924370,0.000000
1787299637.079370022,waypoint_transition,4,1,5.480766,3.924370,0.000000
1787299637.079370022,waypoint_transition,4,4,1.589298,3.924370,0.000000
1787299637.099377155,waypoint_transition,4,3,5.614042,4.001379,0.000000
1787299637.099377155,waypoint_transition,4,2,5.646229,4.001379,0.000000
1787299637.099377155,waypoint_transition,4,1,5.637169,4.001379,0.000000
1787299637.099377155,waypoint_transition,4,4,1.644850,4.001379,0.000000
1787299637.119386673,waypoint_transition,4,3,5.492210,3.938437,0.000000
1787299637.119386673,waypoint_transition,4,2,5.528927,3.938437,0.000000
1787299637.119386673,waypoint_transition,4,1,5.544186,3.938437,0.000000
1787299637.119386673,waypoint_transition,4,4,1.605749,3.938437,0.000000
1787299637.139359713,waypoint_transition,4,3,5.580425,4.102468,0.000000
1787299637.139359713,waypoint_transition,4,2,5.574703,4.102468,0.000000
1787299637.139359713,waypoint_transition,4,1,5.714655,4.102468,0.000000
1787299637.139359713,waypoint_transition,4,4,1.612186,4.102468,0.000000
1787299637.159361601,waypoint_transition,4,3,5.625725,4.027128,0.000000
1787299637.159361601,waypoint_transition,4,2,5.639315,4.027128,0.000000
1787299637.159361601,waypoint_transition,4,1,5.587816,4.027128,0.000000
1787299637.159361601,waypoint_transition,4,4,1.612186,4.027128,0.000000
1787299637.179358959,waypoint_transition,4,3,5.545855,4.040480,0.000000
1787299637.179358959,waypoint_transition,4,2,5.599737,4.040480,0.000000
1787299637.179358959,waypoint_transition,4,1,5.629063,4.040480,0.000000
1787299637.179358959,waypoint_transition,4,4,1.588583,4.040480,0.000000
1787299637.199360847,waypoint_transition,4,3,5.612373,4.038572,0.000000
1787299637.199360847,waypoint_transition,4,2,5.668640,4.038572,0.000000
1787299637.199360847,waypoint_transition,4,1,5.637646,4.038572,0.000000
1787299637.199360847,waypoint_transition,4,4,1.630068,4.038572,0.000000
1787299637.219365120,waypoint_transition,4,3,5.551815,4.009008,0.000000
1787299637.219365120,waypoint_transition,4,2,5.585432,4.009008,0.000000
1787299637.219365120,waypoint_transition,4,1,5.661249,4.009008,0.000000
1787299637.219365120,waypoint_transition,4,4,1.652241,4.009008,0.000000
1787299637.239360332,waypoint_transition,4,3,5.607367,4.028320,0.000000
1787299637.239360332,waypoint_transition,4,2,5.593777,4.028320,0.000000
1787299637.239360332,waypoint_transition,4,1,5.653620,4.028320,0.000000
1787299637.239360332,waypoint_transition,4,4,1.625299,4.028320,0.000000
1787299637.259361982,waypoint_transition,4,3,5.624056,4.052162,0.000000
1787299637.259361982,waypoint_transition,4,2,5.614281,4.052162,0.000000
1787299637.259361982,waypoint_transition,4,1,5.645752,4.052162,0.000000
1787299637.259361982,waypoint_transition,4,4,1.593590,4.052162,0.000000
1787299637.279359818,waypoint_transition,4,3,5.578995,3.987074,0.000000
1787299637.279359818,waypoint_transition,4,2,5.536795,3.987074,0.000000
1787299637.279359818,waypoint_transition,4,1,5.569458,3.987074,0.000000
1787299637.279359818,waypoint_transition,4,4,1.591921,3.987074,0.000000
1787299637.299361706,waypoint_transition,4,3,5.603552,4.034281,0.000000
1787299637.299361706,waypoint_transition,4,2,5.618334,4.034281,0.000000
1787299637.299361706,waypoint_transition,4,1,5.646944,4.034281,0.000000
1787299637.299361706,waypoint_transition,4,4,1.612663,4.034281,0.000000
1787299637.319360495,waypoint_transition,4,3,5.561352,4.040241,0.000000
1787299637.319360495,waypoint_transition,4,2,5.602837,4.040241,0.000000
1787299637.319360495,waypoint_transition,4,1,5.648136,4.040241,0.000000
1787299637.319360495,waypoint_transition,4,4,1.607895,4.040241,0.000000
1787299637.339361429,waypoint_transition,4,3,5.588770,4.161358,0.000000
1787299637.339361429,waypoint_transition,4,2,5.629778,4.161358,0.000000
1787299637.339361429,waypoint_transition,4,1,5.716562,4.161358,0.000000
1787299637.339361429,waypoint_transition,4,4,1.555204,4.161358,0.000000
1787299637.359367609,waypoint_transition,4,3,5.647898,4.002571,0.000000
