trial_id,method,motion_style,repeat,elapsed_time_s,reference_x,reference_y,reference_z,actual_x,actual_y,actual_z,speed_mps,acceleration_mps2,jerk_mps3,roll_deg,pitch_deg,tracking_error_m
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.08,1.6611114382852528,2.9651751329406744,0.9633993477731146,1.0506654962693796,2.9640222459961914,0.5943901925894205,2.447128417507516,1.1814982158341742,13.076648394523863,9.922142591454254,-1.243808197039067,0.7133115265305455
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.1,1.7230969488658057,2.965672642184083,1.0210663629266894,1.0899787950109883,2.9698860214817477,0.6317188175692253,2.4702122893570526,1.2452596244716465,13.257869035389726,9.94689741483982,0.3752043323312719,0.7432683636355855
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.12,1.7860388533889597,2.9661778276541177,1.0796231405983787,1.1209721916039872,2.974348571129276,0.6607103819507617,2.4927943801801336,1.3518730290711278,13.433441133911868,9.981745782630487,1.6852218869064919,0.7860460069388435
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.1400000000000001,1.8498961145091162,2.9666903599760825,1.139031502491217,1.161542707662415,2.979910747122974,0.6981246646598679,2.5166668769931153,1.5205719134999343,13.08300971665997,10.05271990269254,3.4075488481356575,0.8175598027057186
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.16,1.914626651441979,2.9672099014004134,1.1992522995653245,1.1935475824907888,2.9839571189363574,0.7272762670080289,2.5401617957889444,1.6921462531457108,13.044759104285236,10.109408999518447,4.737796330874527,0.8619726609836513
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.18,1.9801873948823792,2.967736106243462,1.2602454631296387,1.2355218981056546,2.9887757387372553,0.7651018727808788,2.5648285767762555,1.9061200204507356,12.114249268895513,10.19188779514706,6.414266204654006,0.8945035177620378
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.2,2.046534341922108,2.9682686213282787,1.3219700559336514,1.2685368963440444,2.992033748551127,0.7944795495951318,2.5889141931456474,2.0861598161008095,11.593817902358623,10.26277554561215,7.652154562144535,0.9402611556770691
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.22,2.113622610967732,2.9688070864253935,1.3843843232591333,1.3119039902891654,2.9956260183713015,0.8327238632637666,2.6138314071910655,2.2766114346201762,10.080462879439718,10.341883938746918,9.146119214819121,0.9735508538210842
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.24,2.181406496658429,2.9693511346936003,1.4474457440118722,1.3457653545134944,2.9976901125248374,0.8626217712634598,2.637786616754471,2.409318287644825,9.01698323491741,10.407938589217032,10.18119234484206,1.0203520447429142
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.26,2.2498395247838117,2.9699003931207377,1.511111081813406,1.3892136221855707,2.9989718912855623,0.9038876009948624,2.6623437368624465,2.5393291704868166,6.969396730056599,10.472705334538698,11.360326320183045,1.0536804315758987
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.28,2.31887450720175,2.970454482964474,1.5753364360927498,1.422773704809073,2.9990035114915727,0.9364192381641725,2.6858955299493825,2.622034685990135,5.409666969345484,10.51520303648729,12.096943354232595,1.1009209239938833
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.3,2.3884635967562007,2.971013020193085,1.6400772931781307,1.4671117693449758,2.9981605337381065,0.9786915008043716,2.710107139700173,2.6783037546991606,3.293202955443092,10.553410570782138,12.835038389784168,1.1344854973597265
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.32,2.4585583421950306,2.971575615926242,1.7052885773887214,1.5018429395550543,2.996695979894678,1.0111464220063395,2.7332448723512885,2.6824102116989326,2.08997758457201,10.574519494143416,13.18015175236065,1.1822726953682798
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.34,2.5291097430878517,2.9721418768757903,1.7709247021263737,1.5474969720234422,2.9938602211833985,1.0531658427100234,2.757420282802528,2.6425230190941487,3.5974629682473456,10.59670924046745,13.340681423138069,1.2162290487679008
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.36,2.600068304743832,2.972711405786534,1.8369396209673432,1.5833921511512854,2.990842437980376,1.0856593338142044,2.780906172015454,2.5660072070976527,5.412270614782298,10.620199412511344,13.170686709595895,1.2642710174155907
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.3800000000000001,2.671384093129536,2.9732838018770162,1.903286878754033,1.6303120148706827,2.986067428193656,1.1274599281896096,2.8060499391394815,2.431375890416383,8.564637664366707,10.655102980536975,12.596559258312091,1.2984228704293928
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.4000000000000001,2.7430067897867447,2.9738586612803033,1.9699196626867181,1.6672804553476428,2.9816256395834886,1.1598837004208458,2.83099703584108,2.288238654262458,11.078303663704673,10.677564094517043,11.825940486785157,1.3466275404586625
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.42,2.814885746750278,2.9744355774847677,2.036790853415276,1.71549402980993,2.9751593736754938,1.2015563606259274,2.858072221844005,2.0978444946740926,14.177476623590316,10.71757777447358,10.459756814534689,1.380680748436456
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.44,2.886970041465827,2.975014141774868,2.1038530761309255,1.7532245167618608,2.969590671244606,1.233711053568685,2.885104383310049,1.933145720024592,16.926512871968157,10.7395139267765,9.079737496833332,1.4291799985472686
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.46,2.959208531707782,2.9755939436719347,2.17105875165796,1.803054892479227,2.96179226279219,1.2758651494742546,2.9148206551433455,1.7549712439208573,19.69616533609014,10.789135120762404,6.944881171271818,1.4622767553671832
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.48,3.031549910497051,2.9761745713749495,2.2383601475454706,1.841850919522156,2.955456361623454,1.3083408189349561,2.94511549224672,1.658997512050781,22.114404667133996,10.826551075099651,5.0473962668402566,1.5102148472754273
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.5,3.1039427610188906,2.9767556122013294,2.3057094291590854,1.8930016980086293,2.946967194662567,1.3508956007342336,2.97819412302029,1.6652629412735422,23.89986141666384,10.874561366000064,2.3445949773219894,1.5423796727314607
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.52,3.176335611540728,2.977336653027709,2.373058710772699,1.9328751540519329,2.940393737322143,1.383868750097454,3.0114369145911843,1.799881820875904,25.67353248055792,10.902211583435452,0.12089596003131135,1.5893569349456294
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.54,3.248676990329998,2.9779172807307237,2.4403601066602105,1.9853312062193322,2.932007961799572,1.4271080258532731,3.0469707196442415,2.087630263330758,26.272703454097496,10.934401667400373,-2.8936516386539206,1.6201327152596183
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.56,3.320915480571953,2.9784970826277903,2.5075657821872452,2.026347225291834,2.925867467721803,1.4609634225688992,3.0822875007264012,2.4144129957120795,27.04663426745293,10.947293645891738,-5.272912337535302,1.6655489614847274
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.58,3.392999775287504,2.9790756469178907,2.5746280049028964,2.0799003427366367,2.9185368617949456,1.5052473190048878,3.1193053072758605,2.843253964136014,26.191216045396356,10.98832834578629,-8.343392840234214,1.6945412699728701
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.6,3.4648787322510364,2.979652563122355,2.6414991956314533,2.121836594614884,2.9135871858066578,1.5399856212724048,3.1554555377368017,3.221621124047897,25.6071394488867,11.000414550917535,-10.649680701709176,1.7382344410474089
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.62,3.5365014289082453,2.980227422525642,2.7081319795641385,2.1768711249880948,2.9082198791364746,1.5857731519051728,3.1920509418037426,3.643608428214388,23.23931154512401,11.013857051398821,-13.521854030308882,1.7645024759594279
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.6400000000000001,3.6078172172939498,2.9807998186161244,2.7744792373508287,2.219626948842838,2.905460327398461,1.6217375708063404,3.2264910779342473,3.965340871763796,21.35017619071419,11.008548394609688,-15.57117607479034,1.8059794046851894
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.6600000000000001,3.6787757789499302,2.981369347526868,2.840494156191799,2.2748210066190446,2.905724433554174,1.6709307898863717,3.260340053154618,4.272893081197249,17.60860895392798,10.999589558799904,-17.99702771305077,1.8288492621220287
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.68,3.7493271798427488,2.9819356084764164,2.906130280929449,2.3173589455733543,2.9081068393415035,1.709728898587489,3.291781555330228,4.472125126605267,14.160862694781093,10.96743817468888,-19.586708986288098,1.8674474500714437
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.7,3.8194219252815786,2.9824982042095733,2.971341565140039,2.3733544641421993,2.912799472227015,1.7605240959959143,3.321554487789863,4.396680304672714,13.239711212539909,10.918806622010976,-21.30449469065843,1.8873388564300397
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.72,3.889011014836032,2.9830567414381846,3.036082422225423,2.4168762252608023,2.917875374761811,1.7996457932163012,3.3483282708958564,4.305806487395549,12.507027588853825,10.846389267863385,-22.25548466744786,1.923591689209263
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.74,3.9580459972539677,2.9836108312819207,3.1003077765047635,2.4738807389342745,2.926140582747934,1.8504910300574386,3.3738050379219326,4.177613326660488,12.386135117917732,10.755629093757605,-23.010106834811463,1.9411571917724482
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.76,4.02647902537935,2.984160089709058,3.1639731143062977,2.5147118780494044,2.9332519672550013,1.8864982339828325,3.3958325834341485,4.035581997363381,10.886124043722228,10.677182022113557,-23.09886834411169,1.9798923239750619
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.78,4.094262911070049,2.984704137977265,3.227034535059038,2.5595084748418215,2.942122664224279,1.9255315675648643,3.41796986923632,3.830079120445992,12.707877050916407,10.593850421694704,-22.699120148556016,2.0127578929978993
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.8,4.161351180115673,2.9852426030743797,3.2894488023845203,2.6216390710768347,2.955988033605757,1.9789898693645498,3.438295516805325,3.6209432920407845,15.841163411891177,10.483992237370297,-21.314138830545364,2.022095898736621
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.82,4.2276981271554,2.9857751181591965,3.351173395188532,2.6808252071524485,2.9708156958455385,2.028957439225988,3.4617044170930775,3.2978027229513,22.88994954560689,10.389074057256913,-19.076435724703504,2.035017112742878
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.84,4.293258870595803,2.986301323002245,3.4121665587528476,2.726980562612853,2.9833000231377427,2.067384837688674,3.486741135073854,2.9745861946381402,30.67898069610546,10.32722721313223,-16.683330825447538,2.064382382982167
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.86,4.357989407528665,2.986820864426576,3.472387355826955,2.7870194892237246,3.000427294594208,2.1171229552526865,3.5186370450382114,2.559309933925181,38.134098934360274,10.24601972743519,-12.971814369003978,2.074818838989291
task_conditioned__aggressive__r02,task_conditioned,aggressive,2,1.8800000000000001,4.421846668648823,2.9873333967485407,3.531795717719794,2.8337545963436446,3.0143980169444213,2.1556724442202424,3.5553198042699745,2.3932787147853443,43.37545577443961,10.159155722241533,-9.69042794691964,2.1015432871230666
