batch_id,task_type,attempt_id,trial_id,stage_id,stage_start_time,assignment_complete_time,first_command_dispatch_time,last_command_dispatch_time,reference_start_time,all_references_finished_time,all_uavs_stable_time,stage_end_time,planning_time,dispatch_time,reference_execution_time,trajectory_finish_spread,stabilization_delay,stable_hold_time,stable_arrival_spread,stage_wall_time,slowest_uav_id,valid,invalid_reason
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,29.33738377500049,29.371389379000902,29.371550720001323,29.37189902099999,29.456080680000014,37.47082975400008,nan,67.37530160200004,0.03400560400041286,0.0005096419990877621,8.099279033998755,0.014655339999080752,nan,nan,nan,38.037917826999546,,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0028,6,1,14.655150423001032,14.720410247000473,14.720624627001598,14.720954252999945,14.807657522000227,24.818633091001175,26.595087405999948,26.59512612800063,0.06525982399944041,0.0005440059994725743,10.098008463999577,0.01152615200044238,1.776454314998773,1.0102541476248916,0.8677873979995638,11.939975704999597,7,True,
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0029,6,1,12.739544254998691,12.803795822999746,12.804011645999708,12.804394551998485,12.891395935999753,22.902407753999796,24.13335787899996,24.13339477699992,0.06425156800105469,0.0005987289987388067,10.098396108000088,0.011153375000503729,1.230950125000163,1.0152876187498805,0.321850517000712,11.39385052200123,1,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,28.441371712000546,28.45742109300045,28.45763161600007,28.45801008000126,28.546559370000978,38.55561665000096,nan,68.4586344700001,0.016049380999902496,0.0005889870008104481,10.097985034000885,0.008837731000312488,nan,nan,nan,40.01726275799956,5,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0031,7,1,13.107050057000379,13.201687259999744,13.201921215999391,13.202299901000515,13.285013836999497,23.29654863200085,24.769624298000053,24.769661887999973,0.0946372029993654,0.0006126410007709637,10.094627416001458,0.011659617000987055,1.473075665999204,1.0202803281249544,0.5442938180003694,11.662611830999595,1,True,
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0032,7,1,13.537232002001474,13.571544537000591,13.571777021001253,13.572147982000388,13.653051770001184,23.67036069200003,24.824196639001457,24.82424075200106,0.034312534999116906,0.0006034449997969205,10.098583670998778,0.01697264699942025,1.1538359470014257,1.0125133591252506,0.24900652799988165,11.287008749999586,1,True,
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0033,7,1,13.349604316001205,13.367043940999793,13.367296632000944,13.367722115001015,13.450824180999916,23.468124955001258,24.605900299000496,24.605930636000267,0.017439624998587533,0.000678174001222942,10.100828323000314,0.017398388999936287,1.1377753439992375,1.0201361278745935,0.21518170200033637,11.256326319999062,8,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0034,7,1,67.13741647700044,67.15248258700012,67.15283783999985,67.1531832540004,67.23353429100098,77.25151471500067,91.8851233559999,91.88516325099954,0.015066109999679611,0.0007006670002738247,10.09867687500082,0.017448175000026822,14.633608640999228,1.0175995227500607,13.69888568299939,24.747746773999097,7,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0034,7,2,91.88517673599927,91.90213437700004,91.90227285500077,91.90261483299946,91.98405008200098,102.00034575400059,108.07176460600022,108.07180436999988,0.016957641000772128,0.000480455999422702,10.098072898999817,0.016494327001055353,6.071418851999624,1.015100371500239,3.3664705640003376,16.186627634000615,5,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0034,7,3,108.07181640300041,108.1044127770001,108.10456420899936,108.10489852300088,108.1850108109993,118.20497049500045,119.53148675400007,119.53151932500077,0.03259637399969506,0.0004857460007769987,10.100406286001089,0.019406060000619618,1.326516258999618,1.0149621543748708,0.3976925539991498,11.45970292200036,5,True,
