task_type,metric,count,mean,std,median,iqr,min,max,p90,p95,coefficient_of_variation
task_c_grouped,stabilization_delay,10,1.18698995179966,0.049530256670205476,1.1819372814998133,0.06209493975029545,1.1162071300004754,1.274423097998806,1.2447481683993828,1.2595856331990944,0.041727612432700005
task_c_grouped,stage_wall_time,10,11.30158898189984,0.04825310112984267,11.296776011499787,0.06406863149913988,11.23342140999921,11.383086879000984,11.361193642799481,11.372140260900233,0.00426958556067849
task_c_grouped,mission_wall_time,10,11.30158898189984,0.04825310112984267,11.296776011499787,0.06406863149913988,11.23342140999921,11.383086879000984,11.361193642799481,11.372140260900233,0.00426958556067849
task_c_grouped,trajectory_finish_spread,10,0.014552438700047788,0.004491129233775576,0.01622566049991292,0.007909610999377037,0.007930731999294949,0.01945460000024468,0.01917029900032503,0.019312449500284858,0.3086169491138848
task_c_grouped,stable_arrival_spread,10,0.2731534311997166,0.05034090561686043,0.26266270999985863,0.05962615324961007,0.21518170200033637,0.36443105199941783,0.33997380579985476,0.35220242889963627,0.18429534417985616
task_c_grouped,tracking_rmse,10,0.791453110395738,0.029710182587185222,0.7936284445793557,0.03376745774952061,0.7452497082009977,0.848971121261791,0.820050535923172,0.8345108285924815,0.03753877797299919
task_c_grouped,minimum_inter_agent_distance,10,2.050712778306502,0.048800888023876436,2.0639218251240585,0.05125504063515107,1.9662694500034223,2.12769327951404,2.096726774695176,2.112210027104608,0.02379703707906705
task_c_grouped,mean_rtf,10,0.9934661916064724,0.0014795780804035675,0.993609257164682,0.0013288976019647514,0.9898894676793073,0.9950073867814638,0.9948054824961367,0.9949064346388002,0.0014893089396540347
task_d_dense,planning_time,10,0.06285339679980098,0.027894053704819764,0.0657772289996501,0.005061348500476015,0.0,0.09723944200050028,0.09489742689947889,0.09606843444998958,0.44379548481153985
task_d_dense,reference_execution_time,10,9.087701064900102,3.193094403595922,10.098037612499866,0.0056065622502501355,0.0,10.101129958999081,10.100619922700753,10.100874940849916,0.35136437486140204
task_d_dense,stabilization_delay,10,2.1147849377999592,2.33185461330038,1.5532938369997282,0.1432576475017413,0.0,8.595583074000388,2.458367190898932,5.526975132449653,1.1026438535760716
task_d_dense,stage_wall_time,10,15.272121830099787,8.987241203751386,11.778026297999531,0.23494369999980336,11.626261305000298,40.06537740699969,20.890915372599004,30.478146389799328,0.588473645229732
task_d_dense,mission_wall_time,10,15.272121830099787,8.987241203751386,11.778026297999531,0.23494369999980336,11.626261305000298,40.06537740699969,20.890915372599004,30.478146389799328,0.588473645229732
task_d_dense,trajectory_finish_spread,9,0.013708984222224293,0.0047980329730997725,0.011686464999002055,0.006955336999453721,0.005718013999285176,0.019275568998637027,0.01905579620033677,0.0191656825994869,0.34999186630629064
task_d_dense,stable_arrival_spread,9,1.4360877931111544,2.3462391084198524,0.6952807259986002,0.13503597899943998,0.5442938180003694,7.686474750000343,2.231524868399721,4.958999809200029,1.6337713611066476
task_d_dense,tracking_rmse,10,0.7922622469458105,0.12342932913613135,0.8552851333522762,0.10643632912028544,0.5660026660697471,0.8860678370091173,0.8856753928424002,0.8858716149257587,0.15579352621174908
task_d_dense,minimum_inter_agent_distance,10,1.2954957135185474,0.1372106264586329,1.309601358347002,0.10948352683956775,1.0739419139737791,1.549096575181474,1.3946187729538657,1.4718576740676697,0.10591360899679927
task_d_dense,mean_rtf,10,0.9945817444226861,0.0015300025661508384,0.994957172300771,0.001400578946406772,0.9909790206921614,0.9966730395463912,0.9956249839328678,0.9961490117396296,0.0015383376728264223
task_e_mixed,planning_time,10,0.018007943900011016,0.029267266158230856,0.0,0.03771417149982881,0.0,0.0651737520001916,0.06467548770015127,0.06492461985017144,1.625241966586366
task_e_mixed,reference_execution_time,10,8.078134407600373,13.294655911200147,0.0,15.142431549751564,0.0,30.297156060001726,30.294566960700102,30.295861510350914,1.6457581961859622
task_e_mixed,stabilization_delay,10,3.511305763299788,7.05271360796786,0.0,4.8590859982509755,0.0,22.03154375199847,8.14561367019814,15.088578711098291,2.0085729023324914
task_e_mixed,stage_wall_time,10,42.43256847869979,6.041964387450147,40.0171373459998,0.0026143157492697355,36.83887209799832,54.970433185999354,52.6517129156,53.81107305079968,0.14238978699776514
task_e_mixed,mission_wall_time,10,42.43256847869979,6.041964387450147,40.0171373459998,0.0026143157492697355,36.83887209799832,54.970433185999354,52.6517129156,53.81107305079968,0.14238978699776514
task_e_mixed,trajectory_finish_spread,3,0.018072843334569672,0.0012101304266582088,0.01776861000143981,0.0011810999994850135,0.01704386000164959,0.019406060000619618,0.019078570000783657,0.019242315000701636,0.06695849702539475
task_e_mixed,stable_arrival_spread,3,5.962355877332811,6.773455901334796,3.0887189309996756,6.29971133250001,1.0994630179993692,13.69888568299939,11.576852332599447,12.637869007799416,1.1360368352190378
task_e_mixed,tracking_rmse,10,0.709200129826141,0.2893334568806452,0.5518594571228295,0.4300012365214584,0.5042761303950113,1.205805646003211,1.1022677153110034,1.154036680657107,0.4079715227231765
task_e_mixed,minimum_inter_agent_distance,10,2.2899086739778642,0.4528652417975024,2.555230882616062,0.7107693700588902,1.6194020511771487,2.5968091893920775,2.589482608775708,2.593145899083893,0.19776563447432932
task_e_mixed,mean_rtf,10,0.997474184778017,0.003308687068011699,0.9962710459814084,0.0010443875274738224,0.9948623081970525,1.0036947269626122,1.0036222616906807,1.0036584943266464,0.003317065362195846
