experiment_id,batch_id,task_type,trial_id,mean_rtf,min_rtf,p5_rtf,mean_cpu,p95_cpu,max_cpu,mean_memory_bytes,max_memory_bytes,control_loop_effective_frequency,realtime_success
experiments_10,exp10-paper-v1-20260804,task_d_dense,4,0.996072614926851,0.444394288810938,0.9999921274964851,10.269387720165625,18.39794466403162,39.32107496463932,10042677577.398602,10087096320.0,50.00236778985547,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,4,1.004128076999582,0.3989602707878137,0.9999918524670789,7.649499925420999,16.393531976744182,39.8876404494382,10234356817.76426,10292187136.0,50.01173404122942,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,4,0.9972576824818439,0.47382910311498555,0.9999970436850094,7.113208113610311,17.013512271348468,38.62359550561798,10086136784.738462,10183442432.0,50.002662106500054,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,4,0.9978589380638735,0.6531578464206984,0.9999680404314869,7.563706898179738,16.371331655206287,41.301460823373176,10055563117.714285,10142425088.0,50.01923963971626,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,4,0.9939903608812319,0.550948166285262,0.9946985298020407,8.614944634004926,18.953785862170943,39.15574963609898,10622585475.657143,10859798528.0,50.00325979748364,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,5,1.0108693091243917,0.5966704552297136,0.9999578719449268,10.302210786609297,18.54610453648915,40.56603773584906,10612228125.257143,10724970496.0,50.00959452447021,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,5,0.9960883046331892,0.24704849462464984,0.9999730961736588,10.284024516639017,17.459057595640992,38.46153846153846,10322549596.16,10406379520.0,50.004976978025425,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,5,0.9976867865181026,0.6337407344094517,0.9999664754993978,7.803162638255362,17.633555992141456,30.379746835443036,10372057678.527607,10765185024.0,50.02244443521755,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,5,0.9972152598126899,0.32436071110298115,0.999897877343758,6.439078846546516,14.816807370728142,18.0327868852459,10353447737.806452,10385014784.0,50.00831997730506,True
experiments_10,exp10-paper-v1-20260804,task_d_dense,5,0.9958152940231512,0.4333241348097516,0.999943363088141,8.064205266080078,16.04605384332024,26.0,10161917388.057972,10208235520.0,50.008181165617984,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,6,0.9959364568513458,0.4921039679009382,0.9999213625727882,7.943137896320403,15.393846153846154,17.519685039370078,10185965123.472868,10245824512.0,50.00847140670804,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,6,0.9964246363824325,0.3378070690629717,0.9999373696839855,7.244073263578217,17.032169117647058,23.577235772357724,10336732761.396826,10419568640.0,50.00910581780756,True
experiments_10,exp10-paper-v1-20260804,task_d_dense,6,0.9964787191542407,0.5520959596141982,0.9999697740973574,8.87832209823151,16.276420148822176,18.23951434878587,10301852573.392593,10363478016.0,50.00373702076125,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,6,0.994697771042642,0.3593309944271426,0.999838319184614,6.294279401372811,16.10873491113012,19.551092734790313,10151673004.032,10211524608.0,50.01224046633092,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,6,0.9975993126459917,0.3876349552837606,0.9999246931335567,8.016756721397163,16.790200567746723,36.449864498644985,10154562083.175573,10225389568.0,50.00069696719965,True
experiments_10,exp10-paper-v1-20260804,task_d_dense,7,0.9965666621870471,0.5682076696867272,0.9998054230645717,8.070407027578232,16.03927473492691,18.700787401574804,10296103412.274809,10353504256.0,50.018999434477884,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,7,0.9956454846878444,0.4097073398672506,0.999831455734531,8.2611574546525,16.078404017857142,38.12849162011173,10706489519.542856,11730300928.0,50.00382457834828,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,7,0.9966936830646214,0.5699724726388428,0.9998985925909201,9.770511690085469,17.850084697910784,44.60606060606061,10562180590.097902,10623590400.0,50.021653569100366,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,7,0.9978299338131852,0.43475489870662304,1.0000056931530146,9.15714621224457,17.9559794848502,47.58064516129032,10779886253.322958,10909925376.0,50.01212505116049,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,7,0.9971655374946451,0.4746147585370539,0.9999965566797423,8.588590920954745,16.375694134658275,22.083333333333332,10729339699.2,10769125376.0,50.01630325408426,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,8,0.9964583873093565,0.511106052149122,0.9999889351695171,10.908693911367354,20.66115702479339,42.857142857142854,10655398338.269503,10994814976.0,50.01224494035364,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,8,0.9968684363834422,0.17838155321301633,0.9999529815273189,7.577076792858766,16.84685599565671,42.57975034674064,10450654677.654135,10554671104.0,50.00437214939156,True
experiments_10,exp10-paper-v1-20260804,task_d_dense,8,0.9960062205723573,0.4302552090067184,0.9999800365112651,9.28344429486979,17.01583227053768,38.49557522123894,10452119467.835617,10499026944.0,50.0152771432354,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,8,0.997658384600093,0.541506194840697,0.9999902828963685,8.949607105837643,16.369548435392183,37.60683760683761,10357243210.830769,10420142080.0,50.01178915762174,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,8,0.9971762749155384,0.6311686879749194,0.9998045171938725,8.833043200080624,16.840301439050787,37.36413043478261,10279532748.8,10323267584.0,50.02759807417258,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,9,0.997442957766522,0.5104212844795487,1.0000075859983302,9.707123367361037,17.4084256814833,43.11224489795919,10447686447.020409,10489286656.0,50.006566853781756,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,9,0.9951781542757687,0.4302771970317964,0.9998799389854716,7.713630163055673,16.626001103058265,18.243105209397346,10409610961.836065,10496868352.0,50.00238630907703,True
experiments_10,exp10-paper-v1-20260804,task_d_dense,9,0.9968709825390466,0.5816300046518893,0.9999973486540958,8.673060661369595,15.73392936191741,37.86407766990291,10332693633.802816,10389884928.0,50.01670016049379,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,9,0.9976171371155034,0.4106448999412853,0.9999144065698051,6.137084879064207,15.304658218811348,23.417721518987342,10361836604.711462,10642632704.0,50.014760364549296,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,9,0.9935838612544592,0.5048871459546662,0.9948550784037806,9.677996176444596,17.129278162938796,20.194174757281555,10524985423.379845,10572140544.0,50.0095212009779,True
experiments_10,exp10-paper-v1-20260804,task_c_grouped,10,0.9964855784509716,0.5262331006701152,0.999985420275752,7.520271616283884,15.424024519627489,37.638888888888886,10565993861.408451,10628943872.0,50.0097050918175,True
experiments_10,exp10-paper-v1-20260804,task_d_dense,10,0.9973212170285389,0.6338916496737597,0.9997846598225927,5.6419080075587305,15.392570281124495,38.41726618705036,10539884800.0,10601259008.0,50.015602581328366,True
experiments_10,exp10-paper-v1-20260804,task_b_sequential,10,0.9974687320881226,0.5409126716602767,0.9999572091097433,9.823369825960567,17.452796020861502,23.644251626898047,10384258718.157068,10599055360.0,49.99699359898502,True
experiments_10,exp10-paper-v1-20260804,task_a_simple,10,0.998103775724493,0.6911117727209785,0.999942261510334,5.913414214092748,15.437456405487092,38.76967095851216,10491865230.88372,10555891712.0,50.01464311377175,True
experiments_10,exp10-paper-v1-20260804,task_e_mixed,10,0.9976167294300796,0.40123611085249855,0.9999991052448922,8.85778941998079,17.33991830902794,25.663716814159294,10349688056.860558,10655887360.0,50.00902732204276,True
