experiment_id,batch_id,task_type,trial_id,mean_rtf,min_rtf,p5_rtf,mean_cpu,p95_cpu,max_cpu,mean_memory_bytes,max_memory_bytes,control_loop_effective_frequency,realtime_success
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,5,0.9942225975676428,0.4008712658070639,0.9999578799537112,8.942713970515127,16.99604743083004,39.01464713715047,10941492030.27027,11238739968.0,50.030495369017736,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,5,0.996227573816691,0.15185006735777504,0.9998581573575002,9.926763038492224,17.357001972386588,21.04208416833667,10695269773.973799,11124854784.0,50.01412077191071,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,5,0.9898894676793073,0.3507414173003754,0.9930397098324542,10.618179170735642,16.831683168316832,19.45773524720893,10814636302.490566,10916265984.0,50.02370956415509,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,5,0.9957150734441441,0.040170397462842754,0.9999885703024246,9.056656891084064,17.24143610013175,20.481927710843372,10561147204.792952,11073105920.0,50.001507446155436,True
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,5,0.995366982905295,0.49483197911987176,0.9996843279960312,9.851109019191608,18.585001010713565,38.23146944083225,10988278231.22124,11155124224.0,50.00702786392389,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,6,0.9945058312696574,0.40717552230472626,0.9998704532911386,10.467877422509059,17.97569787549407,37.79971791255289,10893464502.857143,11039539200.0,50.005525659086615,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,6,0.997864331109492,0.3868931284889887,0.999999954229926,9.13450424585374,18.26417937992126,38.65199449793673,10649544026.090591,11022569472.0,49.993275643204235,True
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,6,0.9949510785744489,0.43436647954662577,0.9999846702578448,11.881244684335154,18.61025447733918,37.51633986928105,11076065244.070175,11260620800.0,50.00004110353126,True
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,6,0.9949921143838182,0.47633478622900166,0.9999630987372878,11.752107516943848,18.925889059813592,37.63297872340426,10878041453.714285,11101241344.0,50.02048119369714,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,6,0.9957669591649305,0.20064044047016708,0.9980084198492621,9.847618382321262,18.590690888554214,37.83068783068783,10560184250.280851,10936115200.0,50.00141582788913,True
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,7,0.994512806963976,0.43258271898320105,0.9999526743491638,9.691797132254697,17.165509943668102,20.825615242127547,10926154493.607477,11191660544.0,50.009154686387056,True
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,7,0.9938864290705365,0.38802156017881434,0.9999715816899587,8.367969958194738,17.135416666666654,40.028490028490026,10658786779.428572,11052294144.0,50.023240022730675,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,7,0.9950073867814638,0.47072366056249504,0.999985432886294,7.816306292859863,16.444932393389564,38.26815642458101,11027206868.955751,11119501312.0,50.02836599681169,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,7,0.9963722507310431,0.0847112972911225,0.9987578615168472,8.415581507101122,17.20592110361931,37.77472527472528,10722407252.794952,11136643072.0,49.99826399596282,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,7,0.9943977992579592,0.06187743150039796,0.9999871432404632,9.533864690905467,17.079141515761233,37.68308921438083,11020297920.369942,11368034304.0,50.01656394536149,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,8,0.9937034678821612,0.3435297909199147,0.9999269341338108,10.379478362291021,17.69430215645355,38.03009575923392,10940090792.360361,11078418432.0,50.00837685277788,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,8,0.9962337151858615,0.1336062634320824,0.9999968946297274,9.443807060405728,16.931038862077724,37.945205479452056,10677705828.221277,11095134208.0,49.99628502751787,True
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,8,0.993734496353356,0.08386526228376857,0.9999756363112149,11.464744843750147,17.87819253438114,37.55047106325706,10921950132.402685,11052351488.0,50.01039192056045,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,8,0.9964180700366307,0.20049644534834712,0.9985489726172271,7.949666938332844,17.620833463010797,39.221140472879,10596313226.847458,11110629376.0,50.009723468327294,True
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,8,0.9973153192969065,0.4028335614102472,0.9999647904966953,10.870639334152331,18.523178531120678,28.225806451612904,11103370676.313044,11325104128.0,50.01050488461304,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,9,0.9959535083124527,0.09371594751555641,0.9999907115792559,9.241835633074148,18.395303326810176,20.53742802303263,10868966088.347826,11115335680.0,50.00799073882952,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,9,0.9947830486866559,0.4371591480082545,0.9999648876118765,12.065670582553954,18.768125816158516,39.38172043010753,10692558482.285715,11089440768.0,50.00735873757948,True
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,9,0.995508533309143,0.5058047789795891,0.9999362439454054,9.278376086034068,18.964213903086677,40.66496163682864,10958228008.069565,11115741184.0,50.01898036194203,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,9,0.9969058262920718,0.28304208430074557,0.9999857394886629,11.39963864105819,19.06884685454668,38.082191780821915,10853711436.25532,11226763264.0,49.99680698166241,True
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,9,0.9932878843991095,0.3540738030602481,0.9999866033934176,9.583157752436184,17.28955264000506,20.90371011982099,11173449891.84,11221200896.0,50.009817040434044,True
experiments_10,exp10-formal-v2-gated-20260803,task_c_grouped,10,0.9933239468685661,0.33272600528020424,0.9999829060418838,8.139430202711706,17.434174827523837,19.955654101995567,11104162442.766356,11229499392.0,50.02067786490694,True
experiments_10,exp10-formal-v2-gated-20260803,task_d_dense,10,0.9937785114553195,0.3135364095674962,0.9997604903484537,9.144606569702853,16.877857505715006,38.28647925033467,10869615346.526316,11274665984.0,50.04695554453709,True
experiments_10,exp10-formal-v2-gated-20260803,task_b_sequential,10,1.0066134323873273,0.2694396084185898,1.0015914687751204,6.245192530545964,14.140795940350758,18.636363636363637,10947570102.857143,11215519744.0,50.01610726016361,True
experiments_10,exp10-formal-v2-gated-20260803,task_a_simple,10,0.9952608325376849,0.4915259236192793,0.9999458777421948,8.923230910588222,17.339724176489774,38.3356070941337,10998516468.468468,11098759168.0,49.99936686915699,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,10,0.9952684010316991,0.08584655983314515,0.998501893432702,10.098921842124284,17.693836978131213,24.0,10921428303.210762,11459649536.0,49.99336559437976,True
experiments_10,exp10-formal-v2-gated-20260803,task_e_mixed,3,1.0036142099937995,0.2552180552261381,0.9999868398541715,9.8334440018459,18.495072337484785,37.0026525198939,10820824306.983051,11166707712.0,50.003253902934354,True
