batch_id,task_type,attempt_id,trial_id,stage_id,uav_id,mission_id,failure_reason,failure_condition,command_ack,reference_finished,stability_state,position_error,speed,odom_age,status_age,iapf_active,nearest_neighbor_distance,last_candidate_time,last_confirmed_time
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0005,1,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.36412158608436584,0.3910169303417206,0.029254290000608307,0.009011251000629272,False,3.5209832191467285,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0005,1,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.3607180416584015,0.3886882960796356,0.023201996000352665,0.0032158870017156005,False,3.4977898597717285,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0005,1,1,5,2,stabilization_timeout,not_confirmed,True,True,0,0.3701463043689728,0.3906373977661133,0.053350886000771425,0.013138590000380646,False,3.5364506244659424,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0005,1,1,6,2,stabilization_timeout,not_confirmed,True,True,0,0.3922279477119446,0.3752214312553406,0.05220323300090968,0.011853710000650608,False,3.5364506244659424,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0005,1,1,7,2,stabilization_timeout,not_confirmed,True,True,0,0.36700981855392456,0.385240763425827,0.05440168900167919,0.014223176000086823,False,3.5369386672973633,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0005,1,1,8,2,stabilization_timeout,not_confirmed,True,True,0,0.3664897084236145,0.38172203302383423,0.05035459000100673,0.009866659000181244,False,3.5522141456604004,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0008,2,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.32531100511550903,0.3407730162143707,0.09522717999971064,0.015030654998554382,False,2.9849302768707275,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0008,2,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.347653329372406,0.32914459705352783,0.001507387998572085,0.0014704479999636533,False,2.985119581222534,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0008,2,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.3326578140258789,0.3442244231700897,0.09830647599846998,0.017487643999629654,False,2.9780561923980713,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0008,2,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.33039432764053345,0.34554243087768555,0.002131758999894373,0.0020919339985994156,False,2.9802052974700928,35.955167592999715,36.95542048799871
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0008,2,1,5,1,stabilization_timeout,not_confirmed,True,True,0,0.33290988206863403,0.34323686361312866,0.09592672199869412,0.016124255998875014,False,2.9784116744995117,35.921532795999155,36.941498797999884
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0008,2,1,6,1,stabilization_timeout,not_confirmed,True,True,0,0.3307693600654602,0.34124496579170227,0.0032465799995406996,0.0027108849990327144,False,2.9802052974700928,35.99419239599956,37.014286917999925
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0008,2,1,7,1,stabilization_timeout,not_confirmed,True,True,0,0.3287437856197357,0.34267786145210266,0.0007115349999367027,0.0006744349993823562,False,3.004063129425049,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0008,2,1,8,1,stabilization_timeout,not_confirmed,True,True,0,0.33396199345588684,0.34662193059921265,0.09180034199926013,0.01121046899970679,False,3.0041842460632324,nan,nan
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0010,2,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.3316304385662079,0.34911853075027466,0.08192727099958574,0.002159814999686205,False,1.66731858253479,32.74364724899897,33.74434446499981
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0010,2,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.333091676235199,0.35265645384788513,0.08175453699914215,0.0013728920002904488,False,1.66731858253479,31.944585139999617,32.944937125999786
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0010,2,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.34280523657798767,0.3593898117542267,0.06848663599885185,0.007844071998988511,False,1.669146180152893,31.93812693200016,32.958241098000144
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0010,2,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.3493955731391907,0.3654855787754059,0.07209917199907068,0.01152331299999787,False,1.6690797805786133,31.93387418599923,32.93387515500035
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0010,2,1,5,1,stabilization_timeout,not_confirmed,True,True,0,0.3537353575229645,0.3665693700313568,0.08172304799882113,0.001188145999549306,False,1.6783360242843628,31.944776037998963,32.96491260499897
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0010,2,1,6,1,stabilization_timeout,not_confirmed,True,True,0,0.3684923052787781,0.34891846776008606,0.07861332299944479,0.018403991000013775,False,1.6745307445526123,31.908146211000712,32.92756384200038
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0010,2,1,7,1,stabilization_timeout,not_confirmed,True,True,0,0.3790159523487091,0.3609515130519867,0.08334652899975481,0.0027421559989306843,False,1.6783360242843628,31.923241026999676,32.9232978910004
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0010,2,1,8,1,stabilization_timeout,not_confirmed,True,True,0,0.38075587153434753,0.36595019698143005,0.08603736899931391,0.00553111000044737,False,1.6744670867919922,32.221099152000534,33.240659257000516
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0017,4,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.35465046763420105,0.33641159534454346,0.015446262999830651,0.0153407360012352,False,3.5115201473236084,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0017,4,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.3240501880645752,0.33548039197921753,0.016395468001064728,0.015080088000104297,False,3.5115201473236084,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0017,4,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.32639554142951965,0.33674484491348267,0.014374158001373871,0.014333442000861396,False,3.5373830795288086,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0017,4,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.32783207297325134,0.3399864733219147,0.04459326500000316,0.003617865000705933,False,3.5371201038360596,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0017,4,1,5,2,stabilization_timeout,not_confirmed,True,True,0,0.33158984780311584,0.341601699590683,0.043519016000573174,0.0034700380001595477,False,3.526198387145996,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0017,4,1,6,2,stabilization_timeout,not_confirmed,True,True,0,0.34834450483322144,0.3392915725708008,0.022847010999612394,0.002484365000782418,False,3.526198387145996,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0017,4,1,7,2,stabilization_timeout,not_confirmed,True,True,0,0.35220077633857727,0.3422057330608368,0.046443053000984946,0.0065318540000589564,False,3.501311779022217,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0017,4,1,8,2,stabilization_timeout,not_confirmed,True,True,0,0.3343052566051483,0.3559979498386383,0.02818626500084065,0.00742461300069408,False,3.501311779022217,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.3832068145275116,0.3637719750404358,0.04629744900012156,0.006176004000735702,False,3.0041298866271973,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.37685078382492065,0.3597814738750458,0.04810836400065455,0.007905016000222531,False,2.990534543991089,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.37426093220710754,0.3559790849685669,0.047092935999899055,0.007045950000247103,False,2.9736030101776123,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.3699604570865631,0.35109397768974304,0.04537000500022259,0.004556186999252532,False,2.9703447818756104,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,5,1,stabilization_timeout,not_confirmed,True,True,0,0.3670990467071533,0.3504876494407654,0.04180633400028455,0.0011058069994760444,False,2.9736030101776123,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,6,1,stabilization_timeout,not_confirmed,True,True,0,0.36348670721054077,0.3468889892101288,0.04614192799999728,0.005916308999076136,False,2.9703447818756104,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,7,1,stabilization_timeout,not_confirmed,True,True,0,0.3605085015296936,0.34478759765625,0.046017976999792154,0.0057111450005322695,False,2.9952311515808105,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0022,5,1,8,1,stabilization_timeout,not_confirmed,True,True,0,0.351288378238678,0.3574802279472351,0.04083358599928033,0.0009582109996699728,False,2.995389938354492,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,1,2,stabilization_timeout,not_confirmed,True,True,0,0.32792365550994873,0.34389936923980713,0.05858602199987217,0.01835317000040959,False,3.0224738121032715,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,2,2,stabilization_timeout,not_confirmed,True,True,0,0.3451925814151764,0.33081454038619995,0.02477807699870027,0.004189889999906882,False,3.062474250793457,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,3,2,stabilization_timeout,not_confirmed,True,True,0,0.346011757850647,0.3303212821483612,0.01770789399961359,0.01766051499907917,False,3.0453763008117676,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,4,2,stabilization_timeout,not_confirmed,True,True,0,0.34799423813819885,0.3304992616176605,0.05509714099935081,0.015329919999203412,False,3.0224738121032715,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,5,2,stabilization_timeout,not_confirmed,True,True,0,0.3393242657184601,0.32349637150764465,0.05932251800004451,0.01933232999908796,False,3.056429862976074,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,6,2,stabilization_timeout,not_confirmed,True,True,0,0.3297467529773712,0.3419603407382965,0.03297503700014204,0.012374756999633973,False,3.050173044204712,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,7,2,stabilization_timeout,not_confirmed,True,True,0,0.3436664640903473,0.3251100182533264,0.02902162799910002,0.008438209999440005,False,3.050173044204712,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0027,6,2,8,2,stabilization_timeout,not_confirmed,True,True,0,0.33319711685180664,0.3394274413585663,0.05232919799891533,0.012217552999572945,False,3.045797109603882,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.3449522852897644,0.3302212357521057,0.03270539599907352,0.011594057999900542,False,3.5244903564453125,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.3431433439254761,0.32811522483825684,0.02671140999882482,0.006890306000059354,False,3.5046839714050293,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.3456801772117615,0.33412086963653564,0.02418973199928587,0.0036299319999670843,False,3.5264952182769775,38.57477038400066,39.57495144600034
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.3478551208972931,0.333272784948349,0.023522769999544835,0.003273106998676667,False,3.5045065879821777,38.57532724200064,39.575565339000605
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,5,2,stabilization_timeout,not_confirmed,True,True,0,0.32867133617401123,0.3440050780773163,0.02543380999850342,0.004843692999202176,False,3.5210161209106445,38.57407857600083,39.57411021900043
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,6,2,stabilization_timeout,not_confirmed,True,True,0,0.3462825417518616,0.3271787762641907,0.03073518599921954,0.010896197998590651,False,3.543858051300049,38.54855026800033,39.567967738001244
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,7,2,stabilization_timeout,not_confirmed,True,True,0,0.343500018119812,0.3249906897544861,0.024858237999069388,0.004706887999418541,False,3.5210161209106445,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0030,6,1,8,2,stabilization_timeout,not_confirmed,True,True,0,0.3296937942504883,0.3410242199897766,0.02956856199853064,0.008990909000203828,False,3.5353331565856934,38.57012174600095,39.58961202200044
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.3495257496833801,0.33499428629875183,0.0353080390013929,0.014903921000950504,False,3.5353870391845703,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.32790884375572205,0.34674733877182007,0.03003555700161087,0.009412910001628916,False,3.5355992317199707,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.32821905612945557,0.348217636346817,0.03128604100129451,0.0112222780007869,False,3.5153391361236572,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.33341869711875916,0.35821643471717834,0.028976169000088703,0.008634286999949836,False,3.5153391361236572,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,5,2,stabilization_timeout,not_confirmed,True,True,0,0.36247289180755615,0.3510093092918396,0.026597559000947513,0.006521002000226872,False,3.524566888809204,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,6,2,stabilization_timeout,not_confirmed,True,True,0,0.37177160382270813,0.35723841190338135,0.02767113300069468,0.0070780620008008555,False,3.501533031463623,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,7,2,stabilization_timeout,not_confirmed,True,True,0,0.37637537717819214,0.36115190386772156,0.03771256700019876,0.01721018600073876,False,3.523136854171753,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,8,2,stabilization_timeout,not_confirmed,True,True,0,0.3649533689022064,0.3818206787109375,0.028245164001418743,0.007717786000284832,False,3.501533031463623,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.3578634262084961,0.3638220727443695,0.007979679001437034,0.007924366000224836,False,2.999697208404541,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.3576202988624573,0.3597971498966217,0.012202945001263288,0.012148103000072297,False,3.010364294052124,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.3515540063381195,0.35502558946609497,0.013805477001369582,0.013323257000593003,False,2.9850192070007324,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.3452412486076355,0.3451116979122162,0.015706156000305782,0.015656874000342214,False,2.995961904525757,41.46835479699985,42.48829458
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,5,1,stabilization_timeout,not_confirmed,True,True,0,0.3426637053489685,0.3370010554790497,0.016703278000932187,0.01537229300083709,False,2.985013484954834,41.467391748999944,42.48733852499936
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,6,1,stabilization_timeout,not_confirmed,True,True,0,0.3447761535644531,0.3421138823032379,0.006828770001447992,0.00678677200085076,False,2.9865596294403076,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,7,1,stabilization_timeout,not_confirmed,True,True,0,0.32808223366737366,0.33371180295944214,0.008713379000255372,0.007511114001317765,False,2.986591100692749,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,8,1,stabilization_timeout,not_confirmed,True,True,0,0.3441588282585144,0.33758753538131714,0.011309617000733851,0.011251138001171057,False,3.0272793769836426,nan,nan
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.46901053190231323,0.44902631640434265,0.009890888999507297,0.009847318000538507,False,3.0669147968292236,23.429987556000924,24.430180537001434
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.4751318395137787,0.4542117118835449,0.011198580999916885,0.011137146000692155,False,3.0879838466644287,23.268700790000366,24.268946669000798
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,3,1,stabilization_timeout,not_confirmed,True,True,0,9.010599136352539,0.4531753361225128,0.024088329999358393,0.0036100809993513394,False,7.2082719802856445,nan,nan
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.46345144510269165,0.47094225883483887,0.014248184999814839,0.01363524100088398,False,3.0616447925567627,23.246357639000053,24.246430005001457
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,5,1,stabilization_timeout,not_confirmed,True,True,0,0.4629233777523041,0.47261956334114075,0.010854297999685514,0.010814834000484552,False,3.0616447925567627,23.248966160001146,24.26836092600024
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,6,1,stabilization_timeout,not_confirmed,True,True,0,0.4693862199783325,0.4519951045513153,3.1658999432693236e-05,0.01871469599973352,False,3.0545339584350586,23.240535226999782,24.260108416001458
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,7,1,stabilization_timeout,not_confirmed,True,True,0,0.46981218457221985,0.4520569145679474,0.01056671100013773,0.010532005999266403,False,3.070554256439209,23.2688688240014,24.269067024000833
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,8,1,stabilization_timeout,not_confirmed,True,True,0,0.46983879804611206,0.45494744181632996,0.008747824000238325,0.008708941999429953,False,3.054267168045044,23.271517539000342,24.291179974999977
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.3321898579597473,0.31425464153289795,0.014162077000946738,0.014110420001088642,False,3.0001306533813477,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.3255053758621216,0.30523133277893066,0.015016502000435139,0.014959155001633917,False,3.000072479248047,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.3157361149787903,0.3332594037055969,0.01737190100175212,0.016727888001696556,False,3.0070369243621826,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,4,1,stabilization_timeout,stage_peer_failure,True,True,2,0.34239497780799866,0.3245339095592499,0.01663213000028918,0.016598156000327435,False,2.9879796504974365,57.35715980999885,58.37679287799983
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,5,1,stabilization_timeout,not_confirmed,True,True,0,0.32177871465682983,0.3350679874420166,0.020107540000026347,2.6108000383828767e-05,False,2.9880545139312744,57.35326260199872,58.373161055998935
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,6,1,stabilization_timeout,not_confirmed,True,True,0,0.32262569665908813,0.3357948064804077,0.004269984001439298,0.003665224001451861,False,3.004297971725464,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,7,1,stabilization_timeout,not_confirmed,True,True,0,0.32856485247612,0.3393764793872833,0.008317843001350411,0.007643704000656726,False,2.995152473449707,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,8,1,stabilization_timeout,not_confirmed,True,True,0,0.3400126099586487,0.34697532653808594,0.012798631001714966,0.012269883000044501,False,2.9951984882354736,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.3440084457397461,0.3266974091529846,0.020037893000335316,1.8795000869431533e-05,False,3.538698673248291,32.43296801500037,33.43317916900014
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.33707183599472046,0.3493642508983612,0.02273005100141745,0.0025273299997934373,False,3.5342702865600586,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.3459455668926239,0.35149723291397095,0.019350560000020778,0.019318380000186153,False,3.519784450531006,32.45289771699936,33.47294820299976
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.35037052631378174,0.3589918315410614,0.017332100000203354,0.01728789700064226,False,3.51994252204895,32.45463834799921,33.47457222599951
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,5,2,stabilization_timeout,not_confirmed,True,True,0,0.35491645336151123,0.36425891518592834,0.023736912000458688,0.00310758300111047,False,3.5225112438201904,32.44914713199978,33.449184480999975
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,6,2,stabilization_timeout,not_confirmed,True,True,0,0.3655306100845337,0.3712513744831085,0.011553788001037901,0.011089010000432609,False,3.5201902389526367,32.44144601900007,33.460717740999826
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,7,2,stabilization_timeout,not_confirmed,True,True,0,0.36452290415763855,0.3535909056663513,0.008304148999741301,0.007794336999722873,False,3.521779775619507,33.084012053999686,34.10410702400077
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,8,2,stabilization_timeout,not_confirmed,True,True,0,0.37652885913848877,0.36331093311309814,0.021841181000127108,0.0016940430014074082,False,3.5200977325439453,32.470471308000924,33.47052269300002
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,1,2,stabilization_timeout,not_confirmed,True,True,0,0.34543007612228394,0.337033212184906,0.0826824139985547,0.0020947729990439257,False,3.0233380794525146,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,2,2,stabilization_timeout,not_confirmed,True,True,0,0.3419521450996399,0.3330964744091034,0.09247078699991107,0.01231765699958487,False,3.051696538925171,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,3,2,stabilization_timeout,not_confirmed,True,True,0,0.34422600269317627,0.3308398723602295,0.09337281199987046,0.011939250000068569,False,3.076335906982422,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,4,2,stabilization_timeout,not_confirmed,True,True,0,0.3492981195449829,0.3343450725078583,0.09227456099870324,0.011701826999342302,False,3.0422680377960205,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,5,2,stabilization_timeout,not_confirmed,True,True,0,0.3405267298221588,0.32757601141929626,0.08663255299870798,0.006099903999711387,False,3.028427839279175,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,6,2,stabilization_timeout,not_confirmed,True,True,0,0.3248867094516754,0.3419719338417053,0.09524286499981827,0.015036304999739514,False,3.023231267929077,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,7,2,stabilization_timeout,not_confirmed,True,True,0,0.32718831300735474,0.3429364264011383,0.09417699400000856,0.01390738599911856,False,3.0422680377960205,nan,nan
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,8,2,stabilization_timeout,not_confirmed,True,True,0,0.3477232754230499,0.32778996229171753,0.09414727900002617,0.013483443999575684,False,3.028730869293213,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0050,10,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.3419177234172821,0.3383139669895172,0.0209847770001943,0.0003809319987340132,False,3.5049538612365723,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0050,10,1,2,1,stabilization_timeout,not_confirmed,True,True,0,0.32988807559013367,0.3269379138946533,0.02591508600016823,0.005773593999037985,False,3.5045111179351807,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0050,10,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.33295634388923645,0.3259006142616272,0.020955021000190754,0.00015302599967981223,False,3.5373122692108154,nan,nan
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0050,10,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.3350890278816223,0.33328866958618164,0.017517660999146756,0.016982670998913818,False,3.5372822284698486,nan,nan
