experiment_id,batch_id,phase,family,scenario,method,trial,seed,minimum_inter_agent_distance,mean_min_distance,closest_pair,collision_event_count,violation_sample_count,violation_event_count,risk_exposure_time,risk_integral,iapf_activation_time,iapf_activation_ratio,mean_repulsion_norm,max_repulsion_norm,position_saturation_ratio,acceleration_saturation_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,activation_event_count,unnecessary_intervention_rate,intervention_latency,mean_trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,completion_time,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,failure_reason
assignment_dense_8-DIST_ON-t07-49c67dd0a8,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,DIST_ON,7,48,1.4189775599811862,1.9349772241511185,5-6,0,0,0,0.0,0.0,0.4422552585601806,0.0381536364308954,0.4002672486640434,1.3753407308364274,0.0,0.0,0.6362659854991857,0.4278833956191303,2,0.0,0.0,0.3510141524284166,1.9276896936663512,28.80348527692748,27.184692991711916,1.0595479333060376,8.591860055923462,3.5799384117126465,3,1.0,0.0680725999007808,True,none
assignment_dense_8-DIST_ON-t08-ee4e4653ee,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,DIST_ON,8,49,1.4616116998199753,1.9640330840157705,5-6,0,0,0,0.0,0.0,0.3713917732238769,0.0316585239213475,0.2849695978230132,1.0259253587067088,0.0,0.0,0.6340097445625538,0.378179755397038,2,0.0,0.0,0.3238244431774812,1.9446373817459237,28.16017932646962,26.25368258490854,1.0726182597582328,8.73200011253357,3.779869318008423,3,1.0,0.0703165147221508,True,none
assignment_dense_8-DIST_ON-t09-51306bbb69,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,DIST_ON,9,50,1.4070860156035947,1.934039877279423,5-6,0,0,0,0.0,0.0,0.5058205127716064,0.0431166004210847,0.4392037849186774,1.4817067061561453,0.0,0.0,0.6320812093904328,0.4136707109722263,2,0.0,0.0,0.3492463794071568,1.9664284449136016,29.05862764063836,27.169417771647066,1.0695344259810675,8.731873750686646,3.779951333999634,1,1.0,0.0748074855007516,True,none
assignment_dense_8-DIST_ON-t10-c01f15f514,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,DIST_ON,10,51,1.419941012096622,1.9454051021786327,5-6,0,0,0,0.0,0.0,0.4380009174346924,0.0374736376769624,0.3794442176804696,1.3696912199311797,0.0,0.0,0.6371818800261722,0.3882221250231735,2,0.0,0.0,0.3527827296784431,1.950106546761764,29.012009067031084,26.845653574919044,1.080696694012918,8.690736770629883,3.780003786087036,3,1.0,0.0871621258472013,True,none
assignment_dense_8-SAFE_OFF-t01-2671c89d46,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,1,42,1.9319584741404656,2.11824378239752,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5521968277573682,0.367126185699951,0,0.0,,0.3480394163806493,1.6826836665454998,28.676651997988746,26.603744499367824,1.0779178847800983,8.146983861923218,0.0,6,1.0,0.1032874840493239,True,none
assignment_dense_8-SAFE_OFF-t02-8ef489a4e6,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,2,43,1.929763752156618,2.114055241119297,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5579787497680376,0.3514632088153276,0,0.0,,0.3798535428853039,1.7668880012267894,29.81433287151044,27.80327102203929,1.0723318435401723,8.109003067016602,0.0,3,1.0,0.1281268019558444,True,none
assignment_dense_8-SAFE_OFF-t03-de479feb96,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,3,44,1.968440949068912,2.12685243599942,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478903625335994,0.368711932010155,0,0.0,,0.3632196914568308,1.6743725316232985,29.390885885424723,27.558835925573007,1.0664777701351196,8.021638631820679,0.0,2,1.0,0.0770749439854589,True,none
assignment_dense_8-SAFE_OFF-t04-887a3f1020,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,4,45,1.9195150820230116,2.1057776143368967,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5484963913636025,0.3157791139969723,0,0.0,,0.3445110889170866,1.7129432524986064,28.710994793837884,26.79875238704008,1.0713556504116426,8.166426658630371,0.0,6,1.0,0.113691480704912,True,none
assignment_dense_8-SAFE_OFF-t05-b3086fe38b,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,5,46,1.890999473426876,2.1051274214201032,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5458879441928912,0.3144031039352615,0,0.0,,0.3737603707523171,1.696571950386928,29.45043287017307,27.10438977992363,1.0865558350251874,8.146830081939697,0.0,2,1.0,0.1529102495302199,True,none
assignment_dense_8-SAFE_OFF-t06-d7f7baa8bc,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,6,47,1.9233306755843005,2.1070190686701413,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541173957807095,0.3491013393468803,0,0.0,,0.3658322946416444,1.732367883602051,29.65659749700869,27.71986778424384,1.069867927503814,8.138042688369751,0.0,1,1.0,0.0656651439364129,True,none
assignment_dense_8-SAFE_OFF-t07-4bd261705f,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,7,48,1.8808893457463884,2.0988120144384728,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550495576897393,0.3236845043714336,0,0.0,,0.4080800297947528,1.7016322979449552,30.4684591325903,27.95895731240583,1.0897566311985092,8.217639684677124,0.0,0,1.0,0.1448274963450361,True,none
assignment_dense_8-SAFE_OFF-t08-a5bb99e424,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,8,49,1.9228824088147816,2.1080001324856226,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532114485742086,0.3230645438041079,0,0.0,,0.3320145439893232,1.6788611662107726,28.54446306283552,26.53770815268919,1.0756189983927822,8.087002277374268,0.0,5,1.0,0.0782807008371076,True,none
assignment_dense_8-SAFE_OFF-t09-ea4f63ab6d,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,9,50,1.8180018189598648,2.07775109932458,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511642927905028,0.3610627234846226,0,0.0,,0.3319666956639653,1.669287846510068,28.893816772485412,26.81417605881917,1.077557509472019,8.045865535736084,0.0,6,1.0,0.0651951461426529,True,none
assignment_dense_8-SAFE_OFF-t10-961ff46a76,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_OFF,10,51,1.8765531932581616,2.085853512528316,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537954049455358,0.3542092381309153,0,0.0,,0.3295714182271789,1.659877007471452,28.59547873884196,26.84583477804875,1.0651737588068544,8.012317419052124,0.0,6,1.0,0.0487539461969129,True,none
assignment_dense_8-SAFE_ON-t01-d2a3fb89bd,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,1,42,1.930940360971923,2.137805903985837,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553739808476569,0.3118492867249046,0,0.0,,0.4008982490461273,1.7110572059510556,29.778249833915996,27.96299607978594,1.0649162825382033,8.706804513931274,0.0,1,1.0,0.1527343843889607,True,none
assignment_dense_8-SAFE_ON-t02-6db5790d74,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,2,43,1.9015758750907357,2.122706808942634,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550307437964957,0.3207633559351741,0,0.0,,0.4421392441247622,1.6981416603717414,30.522813206475316,28.26008361134475,1.080068043189448,8.855311632156372,0.0,0,1.0,0.2139488976068892,True,none
assignment_dense_8-SAFE_ON-t03-c4e4432113,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,3,44,1.992050072445993,2.146378119344029,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54431403495012,0.3192883691428236,0,0.0,,0.3214333880048712,1.6427237201337006,28.14205052350349,26.67744090611536,1.054900678912286,8.707916736602783,0.0,2,1.0,0.0519386227644366,True,none
assignment_dense_8-SAFE_ON-t04-887e1cf9b1,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,4,45,1.9147698354736076,2.126525526519116,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5520931153026599,0.3260757977260808,0,0.0,,0.4031567065483584,1.715421150446445,30.360249504997004,28.01540871502572,1.0836982538367772,8.771297216415405,0.0,0,1.0,0.1523893172037561,True,none
assignment_dense_8-SAFE_ON-t05-48650666de,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,5,46,1.8898641099445872,2.122135569354036,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542803731849428,0.3240969241037276,0,0.0,,0.4305161889084971,1.6790187389187392,32.48109505514147,28.234559827324382,1.1504020340245378,10.8960542678833,0.0,0,1.0,0.2275957142310598,True,none
assignment_dense_8-SAFE_ON-t06-50400c701b,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,6,47,1.928727411531228,2.1269720293129484,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478711586389582,0.3027557333554556,0,0.0,,0.3804369332351644,1.6177403019395658,29.411591929811607,26.823063534642507,1.096503831183413,8.686483383178711,0.0,2,1.0,0.2550976081429147,True,none
assignment_dense_8-SAFE_ON-t07-b7e0e4efee,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,7,48,1.885157272705471,2.1228133997840986,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544631522455999,0.3713369347057891,0,0.0,,0.4476664526886261,1.7543432411436015,32.19267589557344,28.68915161145213,1.1221201773956526,10.129950046539308,0.0,0,1.0,0.2229848156650084,True,none
assignment_dense_8-SAFE_ON-t08-603c2d3c3e,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,8,49,1.9448134723114847,2.128813112949236,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547991102683107,0.3720261205543391,0,0.0,,0.3435884136074161,1.7103131852784366,28.59072849288305,27.048811087033997,1.0570049974059004,8.571325540542603,0.0,4,1.0,0.0833388824141337,True,none
assignment_dense_8-SAFE_ON-t09-bc928f5341,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,9,50,1.829445951295349,2.113338654130055,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5529015151755505,0.5047820102195498,0,0.0,,0.452441924649005,1.7493616923374664,32.25987338981992,28.741222626779862,1.1224252290423276,10.065531253814695,0.0,0,1.0,0.2311652137666924,True,none
assignment_dense_8-SAFE_ON-t10-4710c95050,exp08-v2-formal-20260730,complement,complement,assignment_dense_8,SAFE_ON,10,51,1.8743750935128904,2.0962353384853616,5-6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5565879152038242,0.4955693314529366,0,0.0,,0.342524980841674,1.728005944336208,28.557117277943675,27.022897104867727,1.0567748220008426,8.597785949707031,0.0,2,1.0,0.0718313133023762,True,none
dense_infeasible-STRESS_OFF-t01-1fe14198a5,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_OFF,1,42,0.973376753635857,2.6618963686115684,1-8,0,34,2,1.699998378753662,0.0004439510452899,0.0,0.0,0.0,0.0,0.0,0.0,0.4085783101573408,0.6752340184165861,0,0.0,,0.522306974564844,1.3200384980592603,41.88414639028591,39.40465600532647,1.0629237921687296,8.126373291015625,0.0,0,1.0,0.1930618511857081,True,none
dense_infeasible-STRESS_OFF-t02-23265373ba,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_OFF,2,43,1.0157728988373038,2.693507241884013,7-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109480008856188,0.6793398414571863,0,0.0,,0.4825905841336324,1.2742473818036386,39.23073537350674,36.88612975934813,1.0635633401892597,8.021761178970337,0.0,0,1.0,0.1392041195200505,True,none
dense_infeasible-STRESS_OFF-t03-3480274e41,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_OFF,3,44,1.022819028716029,2.6991578604146347,1-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4107561362093094,0.681623594046812,0,0.0,,0.4677994199878051,1.2756817897090251,40.67605838333779,38.84244442044927,1.047206451351017,8.018475770950317,0.0,0,1.0,0.0437697406867989,True,none
dense_infeasible-STRESS_OFF-t04-2e65b3b32b,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_OFF,4,45,0.998840669307203,2.693699591734363,1-8,0,4,1,0.1999998092651367,1.251553801029816e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.4106703900755745,0.6808943596149386,0,0.0,,0.5382471293152445,1.283217334983063,41.1437281683684,37.95266174711139,1.0840801744689192,8.107029438018799,0.0,0,1.0,0.168722168694499,True,none
dense_infeasible-STRESS_OFF-t05-987b8656ac,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_OFF,5,46,1.0233566316167584,2.254412593889671,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104453648148281,0.6883499987466933,0,0.0,,0.4946138775335203,1.3052069151696903,44.73507583186528,37.99531545160274,1.1773839827398571,12.446948051452637,0.0,0,1.0,0.2643867380828179,True,none
dense_infeasible-STRESS_ON-t01-d219d07beb,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_ON,1,42,1.195077145128621,2.673149730339432,3-4,0,0,0,0.0,0.0,4.45579981803894,0.3770128649505881,2.196497679840343,6.021993050169568,0.0,0.0,1.724001460082886,2.7324092844037384,8,0.0,0.0,0.5472711867563697,1.3598966597485838,41.28829498367091,37.61803186528026,1.0975665907119967,8.819270610809326,,0,0.75,0.2729229308675681,False,none
dense_infeasible-STRESS_ON-t02-536f713f9d,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_ON,2,43,1.190980759108279,2.7569659077571416,1-2,0,0,0,0.0,0.0,3.7955362796783447,0.3406653102938697,2.237987201987496,6.051432565195677,0.0,0.0,1.5881302835958164,2.5169316149765435,8,0.0,0.0,0.4940851236749413,1.2914179991066486,39.34770256592834,36.585323384754666,1.0755051185996836,8.1423180103302,,0,1.0,0.2259925495429308,True,none
dense_infeasible-STRESS_ON-t03-5622163253,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_ON,3,44,1.1782948746450146,2.7230261931839355,2-3,0,0,0,0.0,0.0,3.9449615478515625,0.3487852851886561,2.172693345502128,6.413223688122513,0.0,0.0,1.7571074616771445,2.5054310655725023,8,0.0,0.0,0.5034404009811813,1.309602474572383,39.69596986781048,37.36181168527512,1.062474437861783,8.311235666275024,,0,1.0,0.2350994299947459,True,none
dense_infeasible-STRESS_ON-t04-4169966776,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_ON,4,45,1.2007513961877194,2.6286738821581848,1-2,0,0,0,0.0,0.0,4.819802761077881,0.3960581554548769,2.177189563992787,5.625389945960579,0.0,0.0,1.5808615354090527,2.9077406547201448,8,0.0,0.0,0.5409177880047171,1.3809483531634903,42.30156252448985,38.7263517929117,1.0923198433639325,9.170225858688354,,0,0.625,0.2812233505552857,False,none
dense_infeasible-STRESS_ON-t05-1a27c401bc,exp08-v2-formal-20260730,stress,stress,dense_infeasible,STRESS_ON,5,46,1.2063184367453856,2.7621255456378884,7-8,0,0,0,0.0,0.0,3.78734302520752,0.3398004638064385,2.1420185450190146,5.914454303684037,0.0,0.0,1.5789508814396105,2.4383457500712336,8,0.0,0.0,0.4897258920791791,1.266078891787228,38.94188317780576,37.10090094218482,1.0496209576821272,8.146454095840454,,0,0.875,0.2292983887837794,False,none
dense_local_bias-IAPF_OFF-t01-f244bc2995,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,1,42,0.682155994992784,2.871966279745665,2-3,1,28,1,1.399998664855957,0.0692957632625015,0.0,0.0,0.0,0.0,0.0,0.0,0.248829228431193,0.2231134146153417,0,0.0,,0.3985774686673796,1.6587038280759865,25.444040597475745,17.785061116689754,1.4306411673558264,13.608157873153688,0.0,0,0.8333333333333334,0.2941013462118961,False,collision
dense_local_bias-IAPF_OFF-t02-623a5aabde,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,2,43,0.709759415868687,2.879226647799048,2-3,0,28,1,1.399998664855957,0.0557865087310818,0.0,0.0,0.0,0.0,0.0,0.0,0.2442408865685272,0.2216210860982216,0,0.0,,0.4029640896602236,1.6161436887288774,25.97346324311969,18.19192110818934,1.4277471350415754,13.659812450408936,0.0,0,0.8333333333333334,0.2920705324680367,False,none
dense_local_bias-IAPF_OFF-t03-eb2845618f,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,3,44,0.7013188559780923,2.975467974607989,2-3,0,29,1,1.4499986171722412,0.0738869984768464,0.0,0.0,0.0,0.0,0.0,0.0,0.2371538903225821,0.2222796600665266,0,0.0,,0.3453739302042065,1.6907637040821302,22.42959170075555,16.860384493257747,1.3303131793776624,10.636737823486328,0.0,0,1.0,0.121253819019039,True,none
dense_local_bias-IAPF_OFF-t04-79af0ce2c2,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,4,45,0.7046984278075302,3.0142868741858564,2-3,0,24,1,1.1999988555908203,0.0459465264716597,0.0,0.0,0.0,0.0,0.0,0.0,0.240736927840735,0.2235190334024012,0,0.0,,0.3330652441371186,1.650100208462072,22.01232748400976,16.655470224855975,1.3216275005649147,10.457815647125244,0.0,1,1.0,0.1498596563155488,True,none
dense_local_bias-IAPF_OFF-t05-ef1706a6a3,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,5,46,0.6555926111710378,3.0271339370078354,2-3,1,24,1,1.1999988555908203,0.071230796251389,0.0,0.0,0.0,0.0,0.0,0.0,0.2375132456462792,0.2287616163872224,0,0.0,,0.2874068130190895,1.707975000128499,21.271721603109444,16.163638919431623,1.316023063193832,10.41972279548645,0.0,6,1.0,0.0977978083589887,False,collision
dense_local_bias-IAPF_OFF-t06-f4465f6bf2,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,6,47,0.7762689440514007,2.8772196886259387,2-3,0,26,1,1.299998760223389,0.0377435269657274,0.0,0.0,0.0,0.0,0.0,0.0,0.2477694279119341,0.2287425671004278,0,0.0,,0.3947647288134361,1.5802640638291874,25.19104444909318,17.700750024190935,1.4231625447885283,13.797979354858398,0.0,0,0.8333333333333334,0.2940816424120819,False,none
dense_local_bias-IAPF_OFF-t07-8a0e0ad465,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,7,48,0.6837387037500097,2.989904027415942,2-3,1,27,1,1.3499987125396729,0.071322112759587,0.0,0.0,0.0,0.0,0.0,0.0,0.2380432105890571,0.2267272454876578,0,0.0,,0.3430033805423824,1.692124241030392,22.28006639222706,16.83560511201876,1.3233896996266297,10.49589705467224,0.0,0,1.0,0.1136103586865543,False,collision
dense_local_bias-IAPF_OFF-t08-dfd57fe06c,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,8,49,0.7431868458636556,2.882320951708467,2-3,0,27,1,1.3499987125396729,0.0489309773407587,0.0,0.0,0.0,0.0,0.0,0.0,0.2473721492023082,0.2254487577218349,0,0.0,,0.4014825864033229,1.5985121028489775,25.04176609803213,17.934578657952674,1.3962840485760697,13.461757898330688,0.0,0,0.8333333333333334,0.290366273424145,False,none
dense_local_bias-IAPF_OFF-t09-d232c835cd,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,9,50,0.7634292539162614,2.9883592169353,2-3,0,28,1,1.399998664855957,0.044176649746423,0.0,0.0,0.0,0.0,0.0,0.0,0.2383938579009467,0.231431066424533,0,0.0,,0.3481380999904023,1.6710439398638524,22.554238396359125,17.06030447709835,1.3220302384776192,10.560205698013306,0.0,0,1.0,0.1225112918774946,True,none
dense_local_bias-IAPF_OFF-t10-7fc0e89a20,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_OFF,10,51,0.6595191857185814,3.015596563439784,2-3,1,23,1,1.149998903274536,0.0614001740529236,0.0,0.0,0.0,0.0,0.0,0.0,0.2393718566075703,0.2282677474286873,0,0.0,,0.33659939838603,1.681169492794928,22.12605715442841,16.653868256233814,1.3285836548002152,10.381743431091309,0.0,1,1.0,0.1489066094560698,False,collision
dense_local_bias-IAPF_ON-t01-7fd2b2be7b,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,1,42,1.0627380537072015,3.081754580362785,2-3,0,0,0,0.0,0.0,0.09666109085083,0.0070603608556901,2.2953697051731674,7.992477823479088,0.0,0.0058997050147492,2.0260323188511493,0.733048881370167,2,0.0,0.0,0.4160176899952681,1.4267758513484652,23.70155931229104,17.8258871238024,1.329614573888052,10.69143557548523,,0,0.8333333333333334,0.2889077011117633,False,none
dense_local_bias-IAPF_ON-t02-9d2d7b0a40,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,2,43,1.0676784776924575,3.0900524427376297,2-3,0,0,0,0.0,0.0,0.0797810554504394,0.0058821306283494,2.3317802010587765,8.128185103182915,0.0,0.005949656750572,1.9783995226591216,0.7244025580521132,2,0.0,0.0,0.3472928946223481,1.4771808719622732,22.03667206307616,17.023942900661545,1.29445171378129,10.563849210739136,,0,1.0,0.1335429873641248,True,none
dense_local_bias-IAPF_ON-t03-4843dc25e9,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,3,44,1.081819312770007,3.096646454062379,2-3,0,0,0,0.0,0.0,0.0785026550292968,0.0058740938268673,2.1925609163564777,7.619436262773822,0.0,0.0037122969837587,1.998154991997185,0.6962782182738757,2,0.0,0.0,0.3294403915599954,1.4374380748591875,21.336506829652365,16.544407679041022,1.2896506930666445,10.364766597747805,,0,1.0,0.1414009924901889,True,none
dense_local_bias-IAPF_ON-t04-4fb81da829,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,4,45,1.0710281048583314,3.104103265069567,2-3,0,0,0,0.0,0.0,0.0784544944763183,0.0059143637825298,2.275731813471681,7.806533421572263,0.0,0.0060733473487502,2.0249850536122773,0.7142938820340946,2,0.0,0.0,0.2870233462006114,1.4786047329942087,20.67555907521161,16.044056976216126,1.2886739997159862,10.265323400497437,,2,1.0,0.102009120379119,True,none
dense_local_bias-IAPF_ON-t05-eecc3eeb93,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,5,46,1.0788232203839498,3.1051477911043426,2-3,0,0,0,0.0,0.0,0.0794968605041503,0.0059215202242361,2.203759527329806,7.640763683980459,0.0,0.005083179297597,2.0081022347937574,0.6977098075027457,2,0.0,0.0,0.360715699859036,1.495476766763804,22.58536664595005,17.202230302411856,1.3129324656689103,10.425645112991331,,0,1.0,0.1357677290962926,True,none
dense_local_bias-IAPF_ON-t06-21e10b6574,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,6,47,1.05475335243534,2.9253720829417875,2-3,0,0,0,0.0,0.0,0.501835823059082,0.0289336578804571,2.476510146693274,8.364441498401535,0.0,0.0061773255813953,2.042112262914394,0.6795656558250195,2,0.0,0.0,0.3891165640604589,1.429827854905606,25.629000954474748,17.736362361463513,1.444997594893521,14.344884157180786,,0,1.0,0.2935019689029113,True,none
dense_local_bias-IAPF_ON-t07-06d204a513,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,7,48,1.0692772897313192,3.10872798472888,2-3,0,0,0,0.0,0.0,0.5033459663391113,0.0379109879941576,2.2979316353081183,7.992360914018028,0.0,0.0065390004670714,2.0239530602918725,0.6514422851252886,2,0.0,0.0,0.3262135782353583,1.4573373826056415,21.478815915126503,16.77412788151091,1.2804728846023214,10.279665470123293,,0,1.0,0.0894425776862692,True,none
dense_local_bias-IAPF_ON-t08-4591437650,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,8,49,1.0798739705927367,3.102235925362196,2-3,0,0,0,0.0,0.0,0.4964549541473388,0.0367261632546754,2.175706199008689,7.689159622091768,0.0,0.0041341295360587,2.017062548821005,0.6155238777588928,2,0.0,0.0,0.3337498475157459,1.4531839928788126,21.464892458605817,16.733678372898538,1.282736047644482,10.52053928375244,,0,1.0,0.1856795859641338,True,none
dense_local_bias-IAPF_ON-t09-fc57b4500e,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,9,50,1.1038049184312742,3.1029557134178107,2-3,0,0,0,0.0,0.0,0.50412917137146,0.0380831059152078,1.999092326826706,6.885882921746911,0.0,0.0014051522248243,1.8890353025871525,0.5666399111291279,2,0.0,0.0,0.2869780271096067,1.4558934612191436,20.823449172408743,16.113952017876606,1.292262081288779,10.24074363708496,,3,1.0,0.0888790638322408,True,none
dense_local_bias-IAPF_ON-t10-571a6eb0bb,exp08-v2-formal-20260730,fallback,fallback,dense_local_bias,IAPF_ON,10,51,1.0727336864533212,3.081152211451714,2-3,0,0,0,0.0,0.0,0.5000481605529785,0.037370604739457,2.205467762333219,7.647759089532485,0.0,0.0060282865754695,2.0013810193725665,0.6314184400399847,2,0.0,0.0,0.2928216437087691,1.4540674815776935,21.39742950664428,16.45368477668689,1.3004642909509327,10.381037712097168,,0,1.0,0.0614240552393364,True,none
group_crossing_hold-IAPF_OFF-t01-0a8a88f693,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,1,42,1.2552539060161545,1.9628846381921004,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908852707595064,2.980200166150134,0,0.0,,0.8491673028802869,3.598837252085753,49.313494143539714,43.52619153153739,1.1329613827529357,14.988805770874023,0.0,0,1.0,0.2778785895443033,True,none
group_crossing_hold-IAPF_OFF-t02-572fb51261,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,2,43,1.2831580926332058,1.97515584440512,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897548161239228,3.006873753043336,0,0.0,,0.9804943634438642,3.4935788691777554,46.551974422177146,42.7873019487752,1.0879857411413554,10.248752355575562,0.0,0,1.0,0.2065110634027971,True,none
group_crossing_hold-IAPF_OFF-t03-1d3497723c,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,3,44,1.2600467681524048,1.9639673445193788,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922887813131072,3.0024435607570084,0,0.0,,0.9896117002492174,3.552407429743665,45.63152500042523,42.48930043538907,1.0739533137245776,9.48980474472046,0.0,1,1.0,0.1374221696465322,True,none
group_crossing_hold-IAPF_OFF-t04-5a7348a400,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,4,45,1.2280457289379816,1.956520205326708,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928610382741316,3.018499197429919,0,0.0,,1.0898743990345607,3.541693456742349,46.39891412859056,43.63941232257774,1.0632341651536203,8.3348388671875,0.0,0,1.0,0.0844514770863751,True,none
