global_position,trial_id,scenario_id,scenario_family,condition,planning,feedback,seed,attempt_status,scientific_complete,analysis_status,canonical_result_sha256,actual_d_min,predicted_d_min,hard_risk_event_count,hard_risk_exposure_duration,any_pair_hard_risk_duration,mission_success,iapf_activation_time,integral_delta_p,integral_delta_a,trajectory_deviation_integral,trajectory_deviation_rms
574,E3-B-02__P0_F0__S53111,E3-B-02,B_residual_execution_risk,P0_F0,P0,F0,53111,success,1,COMPLETE,80c9dc47f17b6b5ac104de87e34fce8b3a1d6e2bb4682170dc216d6fa58644c0,1.9604076617407198,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
357,E3-B-02__P0_F0__S53112,E3-B-02,B_residual_execution_risk,P0_F0,P0,F0,53112,success,1,COMPLETE,8392b068a98c930b70ab6dd14ab5e15ce463db4a298990811797858398c7d3d8,1.9420845745028912,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
134,E3-B-02__P0_F0__S53113,E3-B-02,B_residual_execution_risk,P0_F0,P0,F0,53113,success,1,COMPLETE,78b43b70bfde3c8399e40f74c9005da28acae829062592cfecc23f5b64ee3289,1.9346588411161318,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
396,E3-B-02__P0_F0__S53114,E3-B-02,B_residual_execution_risk,P0_F0,P0,F0,53114,success,1,COMPLETE,dcb9ef54f17c4ebd48304efb14909d27f4378ba57f2c24a0e04b943e3dfb87b1,1.9475195604805158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
168,E3-B-02__P0_F0__S53115,E3-B-02,B_residual_execution_risk,P0_F0,P0,F0,53115,success,1,COMPLETE,a7d432705478d82d4a10c8ab573b4d26d8a112b96bdea533e8ba02cc6eb1aab3,1.9413902836967725,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
158,E3-B-02__P0_F1__S53101,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53101,success,1,COMPLETE,d29b6f849493e2ab6f644a82edd5e437273fc5514b20b048552050a8b2d05bea,1.9302020597493248,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113,E3-B-02__P0_F1__S53102,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53102,success,1,COMPLETE,5b1aac83af9ec433b711840c6dd257dc7b957f5c882f1015684064a60ff3b5f6,1.945758296013202,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,E3-B-02__P0_F1__S53103,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53103,success,1,COMPLETE,df052cec15800e3f7396522328fba7683d99d911d668845264fcb80fedc5659f,1.9558141004254868,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
289,E3-B-02__P0_F1__S53104,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53104,success,1,COMPLETE,bbc062aaf773c028303ccb98670e640df767acdff5ab0fcecf1a2c4f7dba259f,1.9511994494208535,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,E3-B-02__P0_F1__S53105,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53105,success,1,COMPLETE,446b3a0c39683d87a3c1ea15c3b5957722aeba21eb33d4c3997f1221bdc50859,1.9462411393367294,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128,E3-B-02__P0_F1__S53106,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53106,success,1,COMPLETE,4544b94b8c7a5f3cbf0378f3aac853f7c63c41a8f3e082eb90a8342062bb520d,1.9632878059776862,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
419,E3-B-02__P0_F1__S53107,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53107,success,1,COMPLETE,6fe002969a215476f502ffe184da7c8a51cb16f5505e7a5b535dcb3207137ae3,1.9467582709606974,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
206,E3-B-02__P0_F1__S53108,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53108,success,1,COMPLETE,5d94acd2e3a2ed485388d9b30657ffa23df4384e9d57b57ec69dced2bd23ce1e,1.9283719179627263,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
503,E3-B-02__P0_F1__S53109,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53109,success,1,COMPLETE,77adba37c6cd4a84e1138c2beef4d000397d502533425bb33d871227c9e19d33,1.9294084333178982,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
578,E3-B-02__P0_F1__S53110,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53110,success,1,COMPLETE,9907b87880a1918fd5eccb707af46abf65df6adb5770f3cf4044d5bc9ab775ae,1.9521824990258057,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
170,E3-B-02__P0_F1__S53111,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53111,success,1,COMPLETE,d0bfcb26c98c049ad3bfc5a30804bd855f708f516b4e4dcdcb573c6a7f142928,1.9593658379336625,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156,E3-B-02__P0_F1__S53112,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53112,success,1,COMPLETE,91f3b570f9db2919f29aa0e07d0d13f46900f8eb239bcdcc268ca0569163c208,1.9529303706137344,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142,E3-B-02__P0_F1__S53113,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53113,success,1,COMPLETE,494a01c091b36de1fb2b5beac39dcfbaa8b4861e279f00e913687bb0bdc7bc09,1.950630537817325,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
367,E3-B-02__P0_F1__S53114,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53114,success,1,COMPLETE,882e406e7376b825d63f01d6be29b48370c72ad6026bbe351fcb55e12e9c1557,1.9381738760125962,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
221,E3-B-02__P0_F1__S53115,E3-B-02,B_residual_execution_risk,P0_F1,P0,F1,53115,success,1,COMPLETE,59f4ccf258ddb54b34ea4810bb0527cef8c192da997bc02014423587514e4627,1.9330022049583302,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
507,E3-B-02__P1_F0__S53101,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53101,success,1,COMPLETE,079f3728e91dd3ee93aae2897934702364f62a0d2b86a0a1d9dbfa8feb27126a,1.9356906928648907,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
553,E3-B-02__P1_F0__S53102,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53102,success,1,COMPLETE,31381439cd52d7e6f8f30e8d362268be7e1569de0e6fa6f03009eef4812b6039,1.9508158470036783,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200,E3-B-02__P1_F0__S53103,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53103,success,1,COMPLETE,3e0852076775f4ed0f6bc3b05ba5659b2451b683550d7fba9da1e6517ed52426,1.9271076850908144,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
382,E3-B-02__P1_F0__S53104,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53104,success,1,COMPLETE,5b895dfdc1748f598ac08ff40f3df382a049b090f9356d9975c2c2288712eacc,1.9502848031808926,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
406,E3-B-02__P1_F0__S53105,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53105,success,1,COMPLETE,211cffd6a252bc4b21ff13e0079e06408bea62b8026da18d37e5fd41c54b4de4,1.933178431778886,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
260,E3-B-02__P1_F0__S53106,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53106,success,1,COMPLETE,50037ec31f2d0292759e71898494bf508df06ae9d769e38a49d53033eff13365,1.9248595777236672,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
519,E3-B-02__P1_F0__S53107,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53107,success,1,COMPLETE,3201a7b656688a66b77beb773e442c0234fa10fb31e30e44b55b3d60398d2f75,1.9538135208350258,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81,E3-B-02__P1_F0__S53108,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53108,success,1,COMPLETE,2221923cd49fa4111efeeee58776c98dbdb88d143766eeaaa768dc54df4a97c7,1.9358880564626129,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
189,E3-B-02__P1_F0__S53109,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53109,success,1,COMPLETE,87621961457080872d66d88434295e9f3a38c83ce7d95be3056da2dfc82b573c,1.9433341075561643,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
470,E3-B-02__P1_F0__S53110,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53110,success,1,COMPLETE,1febad0349817fd644f08863a9870f2d38baa40af4e7076a9c2cdb3b2d4f6f0a,1.9534571611843814,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
468,E3-B-02__P1_F0__S53111,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53111,success,1,COMPLETE,922bc0fde6f170681ed32bbe776774635208efeb31d1ac0176bf055a2b2bb390,1.9713676140795326,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
331,E3-B-02__P1_F0__S53112,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53112,success,1,COMPLETE,8f1755dc2c2e5fa16e015d06127dbb78627cec4219a7bf5c6e217e4f2d318bca,1.9314546186395616,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
364,E3-B-02__P1_F0__S53113,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53113,success,1,COMPLETE,4236a8c4a7566891911b77375492b4f607e66ad40af36c3bef14fa54b40f4936,1.9392862261984882,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,E3-B-02__P1_F0__S53114,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53114,success,1,COMPLETE,e59dfd6685e77c9c631c60c4044fe1dcf93a938388f37bff83cc4c9988b82d95,1.942004567088736,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
225,E3-B-02__P1_F0__S53115,E3-B-02,B_residual_execution_risk,P1_F0,P1,F0,53115,success,1,COMPLETE,88cec82f8c8b294797625828b49f098d8f76d08b9aef987678000f7105c9ccb3,1.951251557412147,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
171,E3-B-02__P1_F1__S53101,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53101,success,1,COMPLETE,640bd4b39da1fdb4ff01c97a38a0ec212760f1ae24b9aa2f825081950abd350c,1.9286514831922363,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
222,E3-B-02__P1_F1__S53102,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53102,success,1,COMPLETE,20410fd1fa5a61e6c7bf6cb0f7e2836fa721901449dcb86ca6622c82822f94bf,1.9559793766458353,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201,E3-B-02__P1_F1__S53103,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53103,success,1,COMPLETE,a989f89f0875f517735bc69f2fbb1599af01b03eda4ecaa1f4b2b9de7321bc59,1.9574777384368416,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
362,E3-B-02__P1_F1__S53104,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53104,success,1,COMPLETE,383d591fab2505571d534b87628e4c0f0a586816ad80d09b6521868a2bbde8dc,1.945992260913795,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,E3-B-02__P1_F1__S53105,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53105,success,1,COMPLETE,88fdab8d4d6b022b6bdb6fca19a33cfb89fd702424089a657b7528d84cabeff0,1.923709389680217,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152,E3-B-02__P1_F1__S53106,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53106,success,1,COMPLETE,4b43f4fcd508247a8d5c9fba8078ac56b6920d6190fe024a55bab86316d7ad95,1.9632730010798438,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
445,E3-B-02__P1_F1__S53107,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53107,success,1,COMPLETE,4707ec886380c42e0f5e31e5e7c4f2bbbd26f0e0945618677a9c6e9783190e5c,1.9517638980000898,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
211,E3-B-02__P1_F1__S53108,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53108,success,1,COMPLETE,47d4294123c7352326554c83b8f923eb1b7fa18248f1489e712041baaa1de8c7,1.9664871154578045,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
583,E3-B-02__P1_F1__S53109,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53109,success,1,COMPLETE,79886333a941bed680e6ff7ec160798d429807d33cfa3b6d0eaf6312a421f138,1.9446990781921147,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
465,E3-B-02__P1_F1__S53110,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53110,success,1,COMPLETE,b650a2f3a11d0731cf4311b1bb1405fbd570e574c8d8d5508316234d0e0e2450,1.9541578158467998,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
218,E3-B-02__P1_F1__S53111,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53111,success,1,COMPLETE,8812d1d4d56a5f40b53076e23f4295647dee55d6ed4a27abfaf85d3b66170035,1.9565166920026607,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
350,E3-B-02__P1_F1__S53112,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53112,success,1,COMPLETE,f66c66404bbf58bec1fc0fa5ea0f4f5ab2338e493b9c6ccd5849fd15e10b6765,1.9571417728878187,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
414,E3-B-02__P1_F1__S53113,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53113,success,1,COMPLETE,6ec28fac3e0291ffc5cbb07d2e706dfb1b0241b2d63c85d1362ff054c8255340,1.9664041090969309,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
376,E3-B-02__P1_F1__S53114,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53114,success,1,COMPLETE,3992e7edb09505878216ae4015f351053b3f7286021184a9f52f49a676feea61,1.9421984561898022,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,E3-B-02__P1_F1__S53115,E3-B-02,B_residual_execution_risk,P1_F1,P1,F1,53115,success,1,COMPLETE,89638932371d06d5349fcbcf714e74e6b34454693a240b65dc25c95e62e75210,1.9556351997367951,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,E3-C-01__P0_F0__S53101,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53101,success,1,COMPLETE,bb327cb677aad5c628b08e4bbae7118708f30a7cacdfcc2767dea18f3f1ce9b4,0.22795903982909332,0.42748229992745784,2.0,0.8595056533813477,0.5173923969268799,1.0,0.0,0.0,0.0,0.0,0.0
54,E3-C-01__P0_F0__S53102,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53102,success,1,COMPLETE,15c524a34eca13cdae6e1ceebe0e7ff898ff61ffad3ab4f702012eff34daa048,0.2806614387622943,0.42748229992745784,2.0,0.8209025859832764,0.5009891986846924,1.0,0.0,0.0,0.0,0.0,0.0
98,E3-C-01__P0_F0__S53103,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53103,success,1,COMPLETE,567011e4769f8ac0acb201d339053ad4938c9c86711e7ab7378fba3e7c817c4d,0.7695488715243493,0.42748229992745784,2.0,1.0385406017303467,0.7040207386016846,1.0,0.0,0.0,0.0,0.0,0.0
42,E3-C-01__P0_F0__S53104,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53104,success,1,COMPLETE,f3d68e043bfc073b0792c38ec63cb9f0d09970e529cfdf7eb85c234855748636,0.26796682155251594,0.42748229992745784,2.0,0.8608291149139404,0.5162062644958496,1.0,0.0,0.0,0.0,0.0,0.0
126,E3-C-01__P0_F0__S53105,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53105,success,1,COMPLETE,f673a1c2984ffb40ea1795eb0af8920f80732ea766b28499dfbabd419bc71f1f,0.22995026837204421,0.42748229992745784,2.0,0.8701877593994141,0.518979549407959,1.0,0.0,0.0,0.0,0.0,0.0
427,E3-C-01__P0_F0__S53106,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53106,success,1,COMPLETE,8b6f2e5b4d5e986f1dbfcae6c622bbdb537d25c7bc27083cd13f4ca7acddd286,0.06689181968643107,0.42748229992745784,2.0,1.1946325302124023,0.8500583171844482,1.0,0.0,0.0,0.0,0.0,0.0
2,E3-C-01__P0_F0__S53107,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53107,success,1,COMPLETE,c9df2dc521ac8ce68fa5177bfdfa81f540f20eb85138c3c79016f9f1dd5ffb1b,0.27289506399551317,0.42748229992745784,2.0,0.841984748840332,0.5058174133300781,1.0,0.0,0.0,0.0,0.0,0.0
433,E3-C-01__P0_F0__S53108,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53108,success,1,COMPLETE,65712737ce9b3a7e8db36f1eb81fe08ed05b1922a8e98dace6d49469703102f0,0.2654388621898921,0.42748229992745784,2.0,0.8131709098815918,0.487839937210083,1.0,0.0,0.0,0.0,0.0,0.0
307,E3-C-01__P0_F0__S53109,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53109,success,1,COMPLETE,b5aa49cd711c1fa6fbe92488c1b9f05f30f40b092e3313749aca6e5b7d510d75,0.7340072724830169,0.42748229992745784,2.0,1.128474473953247,0.7876307964324951,1.0,0.0,0.0,0.0,0.0,0.0
112,E3-C-01__P0_F0__S53110,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53110,success,1,COMPLETE,ea4a78a1af90d8993d692f3977a3ac03fede40dde4ef323cc9abd085c5ba993c,0.23859593215310174,0.42748229992745784,2.0,0.8501648902893066,0.5197031497955322,1.0,0.0,0.0,0.0,0.0,0.0
601,E3-C-01__P0_F0__S53111,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53111,success,1,COMPLETE,006ea49dbb6e39e075059dc83b4318e82cce8c512a95e8fe253eeb649f97ae9f,0.27257324827714985,0.42748229992745784,2.0,0.8406801223754883,0.49925804138183594,1.0,0.0,0.0,0.0,0.0,0.0
606,E3-C-01__P0_F0__S53112,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53112,success,1,COMPLETE,2d42c5e94ff4be2b2a22437f6a15f62113a6ff3bc0020ac3cf3033d5fd2102af,0.1655138975417385,0.42748229992745784,2.0,1.1139485836029053,0.7585170269012451,1.0,0.0,0.0,0.0,0.0,0.0
314,E3-C-01__P0_F0__S53113,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53113,success,1,COMPLETE,811cfc79fb06b01218f1daf2b99aae84b6e4cb9f23a753ab3328e6558cebda8a,0.2358192742254712,0.42748229992745784,2.0,1.1511378288269043,0.7948794364929199,1.0,0.0,0.0,0.0,0.0,0.0
315,E3-C-01__P0_F0__S53114,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53114,success,1,COMPLETE,db67960e2e11d65eae6f712bf63bec9f537230f4db2d913de1a507377f4b36d2,0.5003493605377022,0.42748229992745784,2.0,1.143500804901123,0.7856390476226807,1.0,0.0,0.0,0.0,0.0,0.0
257,E3-C-01__P0_F0__S53115,E3-C-01,C_mixed_risk,P0_F0,P0,F0,53115,success,1,COMPLETE,7e814faa9f5154062e036114a259393293b209d6d30e11b89a677e31e87f6664,0.04740868994660265,0.42748229992745784,2.0,1.1177453994750977,0.782426118850708,1.0,0.0,0.0,0.0,0.0,0.0
179,E3-C-01__P0_F1__S53101,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53101,success,1,COMPLETE,ce0d3cc6fdd2e89a5df540b0ec1e4d46f07cc7e412221700c9a57c593bba5178,0.6807876739663727,0.42748229992745784,2.0,1.0071220397949219,0.660773515701294,1.0,6.139806747436523,0.5514513087236745,2.5436689355933013,0.5514517079051214,0.07579199624487946
437,E3-C-01__P0_F1__S53102,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53102,success,1,COMPLETE,a7a00b56c4fdd9964a1b03bffc1791ff560cde570ef4ea5d29e332707885aad7,0.09081281565808674,0.42748229992745784,2.0,1.1591346263885498,0.825831413269043,1.0,6.519765377044678,0.6658782970209948,2.9875733851826336,0.6658790328754718,0.0836962954200691
441,E3-C-01__P0_F1__S53103,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53103,success,1,COMPLETE,f78e8a90d9e2867d993acf50701862396131bae004aaae593251f45962e0a2a0,0.0985521262345484,0.42748229992745784,2.0,1.1334013938903809,0.8000180721282959,1.0,6.439739227294922,0.6750016080387218,2.9912723057227573,0.6749993711292924,0.08470822487453553
135,E3-C-01__P0_F1__S53104,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53104,success,1,COMPLETE,7301fa6960743af352f369eadeb6ed73d37d8aa99a1a2683f03aefa251dfdd1e,0.2009843358492344,0.42748229992745784,2.0,0.8734960556030273,0.5387027263641357,1.0,8.239733457565308,0.4461179735360422,2.071215831753136,0.4461206851008609,0.06189708442096208
321,E3-C-01__P0_F1__S53105,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53105,success,1,COMPLETE,a9ea28f0034305878ee315e550eac5a14db2c36df10ee2f3c7b10fed32582026,0.2032661472754266,0.42748229992745784,2.0,0.8713717460632324,0.5308091640472412,1.0,5.919786214828491,0.4254355921078519,1.9752880248320857,0.4254360669156977,0.060291696815558585
571,E3-C-01__P0_F1__S53106,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53106,success,1,COMPLETE,5ed73601c39c2ab8b3b60ffff2076bdf99827554774b656468dfaef6415f2cc7,0.5269792689393908,0.42748229992745784,2.0,0.9766371250152588,0.623894453048706,1.0,6.079824447631836,0.5462201024297247,2.478824730798361,0.5462201526232355,0.07519517664214351
440,E3-C-01__P0_F1__S53107,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53107,success,1,COMPLETE,de8184efee26adb80a04574860ff597d545114bc9781e41c2ea5da3dd85dafda,0.24246224369316133,0.42748229992745784,2.0,0.8606643676757812,0.5170314311981201,1.0,5.879827976226807,0.41922065758831395,1.940854382619658,0.41921996968777603,0.05997989030535083
175,E3-C-01__P0_F1__S53108,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53108,success,1,COMPLETE,45a84b7263bebd9bdead669c1b0e0d7bdedf5002b1591d760a759c271b50d723,0.5055333696819395,0.42748229992745784,2.0,1.0595414638519287,0.7219445705413818,1.0,6.279711008071899,0.6313347786090535,2.840185513807818,0.6313368031491918,0.0832395257450713
318,E3-C-01__P0_F1__S53109,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53109,success,1,COMPLETE,2cd33cd06043e5069ab20a5b662859f6ab20bf60c78f41283a09effdad846e7e,0.1808340066632373,0.42748229992745784,2.0,1.100785255432129,0.7687869071960449,1.0,6.35985541343689,0.6780156485000874,3.0052564715950956,0.6780164997748973,0.08751482729388975
219,E3-C-01__P0_F1__S53110,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53110,success,1,COMPLETE,a3047f1d54dc870eaf5d48a9e86f5d6a71c5b9dff9450ec724933cec7f8b4e68,0.2169458505814007,0.42748229992745784,2.0,0.9584066867828369,0.6181762218475342,1.0,6.079793930053711,0.5131346185770521,2.3338241589110966,0.5131335653732165,0.07018404948066949
563,E3-C-01__P0_F1__S53111,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53111,success,1,COMPLETE,3b9b5403ca3b927172c9c21a917dd1209efca19e9f80ebc23c040bb26a5c3f41,0.2469916235208588,0.42748229992745784,2.0,1.1102077960968018,0.7770156860351562,1.0,6.359681844711304,0.6878567236428345,3.045150868959373,0.687856814353801,0.08856299178282197
109,E3-C-01__P0_F1__S53112,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53112,success,1,COMPLETE,bd5754f4cdfbeabc919162d5cb43e8576c262e9b8ac1bf88c6b046fe16d7caac,0.2844603028441955,0.42748229992745784,2.0,0.8367152214050293,0.4946937561035156,1.0,5.819775104522705,0.40484544145631896,1.8855536212361064,0.40484420521365383,0.05837734787833162
417,E3-C-01__P0_F1__S53113,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53113,success,1,COMPLETE,fa3627365c63b577f2fabd0af4b660fbe364fd9d4ffb0962cd4eaf982459f079,0.3578273302511161,0.42748229992745784,2.0,0.9395029544830322,0.9395029544830322,1.0,5.999775648117065,0.5125662909316722,2.323258166369857,0.5125649090728557,0.07106163610718569
511,E3-C-01__P0_F1__S53114,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53114,success,1,COMPLETE,d72bb4fee6a91bdcd174059ded425457b45cade8f2ba36a33cfb58b30af5d6b5,0.25641931870693285,0.42748229992745784,2.0,0.8422269821166992,0.5086688995361328,1.0,5.799807548522949,0.4083605480908515,1.8992370759060333,0.40835901534936503,0.058905698637566804
79,E3-C-01__P0_F1__S53115,E3-C-01,C_mixed_risk,P0_F1,P0,F1,53115,success,1,COMPLETE,9e045ce38fa774442188d866e74f972044b9b5ee879cb8e0275e6a0257de4080,0.11655723243030436,0.42748229992745784,2.0,1.2034804821014404,0.8584427833557129,1.0,6.5598390102386475,0.7440917164492289,3.28860973999309,0.7440898449635792,0.09170723412003788
91,E3-C-01__P1_F0__S53101,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53101,success,1,COMPLETE,b6d82cf8514d54604bcc35829a4faeede2ebaf1329d25816884b639ca5ba1cb1,1.9216435245708647,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495,E3-C-01__P1_F0__S53102,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53102,success,1,COMPLETE,fb21ee0f6a4abdf1966ee6961d4b72a97ff4a0950dc5ed87c3f8fbb6e864d62a,1.9543354678015337,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
459,E3-C-01__P1_F0__S53103,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53103,success,1,COMPLETE,0262283be8fafe51aae8d89bc3369abc325b358aeb83fcc3bfbac9f3778a12d2,1.9345086261163562,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,E3-C-01__P1_F0__S53104,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53104,success,1,COMPLETE,1fc505bb255d600f6f78aacfa1f4ff89a35968430425cb02bfa542f53fa01aa1,1.9528176786601998,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
