experiment_id,batch_id,phase,family,scenario,method,variant,assignment_mode,avoidance_mode,trial,seed,minimum_inter_agent_distance,actual_min_distance,mean_min_distance,closest_pair,collision_event_count,collision_count,violation_sample_count,violation_event_count,violation_count,risk_exposure_time,violation_duration,near_miss_duration,risk_integral,nominal_xy_crossings,nominal_proximity_crossings,predicted_min_distance,total_path_length,local_swap_iterations,assignment_compute_time_ms,paired_input_digest,run_git_commit,analysis_git_commit,iapf_activation_time,iapf_active_duration,iapf_activation_ratio,iapf_active_ratio,mean_repulsion_norm,max_repulsion_norm,mean_position_offset,max_position_offset,mean_acceleration_offset,max_acceleration_offset,position_saturation_ratio,acceleration_saturation_ratio,saturation_count,stale_neighbor_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,activation_event_count,iapf_activation_count,unnecessary_intervention_rate,intervention_latency,mean_trajectory_deviation,tracking_rmse,trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,completion_time,mission_duration,arrival_time_variance,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,safety_success,failure_reason
s2_dense_local_bias-B0-t02-dbaa7a2507,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,2,4202,0.7137118401575115,0.7137118401575115,2.884278548962813,2-3,0,0,24,1,1,1.1999988555908203,1.1999988555908203,1.099998950958252,0.0445013846986024,0,0,2.399999999999999,15.6406252038047,0,2.4812390038277954,ad2d0d081f12b5b7c719aba7da659ce85f0f4b50c2134621dab3b8cefc38e507,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2473480027893758,0.2211395200453818,0,0,0.0,,0.4012976384094454,0.4708546737822082,0.4012976384094454,1.6175504935408571,26.009234804476428,15.587106896988008,1.668637738636562,13.586321353912354,13.586321353912354,4.013040965166447,0.0,0,0.8333333333333334,0.284985009643703,True,False,none
s2_dense_local_bias-B0-t03-9772e2d06d,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,3,4203,0.7503387795309421,0.7503387795309421,2.98021462044538,2-3,0,0,25,1,1,1.2499988079071045,1.2499988079071045,1.099998950958252,0.042959746811935,0,0,2.399999999999999,15.634940965651284,0,2.3669729998800904,4fb848883160c742b9289342235235dd59acb389d96269278e1f2a56c300c703,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2374562558042276,0.2261654344461787,0,0,0.0,,0.3592895622458352,0.4631990323255305,0.3592895622458352,1.6702651583770751,22.458549894936457,15.67749296844831,1.4325345219503745,10.58292555809021,10.58292555809021,0.9231676090734294,0.0,0,1.0,0.1236425660124422,True,False,none
s2_dense_local_bias-B0-t04-d3eed02403,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,4,4204,0.7276534430847085,0.7276534430847085,2.979056553179156,2-3,0,0,28,1,1,1.399998664855957,1.399998664855957,0.9999990463256836,0.0540403709561894,0,0,2.399999999999999,15.60006256866604,0,2.307010006916244,6a73c494acbff3bf66bdb13b94c49e8c02d58aa77bbda473f237c2f2de5fea55,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2367630695934816,0.2237514221418195,0,0,0.0,,0.3506412110354679,0.4582802825293751,0.3506412110354679,1.6733412478524332,22.134231192229574,15.596330537453529,1.4191947996405774,10.527047634124756,10.527047634124756,0.8807753220118317,0.0,0,1.0,0.1443826034234218,True,False,none
s2_dense_local_bias-B0-t05-73bf2a10b2,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,5,4205,0.674005748612049,0.674005748612049,3.0281086875466614,2-3,1,1,22,1,1,1.099998950958252,1.099998950958252,0.9999990463256836,0.0586861937247722,0,0,2.399999999999999,15.708125890890496,0,2.1247650001896545,1a2836ebcec7f242a65c729362639f0a13ce261f03bba1941122517783018ab7,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2393990585276555,0.2296897898009757,0,0,0.0,,0.3094286451231898,0.4326070600919502,0.3094286451231898,1.6655385032157473,21.414851414590935,15.753256300488667,1.3593920524181815,10.364448070526125,10.364448070526125,0.7723000530146212,0.0,6,1.0,0.0725432871455405,True,False,none
s2_dense_local_bias-B0-t06-52b9affa5e,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,6,4206,0.749846950919812,0.749846950919812,2.870789615269293,2-3,0,0,28,1,1,1.399998664855957,1.399998664855957,0.9999990463256836,0.0513269441994164,0,0,2.399999999999999,15.572012840923843,0,2.21915400470607,4b87bc1c8ad854cbd04084ed30138cdeb22ccf24b5728b528aa7cb39bf9ab056,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2432020335601607,0.2166304901245241,0,0,0.0,,0.4042582374065517,0.4752144519863179,0.4042582374065517,1.6111095768964934,25.07574330346237,15.525279016307374,1.615155726162694,13.44159984588623,13.44159984588623,3.822542361587853,0.0,0,0.8333333333333334,0.2879549159758715,True,False,none
s2_dense_local_bias-B0-t07-06c9971aa1,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,7,4207,0.6830523259695602,0.6830523259695602,3.0250597664882046,2-3,1,1,21,1,1,1.0499989986419678,1.0499989986419678,0.9999990463256836,0.0518272945099675,0,0,2.399999999999999,15.616080729082894,0,2.768329002719838,2fc0a729e61bd3def5017a57b5cc8c238ba3756dada6b5564ad20802fceccbc3,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2392898261856202,0.2274860175121451,0,0,0.0,,0.3631390951969393,0.4632333957967787,0.3631390951969393,1.7114774909479038,22.48767898219331,15.667681572372748,1.4352907849395184,10.487362146377563,10.487362146377563,0.8564311956482967,0.0,0,1.0,0.1444122081931599,True,False,none
s2_dense_local_bias-B0-t08-3976644e77,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,8,4208,0.6570386196839065,0.6570386196839065,2.855839171562802,2-3,1,1,30,1,1,1.4999985694885254,1.4999985694885254,0.9499990940093994,0.086138519135879,0,0,2.399999999999999,15.561372161820492,0,2.674909002962522,d7f21a438f6e29266e6ff4607af625be8a15855955231ea200676e66641fae3f,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2443758398379328,0.2265152960250523,0,0,0.0,,0.4070283937843167,0.4795353272038459,0.4070283937843167,1.6513367153207217,25.542874400632435,15.510679021023122,1.6467927913414822,13.321993112564089,13.321993112564089,3.724110199673608,0.0,0,1.0,0.2895359405486123,True,False,none
s2_dense_local_bias-B0-t09-2639f94d92,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,9,4209,0.6985459099858774,0.6985459099858774,2.873910016924368,2-3,1,1,23,1,1,1.149998903274536,1.149998903274536,0.9999990463256836,0.0564591199222148,0,0,2.399999999999999,15.481637686743689,0,2.2308820043690503,5520924ede5b63f9018cccadb7d0752c6fcefd427fab86cee449c46feedb297f,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2471407408098412,0.2200969508848014,0,0,0.0,,0.3978830921756082,0.4672680328944291,0.3978830921756082,1.638891350322046,26.41094715101265,15.4318104893438,1.7114613459807797,13.931843996047974,13.931843996047974,4.736986110689896,0.0,0,0.8333333333333334,0.2875565634928234,True,False,none
s2_dense_local_bias-B0-t10-8fdabaafcd,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,10,4210,0.6664415110137042,0.6664415110137042,2.8574059574769377,2-3,1,1,29,1,1,1.4499986171722412,1.4499986171722412,1.0499989986419678,0.0767529851566363,0,0,2.399999999999999,15.670232654798538,0,2.24572500155773,ebb2f76cca03a345135900bcfc72828e5e2658d8cc58b024758d501645fbe59b,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2504953939254452,0.224680730259625,0,0,0.0,,0.4033070482658109,0.4752941215898246,0.4033070482658109,1.6652464426983868,26.000526187530838,15.655397316938924,1.66080270344839,13.71495795249939,13.71495795249939,4.426130557545485,0.0,0,0.6666666666666666,0.2975238895845372,True,False,none
s2_dense_local_bias-B0-t11-5d39658a14,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,11,4211,0.6764935780988383,0.6764935780988383,2.8645228402553653,2-3,1,1,29,1,1,1.4499986171722412,1.4499986171722412,1.0499989986419678,0.0755439574559043,0,0,2.399999999999999,15.52356700119709,0,2.5217970032827,68bfa3617a09b9c3176c33784519ca213f760b68b13e11e697dc90a9e0baca89,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2443129104285786,0.2199911278818938,0,0,0.0,,0.4023300566430149,0.4740771289706389,0.4023300566430149,1.638586954633302,26.03853844825612,15.464182569060526,1.6837966269456688,13.359946250915527,13.359946250915527,3.837874274488873,0.0,0,1.0,0.2912064405175962,True,False,none
s2_dense_local_bias-B0-t12-2d175f24d6,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,12,4212,0.6671612072734775,0.6671612072734775,2.852113784054761,2-3,1,1,24,1,1,1.1999988555908203,1.1999988555908203,1.0499989986419678,0.0577464445436482,0,0,2.399999999999999,15.602434605595656,0,2.279451000504196,43512f43d76e62298bc554faf8038112cdf987f7f20730dbb1fc7a9d922ee899,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2475966721917148,0.2294353564972824,0,0,0.0,,0.4008526824226174,0.4697555239208859,0.4008526824226174,1.647310360344309,26.009594096246463,15.591667643411618,1.6681726862768924,14.156936407089232,14.156936407089232,5.101883326641327,0.0,0,0.5,0.2998207593889082,True,False,none
s2_dense_local_bias-B0-t13-c2287cfcf7,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,13,4213,0.6629337346242247,0.6629337346242247,2.7616122901065387,2-3,1,1,21,1,1,1.0499989986419678,1.0499989986419678,0.9999990463256836,0.0557790988941315,0,0,2.399999999999999,15.578780068810582,0,2.307804999873042,0bbdcad2db29f407ea9950e4e89d8970d5f509080d69796450bbfc34c2fbe3af,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2448169167831152,0.2319180048943475,0,0,0.0,,0.3771448263018571,0.4361331667492089,0.3771448263018571,1.6590163830231928,29.341272047574456,15.538286263157092,1.8883209866679889,18.558249473571777,18.558249473571777,15.246395901678484,0.0,0,1.0,0.2885210688761259,True,False,none
s2_dense_local_bias-B0-t14-58d052a3ff,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,14,4214,0.6604907316449597,0.6604907316449597,2.8548866114493308,2-3,1,1,29,1,1,1.4499986171722412,1.4499986171722412,1.0499989986419678,0.0866572794978524,0,0,2.399999999999999,15.524128732744057,0,2.237654000055045,4dfeb109200025b15f9b63611f79a889188f28b095859e57d49a4157dbe7da35,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2486155882959569,0.2260385039633734,0,0,0.0,,0.403411524348822,0.474549315968425,0.403411524348822,1.641111057767519,25.713021863021247,15.510085194387688,1.6578259590943758,13.689058780670166,13.689058780670166,4.3078443364089605,0.0,0,1.0,0.2928925668205793,True,False,none
s2_dense_local_bias-B0-t15-3ceb664a5c,exp09-formal-20260730,formal,s2,s2_dense_local_bias,B0,B0,distance_hungarian,off,15,4215,0.6953135583767757,0.6953135583767757,2.8440759011363927,2-3,1,1,26,1,1,1.299998760223389,1.299998760223389,1.0499989986419678,0.0531263906657391,0,0,2.399999999999999,15.610253939125531,0,2.1779149974463508,bd090d8689b8543540d6561d2f0a99f68a80e91f5bbdfead265f9b78f5edbd6b,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.248792021641406,0.2259413802600644,0,0,0.0,,0.3998749760694832,0.469292681401932,0.3998749760694832,1.6277559691914223,25.846981255417376,15.54570156449003,1.6626448892121952,13.779608249664308,13.779608249664308,4.470597155535448,0.0,0,0.8333333333333334,0.2950544748845647,True,False,none
s2_dense_local_bias-E-t01-3efc1d7829,exp09-formal-20260730,formal,s2,s2_dense_local_bias,E,E,distance_hungarian,iapf_dual,1,4201,1.0847890399047333,1.0847890399047333,3.0750169464344053,2-3,0,0,0,0,0,0.0,0.0,1.299998760223389,0.0,0,0,2.399999999999999,15.566581112281764,0,2.234710002085194,5a8a505847fb13857df54220b3c206c0ede649e3860d2506c465791ac32dadf3,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,4.39978289604187,4.39978289604187,0.0537270227424401,0.0537270227424401,2.19200285280254,7.556107807040872,0.0053634156182474,0.3257081112467321,0.031839673568317,1.9252691491002487,0.0,0.0022747952684258,2,0.0,1.981385657204904,0.804423780012077,2,2,0.0,0.0,0.4138368543639465,0.4748478872900298,0.4138368543639465,1.4376432528096788,24.347487109939387,17.672868182345777,1.3776760432277306,10.64922833442688,10.64922833442688,0.984471838474622,,0,0.8333333333333334,0.2855068697028947,True,True,none
s2_dense_local_bias-E-t02-fbbe6dac5e,exp09-formal-20260730,formal,s2,s2_dense_local_bias,E,E,distance_hungarian,iapf_dual,2,4202,1.0712892387440351,1.0712892387440351,3.06941183423356,2-3,0,0,0,0,0,0.0,0.0,1.299998760223389,0.0,0,0,2.399999999999999,15.6406252038047,0,2.5175129994750023,ad2d0d081f12b5b7c719aba7da659ce85f0f4b50c2134621dab3b8cefc38e507,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,4.359549283981323,4.359549283981323,0.053695231460026,0.053695231460026,2.2252324120616898,7.896943309947076,0.0058472854481089,0.340969923835602,0.0341567801990682,1.924833890371621,0.0,0.0059084194977843,2,0.0,1.9862572797171212,0.8079636650146316,2,2,0.0,0.0,0.362576414367512,0.4473559193667863,0.362576414367512,1.4708498357035165,22.288578926460136,15.648352673989075,1.4243402734339277,10.536444187164308,10.536444187164308,1.1883295714133009,,0,1.0,0.1474697554555271,True,True,none
s2_dense_local_bias-E-t03-ca8bad8180,exp09-formal-20260730,formal,s2,s2_dense_local_bias,E,E,distance_hungarian,iapf_dual,3,4203,1.081440754787766,1.081440754787766,3.0852898653718013,2-3,0,0,0,0,0,0.0,0.0,1.299998760223389,0.0,0,0,2.399999999999999,15.634940965651284,0,2.428514002531301,4fb848883160c742b9289342235235dd59acb389d96269278e1f2a56c300c703,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,4.399866819381714,4.399866819381714,0.0548433222297946,0.0548433222297946,2.194210152738095,7.6645694544460925,0.0058944823825022,0.3348813834588215,0.0348156679404944,1.945509280553012,0.0,0.0044854223772738,2,0.0,2.002261227245165,0.8022636570318527,2,2,0.0,0.0,0.3492423672049544,0.4418805469050735,0.3492423672049544,1.4735916782077965,21.549525618650623,15.622989669308264,1.3793471079984891,10.37569260597229,10.37569260597229,1.0905044267606694,,0,1.0,0.1443749860302766,True,True,none
s2_dense_local_bias-E-t04-ad11bd91c2,exp09-formal-20260730,formal,s2,s2_dense_local_bias,E,E,distance_hungarian,iapf_dual,4,4204,1.070973319322853,1.070973319322853,3.092442250530364,2-3,0,0,0,0,0,0.0,0.0,1.299998760223389,0.0,0,0,2.399999999999999,15.60006256866604,0,2.1333199983928357,6a73c494acbff3bf66bdb13b94c49e8c02d58aa77bbda473f237c2f2de5fea55,dea81bfda0b9f1d84997bca284d2497e993548b2,dea81bfda0b9f1d84997bca284d2497e993548b2,4.39993143081665,4.39993143081665,0.0555896509873044,0.0555896509873044,2.255358554465672,7.84154337069813,0.0061403920806713,0.3505074376295209,0.0358504363259859,1.9670005393229533,0.0,0.0065656565656565,2,0.0,2.0316077884858186,0.8290492763665089,2,2,0.0,0.0,0.3087704879938595,0.4157353763723807,0.3087704879938595,1.4567104861364095,20.68828047305265,15.559352906258406,1.3296363028523666,10.19700050354004,10.19700050354004,0.9623128736537296,,2,1.0,0.0970872604045578,True,True,none
