scenario,metric,effect,n,mean_contrast,ci_low,ci_high,effect_size_dz,p_value,p_value_holm
s2_dense_local_bias,max_position_offset,avoidance,15,0.3324186428712247,0.32573525610054044,0.3390105983916111,24.38712758585126,6.103515625e-05,0.00439453125
s2_dense_local_bias,max_position_offset,interaction,15,-0.0003921819799157918,-0.006607020385625418,0.005857385782149067,-0.030874397355889933,0.9061279296875,1.0
s2_dense_local_bias,mean_acceleration_offset,assignment,15,0.0007160480190678533,-9.321876751597917e-05,0.0017280847738919483,0.3760021377970994,0.19158935546875,1.0
s2_dense_local_bias,mean_acceleration_offset,avoidance,15,0.03352088482354938,0.03246959459824497,0.03443948598024077,16.57833806522328,6.103515625e-05,0.00439453125
s2_dense_local_bias,mean_acceleration_offset,interaction,15,0.0014320960381357065,-0.00018643753503195834,0.0034561695477838966,0.3760021377970994,0.19158935546875,1.0
s2_dense_local_bias,max_acceleration_offset,assignment,15,0.0007886711737055722,-0.010483300402521326,0.012670523245769926,0.03341788354490387,0.89971923828125,1.0
s2_dense_local_bias,max_acceleration_offset,avoidance,15,1.9055885837198647,1.8829636012444224,1.9264183246146311,42.65221447033237,6.103515625e-05,0.00439453125
s2_dense_local_bias,max_acceleration_offset,interaction,15,0.0015773423474111444,-0.020966600805042653,0.025341046491539853,0.03341788354490387,0.89971923828125,1.0
s2_dense_local_bias,saturation_count,assignment,15,-0.03333333333333333,-0.3,0.23333333333333334,-0.060617989758937875,1.0,1.0
s2_dense_local_bias,saturation_count,avoidance,15,2.3,2.1,2.533333333333333,5.053506805623472,6.103515625e-05,0.00439453125
s2_dense_local_bias,saturation_count,interaction,15,-0.06666666666666667,-0.6,0.4666666666666667,-0.060617989758937875,1.0,1.0
s2_dense_local_bias,stale_neighbor_ratio,assignment,15,0.0,0.0,0.0,0.0,1.0,1.0
s2_dense_local_bias,stale_neighbor_ratio,avoidance,15,0.0,0.0,0.0,0.0,1.0,1.0
s2_dense_local_bias,stale_neighbor_ratio,interaction,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,nominal_xy_crossings,assignment,15,1.0,1.0,1.0,0.0,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,nominal_xy_crossings,avoidance,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,nominal_xy_crossings,interaction,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,nominal_proximity_crossings,assignment,15,-1.0,-1.0,-1.0,0.0,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,nominal_proximity_crossings,avoidance,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,nominal_proximity_crossings,interaction,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,predicted_min_distance,assignment,15,2.168592956354616,2.1576910633613537,2.1784594704238893,103.19463357564095,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,predicted_min_distance,avoidance,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,predicted_min_distance,interaction,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,total_path_length,assignment,15,0.12059257618506104,0.11920666106038255,0.1220130518785149,42.02145160318203,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,total_path_length,avoidance,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,total_path_length,interaction,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,assignment_compute_time_ms,assignment,15,5.1696497001103126,5.013930054574303,5.336346339936426,15.566584639840416,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,assignment_compute_time_ms,avoidance,15,0.05050076579209414,-0.04406619491419411,0.14601857677310656,0.2564868110960645,0.33673095703125,1.0
s3_staggered_dynamic_crossing,assignment_compute_time_ms,interaction,15,-0.021917266227925905,-0.20551373974740272,0.17800138418048528,-0.0550794551551321,0.8360595703125,1.0
s3_staggered_dynamic_crossing,local_swap_iterations,assignment,15,1.0,1.0,1.0,0.0,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,local_swap_iterations,avoidance,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,local_swap_iterations,interaction,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,actual_min_distance,assignment,15,2.020284168256858,2.0033645863951,2.0359638032003957,60.29042107786225,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,actual_min_distance,avoidance,15,0.12630607598304094,0.120286197525357,0.13257119681310997,9.960188832741585,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,actual_min_distance,interaction,15,-0.24943758187124826,-0.2648799743171136,-0.2349790021844163,-8.143929499621446,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,violation_count,assignment,15,-0.6,-0.7,-0.5,-2.8982753492378874,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,violation_count,avoidance,15,-0.4,-0.5,-0.3,-1.9321835661585918,0.00048828125,0.0146484375
s3_staggered_dynamic_crossing,violation_count,interaction,15,0.8,0.6,1.0,1.9321835661585918,0.00048828125,0.0146484375
s3_staggered_dynamic_crossing,violation_duration,assignment,15,-0.3783329725265503,-0.39833295345306396,-0.3599996566772461,-9.749200163132198,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,violation_duration,avoidance,15,-0.3549996614456177,-0.36833298206329346,-0.3416663408279419,-13.119897382109098,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,violation_duration,interaction,15,0.7099993228912354,0.6833326816558838,0.7366659641265869,13.119897382109098,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,near_miss_duration,assignment,15,-1.1749988794326782,-1.1966655254364014,-1.1532905668020255,-26.51157551643501,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,near_miss_duration,avoidance,15,0.4083329439163208,0.3899996280670166,0.426666259765625,10.585209807399504,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,near_miss_duration,interaction,15,-0.8166658878326416,-0.85333251953125,-0.7799992561340332,-10.585209807399504,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,collision_count,assignment,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,collision_count,avoidance,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,collision_count,interaction,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,tracking_rmse,assignment,15,-0.08055552776520564,-0.1062891146927904,-0.05448696424799595,-1.5310842011553039,0.00018310546875,0.005859375
s3_staggered_dynamic_crossing,tracking_rmse,avoidance,15,0.029005734910017376,0.00784008204815539,0.053275182709699484,0.6244805525231082,0.022216796875,0.6220703125
s3_staggered_dynamic_crossing,tracking_rmse,interaction,15,-0.014093523310369335,-0.036234988478309034,0.007909110190609176,-0.31276715696700114,0.24383544921875,1.0
s3_staggered_dynamic_crossing,trajectory_deviation,assignment,15,-0.003310637495224711,-0.02230268273612754,0.01526924762712518,-0.08726154162318875,0.738037109375,1.0
s3_staggered_dynamic_crossing,trajectory_deviation,avoidance,15,0.002491815485261643,-0.011276919146882669,0.01650706960244505,0.08871851011847125,0.732177734375,1.0
s3_staggered_dynamic_crossing,trajectory_deviation,interaction,15,0.021155482793644532,-0.001686193389821188,0.042569613635018384,0.463367314973626,0.0950927734375,1.0
s3_staggered_dynamic_crossing,arrival_time_variance,assignment,15,1.1734115848817708,-0.7803799313498739,4.933573446705684,0.16363663777388798,1.0,1.0
s3_staggered_dynamic_crossing,arrival_time_variance,avoidance,15,-1.4164809064838257,-5.275859142024319,0.6111566350038196,-0.19299506068358785,0.9993896484375,1.0
s3_staggered_dynamic_crossing,arrival_time_variance,interaction,15,-4.640756708471639,-11.94930525106862,-0.761489169296418,-0.3348181208498009,0.00042724609375,0.01324462890625
s3_staggered_dynamic_crossing,mission_duration,assignment,15,-1.8990604559580484,-4.046622120141984,0.13293440282344837,-0.4483289651203134,0.1011962890625,1.0
s3_staggered_dynamic_crossing,mission_duration,avoidance,15,-0.6885690848032635,-2.615663896401723,0.9652856888373689,-0.18805825204259177,0.52130126953125,1.0
s3_staggered_dynamic_crossing,mission_duration,interaction,15,-1.7251813570658359,-4.730730069080988,1.3391115295887,-0.27994274758551174,0.29559326171875,1.0
s3_staggered_dynamic_crossing,recovery_time,assignment,15,-2.570655345916748,-3.6779217179616293,-1.9187083041667938,-1.265413313147087,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,recovery_time,avoidance,15,2.570655345916748,1.9187083041667938,3.6779217179616293,1.265413313147087,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,recovery_time,interaction,15,-5.141310691833496,-7.3558434359232585,-3.8374166083335877,-1.265413313147087,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,iapf_activation_count,assignment,15,-1.0,-1.0,-1.0,0.0,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,iapf_activation_count,avoidance,15,1.0,1.0,1.0,0.0,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,iapf_activation_count,interaction,15,-2.0,-2.0,-2.0,0.0,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,iapf_active_duration,assignment,15,-2.513295221328735,-2.5466331535577775,-2.4786145361264547,-36.545056651027046,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,iapf_active_duration,avoidance,15,2.513295221328735,2.4786145361264547,2.5466331535577775,36.545056651027046,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,iapf_active_duration,interaction,15,-5.02659044265747,-5.093266307115555,-4.957229072252909,-36.545056651027046,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,iapf_active_ratio,assignment,15,-0.04369668880155495,-0.046522621965459796,-0.039881103446671035,-6.304132150131763,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,iapf_active_ratio,avoidance,15,0.04369668880155495,0.039881103446671035,0.046522621965459796,6.304132150131763,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,iapf_active_ratio,interaction,15,-0.0873933776031099,-0.09304524393091959,-0.07976220689334207,-6.304132150131763,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,mean_position_offset,assignment,15,-0.0061718375921549695,-0.0066088023082190505,-0.005607452482381044,-5.954327372735854,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,mean_position_offset,avoidance,15,0.0061718375921549695,0.005607452482381044,0.00660880230821905,5.954327372735854,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,mean_position_offset,interaction,15,-0.012343675184309939,-0.013217604616438101,-0.011214904964762087,-5.954327372735854,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,max_position_offset,assignment,15,-0.24348410735014564,-0.24561047635256683,-0.24062672985159422,-46.07680390393919,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,max_position_offset,avoidance,15,0.24348410735014564,0.24062672985159422,0.24561047635256683,46.07680390393919,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,max_position_offset,interaction,15,-0.4869682147002913,-0.49122095270513366,-0.48125345970318845,-46.07680390393919,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,mean_acceleration_offset,assignment,15,-0.030872855834976117,-0.03293739485789694,-0.02814921112172207,-6.189023397809649,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,mean_acceleration_offset,avoidance,15,0.030872855834976117,0.02814921112172207,0.03293739485789694,6.189023397809649,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,mean_acceleration_offset,interaction,15,-0.061745711669952234,-0.06587478971579389,-0.05629842224344414,-6.189023397809649,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,max_acceleration_offset,assignment,15,-0.9972075571697155,-0.9973297396154281,-0.9970873117927946,-4072.6921574010616,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,max_acceleration_offset,avoidance,15,0.9972075571697155,0.9970873117927946,0.9973297396154281,4072.6921574010616,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,max_acceleration_offset,interaction,15,-1.994415114339431,-1.9946594792308563,-1.9941746235855893,-4072.6921574010616,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,saturation_count,assignment,15,-1.0,-1.0,-1.0,0.0,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,saturation_count,avoidance,15,1.0,1.0,1.0,0.0,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,saturation_count,interaction,15,-2.0,-2.0,-2.0,0.0,6.103515625e-05,0.00457763671875
s3_staggered_dynamic_crossing,stale_neighbor_ratio,assignment,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,stale_neighbor_ratio,avoidance,15,0.0,0.0,0.0,0.0,1.0,1.0
s3_staggered_dynamic_crossing,stale_neighbor_ratio,interaction,15,0.0,0.0,0.0,0.0,1.0,1.0
