trial_id,candidate_id,scenario_id,signed_displacement_id,seed,omega_c_multiplier,omega_o_multiplier,formal_hard_pass,hard_failures,termination_reason,metric_extraction_success,zero_crossings_x,zero_crossings_y,zero_crossings_z,zero_crossings_max,zero_crossings_fail,post_rms_m,post_rms_x_m,post_rms_y_m,post_rms_z_m,post_rms_pass,post_p2p_x_m,post_p2p_y_m,post_p2p_z_m,post_p2p_max_m,post_p2p_pass,last_first_ratio,last_first_pass,tracking_rmse_m,tracking_rmse_pass,maximum_tracking_error_m,maximum_tracking_error_pass,final_error_m,final_error_pass,command_jerk_p99_5_mps3,command_jerk_threshold_mps3,command_jerk_fail,acceleration_saturation_ratio,mission_success,growing_oscillation_fail,roll_pitch_peak_deg,zero_crossings_cross_metric_only,zero_crossings_formal_only,counterfactual_pass_excluding_zero_crossings,other_hard_failure_excluding_zc_jerk,jerk_sample_count,jerk_samples_above_threshold,jerk_fraction_above_threshold,jerk_peak_dt_s,jerk_p99_5_equals_max,debug_dt_median_s,debug_dt_p95_s,debug_header_dt_median_s,odometry_dt_median_s,terminal_position_step_min_nonzero_m,terminal_position_repeat_fraction
C0A-v2-A1-SCREENING-A1-OC100-OO100-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC100-OO100,C0A-S-HX-3,POS_X_3,41003,1.0,1.0,0,ZERO_CROSSINGS,SUCCESS,1,4,3,22,22,1,0.06995455246376217,0.06558481659306781,0.023930408036925133,0.004427958225319625,1,0.24696755409240723,0.09457097761332989,0.02126133441925049,0.24696755409240723,1,0.28217703308216996,1,0.13370439711600043,1,0.19571786306287212,1,0.024667272344231606,1,8.686066004978603,15.0,0,0.0,1,0,15.379367382813225,1,1,1,0,163,0,0.0,0.02002096176147461,1,0.01999950408935547,0.020045340061187744,0.020000457763671875,0.010391712188720703,4.7888606786727905e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO100-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC100-OO100,C0A-S-VU-2,POS_Z_2,41001,1.0,1.0,0,MISSION_FAILED,MANDATORY_TOPIC_MISSING,1,3,4,6,6,0,0.020811539860668363,0.005631233047956753,0.0036005700474347805,0.019709015730505246,1,0.019059942103922367,0.015983780845999718,0.07129454612731934,0.07129454612731934,1,0.3147587701407537,1,0.03636364901880204,1,0.06473350231153109,1,0.008230001665651798,1,8.157004193958072,15.0,0,0.0,0,0,0.665894611604628,0,0,0,1,143,0,0.0,0.019999027252197266,1,0.019999146461486816,0.02005220651626587,0.01999819278717041,0.009463667869567871,5.026522558182478e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO100-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC100-OO100,C0A-S-VU-2,POS_Z_2,41002,1.0,1.0,0,ZERO_CROSSINGS,SUCCESS,1,9,4,6,9,1,0.018819322866176217,0.002959552630039139,0.004397831755914463,0.01805732641389863,1,0.013592812698334455,0.017321637365967035,0.0793149471282959,0.0793149471282959,1,0.24137925781577288,1,0.039980896873402574,1,0.0745548386175147,1,0.010727294720709324,1,9.487234569451235,15.0,0,0.0,1,0,0.6483732635467895,1,1,1,0,143,0,0.0,0.02005457878112793,1,0.01999831199645996,0.020039117336273192,0.019999265670776367,0.011100292205810547,5.485489964485168e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO100-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC100-OO100,C0A-S-VU-2,POS_Z_2,41003,1.0,1.0,0,ZERO_CROSSINGS,SUCCESS,1,4,7,4,7,1,0.0189905143097544,0.005482995562541884,0.001880062899512521,0.018084295864202432,1,0.02218591421842575,0.008239682298153639,0.0672149658203125,0.0672149658203125,1,0.330405660435012,1,0.039741627143528205,1,0.06494158340710506,1,0.007017763331532478,1,11.227793653465449,15.0,0,0.0,1,0,0.6103781594760251,1,1,1,0,143,0,0.0,0.020020246505737305,1,0.01999807357788086,0.020047712326049804,0.01999950408935547,0.009505033493041992,8.557690307497978e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC100-OO117,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,3,20,20,1,0.04821903606632405,0.03076141580659294,0.03652641769055599,0.006680684653116917,1,0.12741804122924805,0.14063668251037598,0.03285384178161621,0.14063668251037598,1,0.17601668338391704,1,0.09352415815137398,1,0.14181962587082256,1,0.008912044577300549,1,10.275966378802067,15.0,0,0.0,1,0,11.135270762046376,1,1,1,0,163,0,0.0,0.01998162269592285,1,0.019998550415039062,0.020045864582061767,0.01999950408935547,0.010151863098144531,8.58306884765625e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC100-OO117,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,4,20,20,1,0.051037182875225726,0.034475590841978807,0.03699753291905709,0.006885508684112454,1,0.12981247901916504,0.1452406644821167,0.03146076202392578,0.1452406644821167,1,0.1716668920565887,1,0.09625803143464838,1,0.14741682082103905,1,0.012381255626678467,1,10.187116348353536,15.0,0,0.0,1,0,10.715279139995276,1,1,1,0,163,0,0.0,0.019867420196533203,1,0.01999950408935547,0.02004600763320923,0.01999831199645996,0.011642217636108398,7.152557373046875e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC100-OO117,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,3,22,22,1,0.04792830418412992,0.03687627312415886,0.0299554603881612,0.006319273326279678,1,0.14830124378204346,0.10809385776519775,0.025569438934326172,0.14830124378204346,1,0.1767387832275162,1,0.09353076694067948,1,0.14019430491172943,1,0.009394815191626549,1,12.50894029892255,15.0,0,0.0,1,0,11.001768013056976,1,1,1,0,163,0,0.0,0.019998788833618164,1,0.019998908042907715,0.020049583911895753,0.019998908042907715,0.01131129264831543,1.33514404296875e-05,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC100-OO117,C0A-S-HX-3,NEG_X_3,41001,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,5,21,21,1,0.05407206059504724,0.05139969229731125,0.016303572673133093,0.004006605399593201,1,0.20734858512878418,0.08019030094146729,0.017502546310424805,0.20734858512878418,1,0.19361729819684162,1,0.11484677071727398,1,0.1728773880902769,1,0.008885419927537441,1,10.503935096629863,15.0,0,0.0,1,0,16.081170036510134,1,1,1,0,163,0,0.0,0.019973039627075195,1,0.020000219345092773,0.020063900947570802,0.01999950408935547,0.01106107234954834,6.332993507385254e-08,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC100-OO117,C0A-S-HX-3,NEG_X_3,41002,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,4,3,23,23,1,0.05572097795604757,0.05484737107827597,0.008855720045013463,0.004262568787079363,1,0.22057318687438965,0.03671388514339924,0.017830371856689453,0.22057318687438965,1,0.19681554208993063,1,0.11138732427109604,1,0.1729999241111742,1,0.011507290415465832,1,10.15461080100769,15.0,0,0.0,1,0,15.73605473987645,1,1,1,0,163,0,0.0,0.0200192928314209,1,0.01999843120574951,0.020051991939544676,0.01999819278717041,0.011292815208435059,4.76837158203125e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC100-OO117,C0A-S-HX-3,NEG_X_3,41003,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,4,23,23,1,0.059882410927611554,0.057855837337056515,0.014865532084638325,0.00419775897020961,1,0.2285623550415039,0.05832289159297943,0.0169069766998291,0.2285623550415039,1,0.2487898003168237,1,0.11146022407851716,1,0.16929044879766753,1,0.00858273170888424,1,13.258267028460208,15.0,0,0.0,1,0,15.534085725817377,1,1,1,0,163,0,0.0,0.02001643180847168,1,0.01999974250793457,0.020038414001464843,0.019999384880065918,0.010575413703918457,9.825453162193298e-08,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC100-OO117,C0A-S-HX-3,POS_X_3,41001,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,6,25,25,1,0.051170981370785726,0.049355700683838,0.012804624359236742,0.004304153746735283,1,0.19477581977844238,0.05821782536804676,0.018372416496276855,0.19477581977844238,1,0.16005435220865838,1,0.10882001956378641,1,0.16424079434522781,1,0.008945041336119175,1,10.052132800756144,15.0,0,0.0,1,0,15.674405809046322,1,1,1,0,163,0,0.0,0.02000141143798828,1,0.020000576972961426,0.020049130916595458,0.01999962329864502,0.008174657821655273,1.7513521015644073e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC100-OO117,C0A-S-HX-3,POS_X_3,41002,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,5,25,25,1,0.059126873801350135,0.0575529656073945,0.012930852386920762,0.004054184487972203,1,0.2243056297302246,0.06511187367141247,0.015442252159118652,0.2243056297302246,1,0.19080281018212888,1,0.11476097057686355,1,0.17293353322359417,1,0.009268183261156082,1,9.862597554339269,15.0,0,0.0,1,0,16.55338457649996,1,1,1,0,163,0,0.0,0.019986629486083984,1,0.019997715950012207,0.020050084590911864,0.01999831199645996,0.008083581924438477,2.384185791015625e-07,0.0013386880856760374
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC100-OO117,C0A-S-HX-3,POS_X_3,41003,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,3,23,23,1,0.05707683676085293,0.05437414628722385,0.016833484518010214,0.004225080962838814,1,0.21292495727539062,0.0675249882042408,0.019248247146606445,0.21292495727539062,1,0.22604766546125332,1,0.11903384932219417,1,0.17918833118240965,1,0.0023201487492769957,1,10.56935127594059,15.0,0,0.0,1,0,16.767440997329427,1,1,1,0,163,0,0.0,0.0199887752532959,1,0.019999027252197266,0.020033884048461913,0.01999843120574951,0.00987696647644043,6.2622129917144775e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC100-OO117,C0A-S-VU-2,POS_Z_2,41001,1.0,1.17,1,,SUCCESS,1,3,4,6,6,0,0.017321557717060503,0.005847565068437336,0.00474498884147331,0.015598955907692778,1,0.019638204015791416,0.01915134396404028,0.058722734451293945,0.058722734451293945,1,0.3574569712598305,1,0.031903966253999466,1,0.05213075111033418,1,0.005561630707234144,1,9.979672632898888,15.0,0,0.0,1,0,0.8582625111578739,0,0,1,0,143,0,0.0,0.01999521255493164,1,0.020000219345092773,0.02004314661026001,0.01999962329864502,0.011058330535888672,4.591420292854309e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC100-OO117,C0A-S-VU-2,POS_Z_2,41002,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,6,7,4,7,1,0.015948846470929947,0.0031086223143246207,0.003442232652970966,0.01525952834864165,1,0.011806998401880264,0.013919512741267681,0.053689002990722656,0.053689002990722656,1,0.25111022869630306,1,0.03474058302197826,1,0.061069604984796175,1,0.0031205089762806892,1,13.625293537436738,15.0,0,0.0,1,0,0.6185935647164414,1,1,1,0,143,0,0.0,0.019977331161499023,1,0.020000100135803223,0.0200498104095459,0.019999980926513672,0.01160740852355957,1.5366822481155396e-08,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC100-OO117,C0A-S-VU-2,POS_Z_2,41003,1.0,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,7,10,10,1,0.016617612115710823,0.0031298166732679124,0.003884598902498065,0.015851156783864832,1,0.016386932227760553,0.013330082409083843,0.05726504325866699,0.05726504325866699,1,0.28313507122140835,1,0.0397420768499233,1,0.06252434728651811,1,0.00873381458222866,1,14.382613271617371,15.0,0,0.0,1,0,1.3968358085939447,1,1,1,0,143,0,0.0,0.019962072372436523,1,0.019998788833618164,0.02005171775817871,0.020000100135803223,0.009606122970581055,6.50936271995306e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC100-OO133,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.0,1.33,0,ZERO_CROSSINGS,SUCCESS,1,6,5,22,22,1,0.04415040983559447,0.03125091496372675,0.030489400791146107,0.0065601403931422,1,0.12442481517791748,0.12216520309448242,0.023439645767211914,0.12442481517791748,1,0.21820103549109446,1,0.0861543840892722,1,0.13870250797015668,1,0.005999720189720392,1,13.374088659595973,15.0,0,0.0,1,0,11.572992790268723,1,1,1,0,163,0,0.0,0.020038366317749023,1,0.01999950408935547,0.02003910541534424,0.019998788833618164,0.011395692825317383,1.9073486328125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC100-OO133,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,1.0,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,5,4,21,21,1,0.04473576146815649,0.02973161027639495,0.032863165386167195,0.006109997161192753,1,0.12517154216766357,0.12855589389801025,0.026174068450927734,0.12855589389801025,1,0.2464828989029693,1,0.0877263724255701,1,0.14505155914746745,1,0.005456788465380669,1,18.167547671570524,15.0,1,0.0,1,0,11.144211710323663,1,0,0,0,163,1,0.006134969325153374,0.019974231719970703,1,0.019999384880065918,0.020052146911621094,0.01999962329864502,0.010733842849731445,4.0531158447265625e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC100-OO133,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,1.0,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,3,20,20,1,0.04145073681937061,0.026266009646741126,0.031449906886075664,0.0062580889226023844,1,0.10441839694976807,0.12652409076690674,0.022978544235229492,0.12652409076690674,1,0.24700137194778862,1,0.08552679975802965,1,0.13833427570550613,1,0.007714931853115559,1,14.666128137819925,15.0,0,0.0,1,0,11.320992959782858,1,1,1,0,163,0,0.0,0.02001047134399414,1,0.01999962329864502,0.020046746730804442,0.01999974250793457,0.01054525375366211,3.5762786865234375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC100-OO133,C0A-S-HX-3,NEG_X_3,41001,1.0,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,4,8,24,24,1,0.04546628750414242,0.044622978779917485,0.007688050023707767,0.004106939377363309,1,0.1829366683959961,0.034373415634036064,0.017177581787109375,0.1829366683959961,1,0.16952002719738749,1,0.09873769201481992,1,0.16130101129175667,1,0.009146489202976227,1,15.16137838273952,15.0,1,0.0,1,0,17.007673165040394,1,0,0,0,163,1,0.006134969325153374,0.020013093948364258,1,0.019999265670776367,0.02004662752151489,0.019998550415039062,0.011040925979614258,1.1920928955078125e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC100-OO133,C0A-S-HX-3,NEG_X_3,41002,1.0,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,5,25,25,1,0.04139868823383574,0.03968572370791755,0.010813875722006894,0.004685596347334115,1,0.16265654563903809,0.04623793996870518,0.022405028343200684,0.16265654563903809,1,0.13942068190160656,1,0.09337379428172177,1,0.14625793130020512,1,0.0058586071245372295,1,13.376430226351596,15.0,0,0.0,1,0,16.136769339927667,1,1,1,0,163,0,0.0,0.019975662231445312,1,0.01999819278717041,0.020043182373046874,0.019998550415039062,0.010744333267211914,3.520399332046509e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC100-OO133,C0A-S-HX-3,NEG_X_3,41003,1.0,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,5,24,24,1,0.04300057824278983,0.040823912461249126,0.012659864401187056,0.004710173448410773,1,0.16936445236206055,0.060309821739792824,0.020903944969177246,0.16936445236206055,1,0.1239890609500732,1,0.09922143146625009,1,0.15717385619526936,1,0.006640063598752022,1,13.009469060291417,15.0,0,0.0,1,0,16.691353778796284,1,1,1,0,163,0,0.0,0.019992589950561523,1,0.019999027252197266,0.020051014423370362,0.019998550415039062,0.008246660232543945,1.430511474609375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC100-OO133,C0A-S-HX-3,POS_X_3,41001,1.0,1.33,0,ZERO_CROSSINGS,SUCCESS,1,4,4,23,23,1,0.04433703463420702,0.04122575279072632,0.01579571908211821,0.004087200224065226,1,0.16866755485534668,0.06787768751382828,0.015384078025817871,0.16866755485534668,1,0.23290028434967808,1,0.09976819080128005,1,0.1573297228198265,1,0.007748826872557402,1,13.021790143336107,15.0,0,0.0,1,0,16.534483352858693,1,1,1,0,163,0,0.0,0.019974946975708008,1,0.020000457763671875,0.020043718814849853,0.019998550415039062,0.009272575378417969,5.071749910712242e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC100-OO133,C0A-S-HX-3,POS_X_3,41002,1.0,1.33,0,ZERO_CROSSINGS,SUCCESS,1,4,6,25,25,1,0.0474418546188478,0.04650203824530564,0.008507178938515117,0.003989726208163576,1,0.18864941596984863,0.04515490960329771,0.01720893383026123,0.18864941596984863,1,0.2258866858371318,1,0.09394490397311728,1,0.14794163252228046,1,0.009933317080140114,1,13.436580937126907,15.0,0,0.0,1,0,16.08228770940079,1,1,1,0,163,0,0.0,0.02000284194946289,1,0.019998788833618164,0.020049464702606202,0.01999950408935547,0.010288238525390625,4.291534423828125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC100-OO133,C0A-S-HX-3,POS_X_3,41003,1.0,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,4,4,25,25,1,0.04706509696886422,0.04466279544892591,0.014214935401665296,0.004277109643495219,1,0.17856550216674805,0.0669690240174532,0.01740884780883789,0.17856550216674805,1,0.26313933983826276,1,0.1011398362514221,1,0.16635292681733788,1,0.014370577409863472,1,15.407348470987687,15.0,1,0.0,1,0,16.73979312426818,1,0,0,0,163,1,0.006134969325153374,0.019955873489379883,1,0.01999831199645996,0.020044374465942382,0.01999831199645996,0.010135412216186523,3.0994415283203125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC100-OO133,C0A-S-VU-2,POS_Z_2,41001,1.0,1.33,0,ZERO_CROSSINGS,SUCCESS,1,7,6,8,8,1,0.01450080242263834,0.004954220118793437,0.002500335495045873,0.013396913686635061,1,0.01983922254294157,0.01124973688274622,0.04772067070007324,0.04772067070007324,1,0.444861741619492,1,0.028570145118412906,1,0.054842920919800656,1,0.004192659165710211,1,14.546824437199414,15.0,0,0.0,1,0,0.7530659918807647,1,1,1,0,143,0,0.0,0.02000594139099121,1,0.020000457763671875,0.02004033327102661,0.02000129222869873,0.01148688793182373,5.30388206243515e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC100-OO133,C0A-S-VU-2,POS_Z_2,41002,1.0,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,4,6,10,10,1,0.014804251083466136,0.003347424498061364,0.005185518731116234,0.01345626229163691,1,0.015071947127580643,0.01966552808880806,0.054451704025268555,0.054451704025268555,1,0.32646811016506705,1,0.028749823578137674,1,0.057071127274506056,1,0.005147718358784914,1,28.813032490133278,15.0,1,0.0,1,0,0.7924958751310086,1,0,0,0,143,12,0.08391608391608392,0.019922494888305664,1,0.02000129222869873,0.020050013065338136,0.020000696182250977,0.009419560432434082,5.774199962615967e-08,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO133-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC100-OO133,C0A-S-VU-2,POS_Z_2,41003,1.0,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,5,6,8,8,1,0.016398047615603796,0.0053221801665879545,0.007198522545966962,0.01373869124164279,1,0.021862012334167957,0.0271406602114439,0.05544090270996094,0.05544090270996094,1,0.48350701727713036,1,0.028241039928108794,1,0.053432171440852,1,0.009028360247612,1,15.343564899102876,15.0,1,0.0,1,0,0.8171501987242156,1,0,0,0,143,1,0.006993006993006993,0.019985198974609375,1,0.01999986171722412,0.020044827461242677,0.019999980926513672,0.010623693466186523,3.632158041000366e-07,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.17,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,4,10,10,1,0.10438495959028214,0.0687821299708425,0.07794621345611323,0.009467111132388722,1,0.27609503269195557,0.2751474380493164,0.04325580596923828,0.27609503269195557,1,0.3226758077348203,1,0.15485140100820616,1,0.2428070009249419,1,0.015475801192224026,1,8.338126803122027,15.0,0,0.0,1,0,10.559080527174638,1,1,1,0,163,0,0.0,0.020002365112304688,1,0.020000338554382324,0.02005077600479126,0.01999962329864502,0.011566638946533203,1.9073486328125e-06,0.0013386880856760374
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,1.17,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,4,12,12,1,0.11895189040571509,0.07149847464814768,0.09464125495364963,0.008975144281833486,1,0.305849552154541,0.32302916049957275,0.042871952056884766,0.32302916049957275,1,0.259587248305649,1,0.17388615393039472,1,0.25264577727098364,1,0.024131106212735176,1,7.936724300467339,15.0,0,0.0,1,0,11.643282505374703,1,1,1,0,163,0,0.0,0.01999521255493164,1,0.01999986171722412,0.02004295587539673,0.019999027252197266,0.011574983596801758,6.9141387939453125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC117-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,1.17,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,4,16,16,1,0.11145913977928781,0.07109554967564065,0.08547594170620786,0.00790101551031814,1,0.30618441104888916,0.3042055368423462,0.03396272659301758,0.30618441104888916,1,0.26692720233674566,1,0.17202052291051767,1,0.2563400733714328,1,0.018481163308024406,1,6.977567042638214,15.0,0,0.0,1,0,11.929753881021425,1,1,1,0,163,0,0.0,0.020015478134155273,1,0.019999980926513672,0.020059359073638917,0.019999384880065918,0.011608362197875977,6.9141387939453125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,NEG_X_3,41001,1.17,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,3,22,22,1,0.10030747643145242,0.0814410330973876,0.05829898302576172,0.005493317234470914,1,0.33617377281188965,0.1998557113111019,0.0211336612701416,0.33617377281188965,1,0.2822629961981662,1,0.17429651934398138,1,0.2587722406477052,1,0.019561707973480225,1,8.134814117547101,15.0,0,0.0,1,0,14.639647895387286,1,1,1,0,163,0,0.0,0.019984006881713867,1,0.01999950408935547,0.020043158531188966,0.019999980926513672,0.01094973087310791,7.867813110351562e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,NEG_X_3,41002,1.17,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,20,20,1,0.1045206498083763,0.09615271045219255,0.0406111719599128,0.005473136313343956,1,0.38355278968811035,0.1382337510585785,0.024018406867980957,0.38355278968811035,1,0.3824121520581705,1,0.20195824519519395,1,0.29365767851039537,1,0.004281198605895042,1,8.947194409866356,15.0,0,0.0,1,0,15.567386029317811,1,1,1,0,163,0,0.0,0.020037174224853516,1,0.019998788833618164,0.020054197311401366,0.01999807357788086,0.01080167293548584,1.9073486328125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,NEG_X_3,41003,1.17,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,16,16,1,0.10074088533527548,0.09160742522505809,0.04154663281975536,0.00553921683191139,1,0.3672618865966797,0.14400895684957504,0.02337336540222168,0.3672618865966797,1,0.35779545748119373,1,0.19255656964872042,1,0.2767187397514985,1,0.004047159571200609,1,8.156219798998738,15.0,0,0.0,1,0,15.198023709965966,1,1,1,0,163,0,0.0,0.019980907440185547,1,0.020000457763671875,0.020044374465942382,0.020000934600830078,0.010203123092651367,9.5367431640625e-07,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,POS_X_3,41001,1.17,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,18,18,1,0.11555809477034211,0.10325743245219822,0.05153196864172626,0.0060026759232224116,1,0.37986016273498535,0.1732596457004547,0.024940848350524902,0.37986016273498535,1,0.3469646819844455,1,0.18071212190268257,1,0.2665629276687346,1,0.019726164638996124,1,8.080465485089528,15.0,0,0.0,1,0,14.925028678472897,1,1,1,0,163,0,0.0,0.020001649856567383,1,0.01999986171722412,0.020042228698730468,0.019999980926513672,0.009967207908630371,3.432855010032654e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,POS_X_3,41002,1.17,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,20,20,1,0.11876929052274675,0.10514613660645436,0.054940282222170025,0.0056568292675111525,1,0.38220906257629395,0.18245254084467888,0.023969650268554688,0.38220906257629395,1,0.3467722093649831,1,0.17912472010665093,1,0.26198461542484214,1,0.0217074416577816,1,8.28377768000767,15.0,0,0.0,1,0,14.931798380144874,1,1,1,0,163,0,0.0,0.019984960556030273,1,0.019998788833618164,0.02004290819168091,0.01999819278717041,0.010933637619018555,3.5762786865234375e-07,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,POS_X_3,41003,1.17,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,1,18,18,1,0.10956319127393294,0.09352695514588238,0.056824164967938795,0.005274070436104901,1,0.3552553653717041,0.18925654515624046,0.02347743511199951,0.3552553653717041,1,0.28368553743717345,1,0.17108273660186843,1,0.25767736862116997,1,0.04007657989859581,1,8.468222703972673,15.0,0,0.0,1,0,14.891318754276005,1,1,1,0,163,0,0.0,0.019994020462036133,1,0.019999027252197266,0.020053017139434814,0.01999950408935547,0.009773731231689453,1.487787812948227e-07,0.0
