trial_id,candidate_id,scenario_id,seed,axis,event_index,zero_crossings_cross_metric_only,left_index,right_index,time_s,bracket_dt_s,target_relative_interpolated_abs_m,target_relative_bracket_near_abs_m,target_relative_bracket_max_abs_m,centered_bracket_near_abs_m,centered_bracket_max_abs_m
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,x,1,1,21,22,0.4408019077058767,0.020005226135253906,0.010324732780456543,0.009283304214477539,0.015811920166015625,0.0010414285659790037,0.005487187385559082
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,x,2,1,86,87,1.7312900838229726,0.019999265670776367,0.010324732780456543,0.0076351165771484375,0.014991283416748047,0.0026896162033081053,0.004666550636291504
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,x,3,1,169,170,3.400161749295492,0.020045757293701172,0.010324732780456543,0.009830713272094727,0.01241445541381836,0.0004940195083618162,0.0020897226333618166
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,x,4,1,240,241,4.810992329838144,0.019979238510131836,0.010324732780456543,0.009686708450317383,0.011503458023071289,0.00063802433013916,0.0011787252426147463
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,y,1,1,53,54,1.0837695270236913,0.019999980926513672,0.01654719919303898,0.01651185005903244,0.019843129441142082,3.5349134006538996e-05,0.003295930248103103
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,y,2,1,130,131,2.6146530319333765,0.019953489303588867,0.01654719919303898,0.015103519894182682,0.017810996621847153,0.0012637974288081735,0.0014436792988562971
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,y,3,1,176,177,3.5390426433175017,0.019982576370239258,0.01654719919303898,0.01607072353363037,0.018011165782809258,0.0004764756594086081,0.0014639665897702783
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,1,1,0,1,0.01836070719845693,0.019994735717773438,0.0028013315200805665,0.0008838176727294922,0.003556489944458008,0.0007551584243774413,0.0019175138473510743
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,2,1,28,29,0.5824232035882689,0.019979476928710938,0.0028013315200805665,0.0026557445526123047,0.004487872123718262,0.00014558696746826182,0.0016865406036376952
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,3,1,42,43,0.8627889844406195,0.020008087158203125,0.0028013315200805665,0.0012187957763671875,0.0029075145721435547,0.00010618305206298818,0.001582535743713379
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,4,1,43,44,0.865628296694488,0.02006363868713379,0.0028013315200805665,0.001560211181640625,0.0029075145721435547,0.00010618305206298818,0.0012411203384399415
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,5,1,58,59,1.177400374344199,0.020130634307861328,0.0028013315200805665,0.0017336606979370117,0.003335714340209961,0.0005343828201293944,0.0010676708221435548
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,6,1,68,69,1.3800112838293885,0.019960403442382812,0.0028013315200805665,0.002611994743347168,0.0035643577575683594,0.00018933677673339854,0.0007630262374877929
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,7,1,78,79,1.5656233987952006,0.02003765106201172,0.0028013315200805665,0.0027042627334594727,0.0038824081420898438,9.706878662109385e-05,0.0010810766220092772
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,8,1,111,112,2.233726061703879,0.01998615264892578,0.0028013315200805665,0.002489805221557617,0.0030975341796875,0.0002962026596069335,0.0003115262985229493
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,9,1,119,120,2.399571091811941,0.020051240921020508,0.0028013315200805665,0.0023093223571777344,0.002941608428955078,0.00014027690887451162,0.0004920091629028321
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,10,1,124,125,2.503003750194659,0.020063400268554688,0.0028013315200805665,0.0026913881301879883,0.004866600036621094,0.00010994338989257823,0.0020652685165405272
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,11,1,139,140,2.7936166432363523,0.020020723342895508,0.0028013315200805665,0.002207040786743164,0.0034399032592773438,0.0005942907333374024,0.0006385717391967772
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,12,1,148,149,2.9805188415771653,0.0200040340423584,0.0028013315200805665,0.0026618242263793945,0.0034677982330322266,0.00013950729370117198,0.0006664667129516601
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,13,1,157,158,3.162803651455363,0.01996612548828125,0.0028013315200805665,0.0023467540740966797,0.002829313278198242,2.798175811767568e-05,0.0004545774459838868
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,14,1,165,166,3.3213669721363708,0.019989013671875,0.0028013315200805665,0.002609848976135254,0.00408780574798584,0.0001914825439453126,0.0012864742279052733
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,15,1,182,183,3.64668309167051,0.020029783248901367,0.0028013315200805665,0.002468705177307129,0.004896640777587891,0.0003326263427734376,0.002095309257507324
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,16,1,184,185,3.6942428260715094,0.020007848739624023,0.0028013315200805665,0.0020645856857299805,0.0035816431045532227,0.000736745834350586,0.0007803115844726561
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,17,1,196,197,3.9393891676243964,0.019999980926513672,0.0028013315200805665,0.0018674135208129883,0.003077268600463867,0.0002759370803833007,0.0009339179992675782
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,18,1,208,209,4.179169866957779,0.02002120018005371,0.0028013315200805665,0.0024671554565429688,0.003861069679260254,0.00033417606353759776,0.0010597381591796874
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,19,1,221,222,4.431312369080699,0.0200040340423584,0.0028013315200805665,0.002395033836364746,0.0034946203231811523,0.0004062976837158204,0.0006932888031005858
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,20,1,224,225,4.487124470724106,0.020035266876220703,0.0028013315200805665,0.0006103515625,0.0032160282135009766,0.00041469669342041006,0.0021909799575805665
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,21,1,242,243,4.8469730966733815,0.020008325576782227,0.0028013315200805665,0.0024014711380004883,0.005020499229431152,0.0003998603820800782,0.002219167709350586
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,22,1,244,245,4.889528032757857,0.020029067993164062,0.0028013315200805665,0.001350998878479004,0.0033658742904663086,0.0005645427703857421,0.0014503326416015626
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,x,1,1,20,21,0.42253051435463423,0.01995396614074707,0.007746174812316895,0.007153749465942383,0.014969825744628906,0.0005924253463745121,0.007223650932312011
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,x,2,1,88,89,1.7646361131708366,0.01998424530029297,0.007746174812316895,0.007588386535644531,0.01300811767578125,0.0001577882766723637,0.005261942863464355
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,x,3,1,174,175,3.496831002304796,0.01997828483581543,0.007746174812316895,0.006399869918823242,0.010152101516723633,0.0013463048934936528,0.002405926704406738
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,y,1,1,44,45,0.9019105400217146,0.0200347900390625,0.007314122386684175,0.006826294586062431,0.011297129094600677,0.00048782780062174395,0.003983006707916502
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,y,2,1,108,109,2.1812890326329977,0.020035505294799805,0.007314122386684175,0.005409452132880688,0.007620843127369881,0.0003067207406857054,0.0019046702538034876
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,y,3,1,174,175,3.4849262495341877,0.01997828483581543,0.007314122386684175,0.005367279052734375,0.007406529504805803,9.240711812162801e-05,0.0019468433339498003
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,1,1,1,2,0.03903827868913783,0.01999974250793457,0.0027843031883239746,0.0005956888198852539,0.003518223762512207,0.0007339205741882324,0.0021886143684387207
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,2,1,31,32,0.6409234369415114,0.019999980926513672,0.0027843031883239746,0.0026934146881103516,0.003275275230407715,9.088850021362303e-05,0.0004909720420837402
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,3,1,40,41,0.8097795167053232,0.019966840744018555,0.0027843031883239746,0.0025184154510498047,0.0034530162811279297,0.0002658877372741699,0.0006687130928039551
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,4,1,42,43,0.856972511070484,0.01999974250793457,0.0027843031883239746,0.0019919872283935547,0.004221796989440918,0.0007923159599304199,0.0014374938011169434
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,5,1,58,59,1.1830223912000657,0.020002126693725586,0.0027843031883239746,0.0010797977447509766,0.0028793811798095703,9.507799148559572e-05,0.001704505443572998
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,6,1,104,105,2.1036243253092626,0.019958972930908203,0.0027843031883239746,0.0027523040771484375,0.0044068098068237305,3.1999111175537095e-05,0.0016225066184997559
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,7,1,118,119,2.3707779467915824,0.019951343536376953,0.0027843031883239746,0.0022640228271484375,0.003806591033935547,0.0005202803611755371,0.0010222878456115723
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,8,1,125,126,2.5057875358622077,0.019998550415039062,0.0027843031883239746,0.0019561052322387695,0.002864837646484375,8.05344581604004e-05,0.0008281979560852051
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,9,1,139,140,2.787067235661569,0.020022869110107422,0.0027843031883239746,0.002621173858642578,0.0036954879760742188,0.00016312932968139647,0.0009111847877502442
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,10,1,144,145,2.8932062391802913,0.02001786231994629,0.0027843031883239746,0.001979351043701172,0.0034666061401367188,0.0006823029518127442,0.0008049521446228027
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,11,1,158,159,3.167311805993927,0.01998591423034668,0.0027843031883239746,0.0025207996368408203,0.004109621047973633,0.0002635035514831543,0.0013253178596496582
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,12,1,166,167,3.3335464863787827,0.019956588745117188,0.0027843031883239746,0.00228273868560791,0.003241896629333496,0.0004575934410095215,0.0005015645027160644
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,13,1,177,178,3.549015142141695,0.02001786231994629,0.0027843031883239746,0.0025960206985473633,0.003354310989379883,0.00018828248977661131,0.0005700078010559082
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,14,1,184,185,3.7038314252183278,0.020049571990966797,0.0027843031883239746,0.0027663707733154297,0.0045986175537109375,1.7932415008544908e-05,0.001814314365386963
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,15,1,199,200,4.002610109652262,0.019972801208496094,0.0027843031883239746,0.0017424821853637695,0.002861618995666504,7.731580734252931e-05,0.001041821002960205
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,16,1,203,204,4.066470556051827,0.019957542419433594,0.0027843031883239746,0.0011837482452392578,0.00300753116607666,0.00022322797775268556,0.0016005549430847168
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,17,1,221,222,4.43863639958712,0.019996166229248047,0.0027843031883239746,0.0014426708221435547,0.0032744407653808594,0.0004901375770568848,0.00134163236618042
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,18,1,222,223,4.448650671376168,0.020053386688232422,0.0027843031883239746,0.0011669397354125977,0.0032744407653808594,0.0004901375770568848,0.001617363452911377
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,19,1,237,238,4.7594794864527605,0.02000904083251953,0.0027843031883239746,0.001923680305480957,0.003034234046936035,0.00024993085861206056,0.0008606228828430176
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO067,C0A-S-HX-3,41002,z,20,1,246,247,4.926199905439031,0.019988536834716797,0.0027843031883239746,0.0015159845352172852,0.002942204475402832,0.00015790128707885744,0.0012683186531066894
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,x,1,1,20,21,0.42256628662293955,0.019977092742919922,0.008173086166381837,0.007628440856933594,0.015019416809082031,0.0005446453094482429,0.006846330642700195
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,x,2,1,88,89,1.770510206593699,0.019994497299194336,0.008173086166381837,0.006493091583251953,0.011691570281982422,0.0016799945831298835,0.003518484115600585
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,x,3,1,176,177,3.5257798766835173,0.02003026008605957,0.008173086166381837,0.00617218017578125,0.008368492126464844,0.00019540596008300708,0.0020009059906005867
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,y,1,1,49,50,0.9865630953654105,0.020003557205200195,0.009105002732365391,0.005638758186250925,0.0096064992249012,0.0005014964925358079,0.0034662445461144664
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,y,2,1,119,120,2.3974767718352177,0.019992351531982422,0.009105002732365391,0.008020487613976002,0.009637720882892609,0.0005327181505272172,0.0010845151183893897
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,y,3,1,177,178,3.5505505127410406,0.020001649856567383,0.009105002732365391,0.008052612654864788,0.009614245966076851,0.0005092432337114594,0.0010523900775006034
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,1,1,2,3,0.053726478945145074,0.01997065544128418,0.002649888038635254,0.001641988754272461,0.003725767135620117,0.001007899284362793,0.0010758790969848634
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,2,1,31,32,0.6275290396412003,0.020044326782226562,0.002649888038635254,0.0016270875930786133,0.0028657913208007812,0.00021590328216552742,0.0010228004455566406
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,3,1,59,60,1.1963895645279117,0.02001667022705078,0.002649888038635254,0.001526951789855957,0.0033457279205322266,0.0006958398818969727,0.0011229362487792968
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,4,1,107,108,2.156045415631616,0.019980907440185547,0.002649888038635254,0.0022192001342773438,0.0032994747161865234,0.0004306879043579101,0.0006495866775512696
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,5,1,119,120,2.384757855547026,0.019992351531982422,0.002649888038635254,0.00260770320892334,0.0038336515426635742,4.218482971191399e-05,0.0011837635040283204
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,6,1,126,127,2.532794039231788,0.020031452178955078,0.002649888038635254,0.0020645856857299805,0.0031058788299560547,0.00045599079132080085,0.0005853023529052734
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,7,1,140,141,2.815332148408885,0.01996898651123047,0.002649888038635254,0.0020111799240112305,0.0031404495239257812,0.0004905614852905274,0.0006387081146240234
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,8,1,145,146,2.9230039164195682,0.019998550415039062,0.002649888038635254,0.0025620460510253906,0.004278779029846191,8.784198760986321e-05,0.0016288909912109376
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,9,1,159,160,3.2026046400346893,0.020047903060913086,0.002649888038635254,0.0017087459564208984,0.0027235746383666992,7.368659973144539e-05,0.0009411420822143554
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,10,1,167,168,3.361992304764293,0.019997119903564453,0.002649888038635254,0.0025506019592285156,0.003535032272338867,9.928607940673821e-05,0.0008851442337036134
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,11,1,178,179,3.5750566048468366,0.020010709762573242,0.002649888038635254,0.0022608041763305664,0.0029668807983398438,0.0003169927597045899,0.00038908386230468743
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,12,1,186,187,3.737140889860045,0.01997518539428711,0.002649888038635254,0.002251863479614258,0.003408670425415039,0.000398024559020996,0.0007587823867797852
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,13,1,201,202,4.029439488067476,0.02001500129699707,0.002649888038635254,0.0021573305130004883,0.003970503807067871,0.0004925575256347656,0.0013206157684326173
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,14,1,204,205,4.095681032106402,0.020000696182250977,0.002649888038635254,0.001824021339416504,0.003804802894592285,0.0008258666992187499,0.0011549148559570313
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,15,1,239,240,4.787976153954999,0.02001357078552246,0.002649888038635254,0.0022689104080200195,0.004192829132080078,0.0003809776306152343,0.0015429410934448243
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO067,C0A-S-HX-3,41003,z,16,1,247,248,4.957198547807916,0.019998788833618164,0.002649888038635254,0.002124786376953125,0.003667593002319336,0.0005251016616821288,0.001017704963684082
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,x,1,1,20,21,0.4132719959266602,0.019977807998657227,0.008408190727233887,0.004439592361450195,0.011829614639282227,0.0034214239120483395,0.003968598365783692
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,x,2,1,88,89,1.7717572014269751,0.020074844360351562,0.008408190727233887,0.006222963333129883,0.011873722076416016,0.0021852273941040043,0.0034655313491821285
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,x,3,1,175,176,3.5105547289273766,0.019997596740722656,0.008408190727233887,0.005511760711669922,0.009837150573730469,0.0014289598464965816,0.0028964300155639652
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,y,1,1,59,60,1.1911460517262185,0.020026206970214844,0.01494242441446113,0.012025536969304085,0.01656477339565754,0.0016223489811964097,0.002916887445157045
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,y,2,1,183,184,3.678638641874059,0.02001643180847168,0.01494242441446113,0.01461094245314598,0.015062693506479263,0.00012026909201813367,0.0003314819613151488
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,y,3,1,199,200,3.9959972268552355,0.020038366317749023,0.01494242441446113,0.014793644659221172,0.01516723819077015,0.0001487797552399573,0.0002248137763090196
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,1,1,1,2,0.03373906200804113,0.020046710968017578,0.002652258396148682,0.0010570287704467773,0.0043447017669677734,0.0015952296257019044,0.0016924433708190917
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,2,1,27,28,0.5591225765636841,0.0200347900390625,0.002652258396148682,0.0021371841430664062,0.004233002662658691,0.0005150742530822755,0.0015807442665100096
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,3,1,57,58,1.1465234335467362,0.020107269287109375,0.002652258396148682,0.0024247169494628906,0.004246115684509277,0.00022754144668579116,0.0015938572883605956
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,4,1,69,70,1.3894466062977622,0.020006418228149414,0.002652258396148682,0.0018428564071655273,0.002955913543701172,0.0003036551475524901,0.0008094019889831544
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,5,1,80,81,1.6115299620380186,0.019984722137451172,0.002652258396148682,0.0022810697555541992,0.003265976905822754,0.00037118864059448257,0.0006137185096740721
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,6,1,85,86,1.7062880595268068,0.019991636276245117,0.002652258396148682,0.001975417137145996,0.0027376413345336914,8.538293838500962e-05,0.0006768412590026857
C0A-v2-A1-SCREENING-A1-OC117-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO067,C0A-S-HX-3,41001,z,7,1,92,93,1.8507336413848403,0.020016908645629883,0.002652258396148682,0.0024678707122802734,0.003016352653503418,0.00018438768386840835,0.0003640942573547362
