batch_id,task_type,attempt_id,trial_id,stage_id,uav_id,mission_id,failure_reason,failure_condition,command_ack,reference_finished,stability_state,position_error,speed,odom_age,status_age,iapf_active,nearest_neighbor_distance,last_candidate_time,last_confirmed_time
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0007,4,1,2,1,stabilization_timeout,not_confirmed,True,True,0,12.521809577941895,0.48453977704048157,0.00797362199955387,0.007930334999400657,False,10.48314094543457,nan,nan
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0007,4,1,3,1,stabilization_timeout,not_confirmed,True,True,0,0.46493616700172424,0.45019400119781494,0.006889588999911211,0.006852041999081848,False,3.0039398670196533,19.666684763997182,20.686270297999727
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0007,4,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.463602215051651,0.45027419924736023,0.0076680099991790485,0.007623531000717776,False,2.9889917373657227,19.365819489998103,20.385958435999783
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0007,4,1,5,1,stabilization_timeout,not_confirmed,True,True,0,0.45737072825431824,0.4603687524795532,0.00964009699964663,0.009070337000594009,False,2.989241600036621,19.36435014199742,20.38443657499738
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0007,4,1,6,1,stabilization_timeout,not_confirmed,True,True,0,0.45878010988235474,0.45586517453193665,0.008752573001402197,0.008708014000148978,False,3.00813364982605,19.42583695599751,20.445513716000278
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0007,4,1,7,1,stabilization_timeout,not_confirmed,True,True,0,12.527291297912598,0.48376861214637756,0.006209302999195643,0.006163150999782374,False,10.466629028320312,nan,nan
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0007,4,1,8,1,stabilization_timeout,not_confirmed,True,True,0,0.4552869498729706,0.4493389427661896,0.004105610998522025,0.0040688160006538965,False,5.9815778732299805,20.209260411000287,21.229931696998392
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0008,4,2,1,3,stabilization_timeout,not_confirmed,True,True,0,0.34699636697769165,0.3609853982925415,0.021821330999955535,0.0020538949975161813,False,3.5125932693481445,nan,nan
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0008,4,2,2,3,stabilization_timeout,not_confirmed,True,True,0,0.3594553768634796,0.3454449474811554,0.02071754599819542,0.0011305730004096404,False,3.516559362411499,nan,nan
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0008,4,2,3,3,stabilization_timeout,not_confirmed,True,True,0,0.35847368836402893,0.36952435970306396,0.026656571997591527,0.005996037998556858,False,3.5125932693481445,32.31094523399952,33.331321189001756
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0008,4,2,4,3,stabilization_timeout,not_confirmed,True,True,0,0.36302170157432556,0.3720581829547882,0.030518911997205578,0.009673847998783458,False,3.516899585723877,32.287193137999566,33.307113336999464
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0008,4,2,5,4,stabilization_timeout,not_confirmed,True,True,0,0.36935827136039734,0.35271525382995605,0.01988643900040188,5.3656000090995803e-05,False,3.529737949371338,32.4773827320023,33.49787914800254
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0008,4,2,6,4,stabilization_timeout,not_confirmed,True,True,0,0.3754909336566925,0.35836076736450195,0.023272186997928657,0.003287831998022739,False,3.5241153240203857,32.43434083600005,33.45453966400237
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0008,4,2,7,4,stabilization_timeout,not_confirmed,True,True,0,0.3861851394176483,0.36976221203804016,0.024771799999143695,0.004588820000208216,False,3.527395725250244,32.153331466000964,33.172592696999345
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0008,4,2,8,4,stabilization_timeout,not_confirmed,True,True,0,0.3972594738006592,0.38043808937072754,0.02419847399869468,0.0038834779988974333,False,3.5241153240203857,32.07378729500124,33.09363108400066
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0009,5,1,1,1,stabilization_timeout,not_confirmed,True,True,0,0.4782971441745758,0.45856836438179016,0.0036652210001193453,0.003165150999848265,False,8.993221282958984,20.842824346997077,21.86243704699882
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0009,5,1,2,1,stabilization_timeout,not_confirmed,True,True,0,12.517308235168457,0.47626665234565735,0.032675025999196805,0.012813586999982363,False,3.008920431137085,nan,nan
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0009,5,1,3,1,stabilization_timeout,not_confirmed,True,True,0,9.247061729431152,0.4808656573295593,5.7493998610880226e-05,0.01960908500041114,False,3.008981227874756,nan,nan
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0009,5,1,4,1,stabilization_timeout,not_confirmed,True,True,0,0.45070159435272217,0.47161734104156494,0.0979509130011138,0.017783636998501606,False,3.0119545459747314,19.848474602997157,20.86814180899819
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0009,5,1,5,1,stabilization_timeout,not_confirmed,True,True,0,0.45014098286628723,0.47130364179611206,0.03169867700125906,0.011225195998122217,False,3.0119545459747314,19.85450486099944,20.874349385998357
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0009,5,1,6,1,stabilization_timeout,not_confirmed,True,True,0,9.208949089050293,0.49352702498435974,0.09359218299869099,0.01354212899968843,False,2.9377191066741943,nan,nan
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0009,5,1,7,1,stabilization_timeout,not_confirmed,True,True,0,12.538844108581543,0.4903221130371094,0.027203933001146652,0.006459563999669626,False,2.9375417232513428,nan,nan
exp10-pilot-v3-replay-20260803,task_b_sequential,attempt_0009,5,1,8,1,stabilization_timeout,not_confirmed,True,True,0,0.4425503611564636,0.4577763080596924,0.0029905359988333657,0.002943350998975802,False,8.962841033935547,20.682974895997177,21.703307799998584
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0010,5,2,1,3,stabilization_timeout,not_confirmed,True,True,0,0.35164719820022583,0.35542166233062744,0.04818620799778728,0.00798023999959696,False,3.5210089683532715,nan,nan
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0010,5,2,2,3,stabilization_timeout,not_confirmed,True,True,0,0.3567301332950592,0.36311423778533936,0.051702598997508176,0.011480622000817675,False,3.5313754081726074,nan,nan
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0010,5,2,3,3,stabilization_timeout,not_confirmed,True,True,0,0.36402222514152527,0.36551302671432495,0.050329391000559554,0.010550546998274513,False,3.5210089683532715,32.22493133799799,33.24495370099976
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0010,5,2,4,3,stabilization_timeout,not_confirmed,True,True,0,0.38049745559692383,0.3745392858982086,0.04749007699865615,0.00719000800017966,False,3.532820224761963,32.327666510998824,33.34745964099784
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0010,5,2,5,4,stabilization_timeout,not_confirmed,True,True,0,0.38226988911628723,0.37072667479515076,0.052260721000493504,0.011175929997989442,False,3.52394962310791,32.363171003999014,33.382891015000496
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0010,5,2,6,4,stabilization_timeout,not_confirmed,True,True,0,0.36860305070877075,0.3805316388607025,0.04489975400065305,0.004143087000556989,False,3.5241379737854004,32.210435396998946,33.230392730998574
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0010,5,2,7,4,stabilization_timeout,not_confirmed,True,True,0,0.36940574645996094,0.3925696313381195,0.049325782998494105,0.008755954997468507,False,3.531729221343994,32.146052927997516,33.166837480999675
exp10-pilot-v3-replay-20260803,task_e_mixed,attempt_0010,5,2,8,4,stabilization_timeout,not_confirmed,True,True,0,0.3725441098213196,0.4006601572036743,0.04920039599892334,0.00938631700046244,False,3.531729221343994,32.105543751997175,33.12629122399812
