trial_id,scenario,scenario_seed,num_uav,method,assignment,total_path_length,avg_path_length,xy_crossings,proximity_crossings,min_distance,safety_cost,safety_violation_count,arrival_time_variance,failed_assignment,total_cost,compute_time_ms
39,large,1954510983,8,nearest_neighbor,"[4,7,3,6,5,1,0,2]",27.501708,3.437713,0,2,0.690049,2.534753,95,6.159570,1,50.036461,0.066023
39,large,1954510983,8,hungarian_distance,"[4,2,3,6,5,1,0,7]",22.975198,2.871900,0,1,1.034543,0.965677,67,2.695868,1,33.940875,0.013105
39,large,1954510983,8,hungarian_crossing_penalty,"[4,2,3,6,5,1,0,7]",22.975198,2.871900,0,1,1.034543,0.965677,67,2.695868,1,33.940875,27.522736
39,large,1954510983,8,safety_aware_local_swap,"[4,2,3,6,5,1,0,7]",22.975198,2.871900,0,1,1.034543,0.965677,67,2.695868,1,33.940875,27.550918
40,large,822282101,8,random,"[4,5,0,6,7,3,1,2]",53.611084,6.701386,2,4,1.044913,2.750610,72,14.650341,1,116.361694,0.004909
40,large,822282101,8,nearest_neighbor,"[4,3,2,7,5,1,0,6]",31.353543,3.919193,1,1,0.120064,8.260066,48,1.599299,1,59.613609,0.066594
40,large,822282101,8,hungarian_distance,"[4,3,2,6,5,0,1,7]",28.021912,3.502739,0,1,1.728308,0.578266,28,2.845970,1,38.600178,0.013084
40,large,822282101,8,hungarian_crossing_penalty,"[4,3,2,6,5,0,1,7]",28.021912,3.502739,0,1,1.728308,0.578266,28,2.845970,1,38.600178,27.559665
40,large,822282101,8,safety_aware_local_swap,"[4,3,1,6,5,0,2,7]",31.452960,3.931620,0,0,2.488469,0.000000,0,1.544189,0,31.452960,54.168674
41,large,869599707,8,random,"[0,7,5,3,2,6,4,1]",66.800892,8.350111,12,13,0.212192,20.006058,410,19.897032,1,336.806950,0.005581
41,large,869599707,8,nearest_neighbor,"[5,3,4,1,6,2,7,0]",30.647626,3.830953,0,2,1.162047,1.456100,132,5.393740,1,52.103725,0.066414
41,large,869599707,8,hungarian_distance,"[5,3,4,1,6,2,7,0]",30.647626,3.830953,0,2,1.162047,1.456100,132,5.393740,1,52.103725,0.014026
41,large,869599707,8,hungarian_crossing_penalty,"[5,3,4,1,6,2,7,0]",30.647626,3.830953,0,2,1.162047,1.456100,132,5.393740,1,52.103725,27.714725
41,large,869599707,8,safety_aware_local_swap,"[5,3,4,1,6,2,7,0]",30.647626,3.830953,0,2,1.162047,1.456100,132,5.393740,1,52.103725,27.711579
42,large,521389135,8,random,"[6,2,3,0,4,7,1,5]",62.456898,7.807112,10,11,0.124942,19.090244,329,3.839991,1,291.547141,0.004629
42,large,521389135,8,nearest_neighbor,"[1,6,2,4,3,5,7,0]",28.710769,3.588846,1,3,1.241015,2.008165,166,4.443169,1,70.718935,0.066715
42,large,521389135,8,hungarian_distance,"[1,6,3,0,2,4,5,7]",20.139004,2.517376,0,2,1.512594,1.232743,134,2.986104,1,41.371747,0.013325
42,large,521389135,8,hungarian_crossing_penalty,"[1,6,3,0,2,4,5,7]",20.139004,2.517376,0,2,1.512594,1.232743,134,2.986104,1,41.371747,27.493111
42,large,521389135,8,safety_aware_local_swap,"[1,6,3,0,2,4,5,7]",20.139004,2.517376,0,2,1.512594,1.232743,134,2.986104,1,41.371747,27.613836
43,large,1745481074,8,random,"[5,7,4,6,3,2,1,0]",66.612495,8.326562,5,7,0.071493,17.956872,131,8.099752,1,204.569367,0.009698
43,large,1745481074,8,nearest_neighbor,"[6,1,5,4,0,3,7,2]",46.119407,5.764926,2,1,0.693968,1.438916,42,7.771609,1,77.558323,0.068078
43,large,1745481074,8,hungarian_distance,"[7,1,2,6,0,3,4,5]",37.138718,4.642340,0,0,2.636370,0.000000,0,2.103491,0,37.138718,0.015419
43,large,1745481074,8,hungarian_crossing_penalty,"[7,1,2,6,0,3,4,5]",37.138718,4.642340,0,0,2.636370,0.000000,0,2.103491,0,37.138718,27.547453
43,large,1745481074,8,safety_aware_local_swap,"[7,1,2,6,0,3,4,5]",37.138718,4.642340,0,0,2.636370,0.000000,0,2.103491,0,37.138718,27.570255
44,large,1635878111,8,random,"[2,6,5,1,4,0,7,3]",58.505622,7.313203,9,6,0.447917,8.130815,271,12.254063,1,216.636436,0.006733
44,large,1635878111,8,nearest_neighbor,"[7,4,3,0,1,6,2,5]",35.161944,4.395243,0,3,1.236780,1.976704,119,12.159400,1,67.138648,0.067225
44,large,1635878111,8,hungarian_distance,"[7,4,5,6,1,0,3,2]",27.551748,3.443968,0,2,1.169892,1.492364,141,2.161845,1,49.044112,0.013395
44,large,1635878111,8,hungarian_crossing_penalty,"[7,4,5,6,1,0,3,2]",27.551748,3.443968,0,2,1.169892,1.492364,141,2.161845,1,49.044112,27.542262
44,large,1635878111,8,safety_aware_local_swap,"[7,4,5,6,1,0,3,2]",27.551748,3.443968,0,2,1.169892,1.492364,141,2.161845,1,49.044112,27.598448
45,large,1643831709,8,random,"[5,0,1,7,3,6,2,4]",71.735474,8.966934,9,10,0.141906,20.208328,290,9.957475,1,281.943803,0.005370
45,large,1643831709,8,nearest_neighbor,"[7,3,4,6,0,1,5,2]",27.364013,3.420502,0,3,0.995441,2.462417,169,3.708304,1,59.826430,0.065893
45,large,1643831709,8,hungarian_distance,"[7,3,4,6,0,1,5,2]",27.364013,3.420502,0,3,0.995441,2.462417,169,3.708304,1,59.826430,0.013235
45,large,1643831709,8,hungarian_crossing_penalty,"[7,3,4,6,0,1,5,2]",27.364013,3.420502,0,3,0.995441,2.462417,169,3.708304,1,59.826430,27.559224
45,large,1643831709,8,safety_aware_local_swap,"[7,2,4,6,0,1,5,3]",31.267758,3.908470,0,2,0.995441,1.779823,126,5.328218,1,53.047581,54.128149
46,large,595923708,8,random,"[1,3,4,7,6,0,5,2]",62.345329,7.793166,9,9,0.469505,9.949247,268,5.103578,1,252.294577,0.004909
46,large,595923708,8,nearest_neighbor,"[7,3,2,1,0,4,6,5]",31.176317,3.897040,1,3,0.660883,2.604283,126,2.150136,1,73.780600,0.066354
46,large,595923708,8,hungarian_distance,"[6,4,2,1,0,3,7,5]",28.244314,3.530539,0,2,0.660883,2.103114,123,3.328844,1,50.347428,0.013926
46,large,595923708,8,hungarian_crossing_penalty,"[6,4,2,1,0,3,7,5]",28.244314,3.530539,0,2,0.660883,2.103114,123,3.328844,1,50.347428,27.580544
46,large,595923708,8,safety_aware_local_swap,"[6,4,2,1,0,3,7,5]",28.244314,3.530539,0,2,0.660883,2.103114,123,3.328844,1,50.347428,28.226692
47,large,1468354142,8,random,"[0,4,3,6,1,7,5,2]",67.123377,8.390422,11,9,0.154089,18.960374,168,10.031991,1,286.083751,0.008236
47,large,1468354142,8,nearest_neighbor,"[3,1,0,6,4,2,5,7]",34.530789,4.316349,0,1,1.380942,0.723620,21,8.020424,1,45.254409,0.067116
47,large,1468354142,8,hungarian_distance,"[2,1,0,6,4,7,3,5]",25.750680,3.218835,0,0,2.538872,0.000000,0,1.145779,0,25.750680,0.014366
47,large,1468354142,8,hungarian_crossing_penalty,"[2,1,0,6,4,7,3,5]",25.750680,3.218835,0,0,2.538872,0.000000,0,1.145779,0,25.750680,27.220822
47,large,1468354142,8,safety_aware_local_swap,"[2,1,0,6,4,7,3,5]",25.750680,3.218835,0,0,2.538872,0.000000,0,1.145779,0,25.750680,27.197940
48,large,2008241270,8,random,"[6,2,7,4,5,0,1,3]",55.221176,6.902647,7,7,0.221385,11.498592,218,10.763885,1,206.719768,0.005550
48,large,2008241270,8,nearest_neighbor,"[7,4,6,5,1,2,0,3]",29.416213,3.677027,1,1,0.172808,5.753474,71,4.876240,1,55.169688,0.066594
48,large,2008241270,8,hungarian_distance,"[0,4,6,5,1,2,7,3]",29.335669,3.666959,0,0,2.073219,0.000000,0,2.850519,0,29.335669,0.013154
48,large,2008241270,8,hungarian_crossing_penalty,"[0,4,6,5,1,2,7,3]",29.335669,3.666959,0,0,2.073219,0.000000,0,2.850519,0,29.335669,27.451983
48,large,2008241270,8,safety_aware_local_swap,"[0,4,6,5,1,2,7,3]",29.335669,3.666959,0,0,2.073219,0.000000,0,2.850519,0,29.335669,27.413792
49,large,1065948260,8,random,"[1,2,5,7,4,6,0,3]",72.768137,9.096017,11,9,0.667331,7.423809,151,11.985154,1,280.191945,0.005310
49,large,1065948260,8,nearest_neighbor,"[7,4,0,2,1,3,6,5]",24.205998,3.025750,0,1,1.946309,0.513529,17,1.396042,1,34.719527,0.065983
49,large,1065948260,8,hungarian_distance,"[6,4,0,2,1,3,7,5]",22.351718,2.793965,0,0,2.340549,0.000000,0,2.255261,0,22.351718,0.013265
49,large,1065948260,8,hungarian_crossing_penalty,"[6,4,0,2,1,3,7,5]",22.351718,2.793965,0,0,2.340549,0.000000,0,2.255261,0,22.351718,27.470419
49,large,1065948260,8,safety_aware_local_swap,"[6,4,0,2,1,3,7,5]",22.351718,2.793965,0,0,2.340549,0.000000,0,2.255261,0,22.351718,27.503400
50,large,1203064285,8,random,"[4,1,6,5,7,2,0,3]",69.030836,8.628855,9,9,0.657187,8.081949,281,10.821772,1,257.112785,0.005210
50,large,1203064285,8,nearest_neighbor,"[0,3,2,4,6,7,1,5]",39.573752,4.946719,2,5,0.292670,8.526124,275,9.173053,1,118.099876,0.071404
50,large,1203064285,8,hungarian_distance,"[0,4,5,3,7,6,2,1]",34.041427,4.255178,0,3,0.212640,5.940092,182,3.911618,1,69.981519,0.014226
50,large,1203064285,8,hungarian_crossing_penalty,"[0,4,5,3,7,6,2,1]",34.041427,4.255178,0,3,0.212640,5.940092,182,3.911618,1,69.981519,27.713032
50,large,1203064285,8,safety_aware_local_swap,"[0,4,1,3,7,6,2,5]",35.341817,4.417727,0,3,1.031412,2.227929,142,6.869818,1,67.569747,54.243463
51,large,39487602,8,random,"[0,1,7,5,4,2,3,6]",53.361565,6.670196,3,1,1.989239,0.502452,4,8.415646,1,93.864018,0.005089
51,large,39487602,8,nearest_neighbor,"[7,0,4,6,3,2,1,5]",24.031528,3.003941,0,0,3.339684,0.000000,0,0.541213,0,24.031528,0.069179
51,large,39487602,8,hungarian_distance,"[7,0,4,6,3,2,1,5]",24.031528,3.003941,0,0,3.339684,0.000000,0,0.541213,0,24.031528,0.013285
51,large,39487602,8,hungarian_crossing_penalty,"[7,0,4,6,3,2,1,5]",24.031528,3.003941,0,0,3.339684,0.000000,0,0.541213,0,24.031528,27.418451
51,large,39487602,8,safety_aware_local_swap,"[7,0,4,6,3,2,1,5]",24.031528,3.003941,0,0,3.339684,0.000000,0,0.541213,0,24.031528,27.492429
52,large,1506511782,8,random,"[7,6,3,0,5,4,2,1]",51.615463,6.451933,4,6,0.198555,12.497417,146,21.086434,1,164.112880,0.004649
52,large,1506511782,8,nearest_neighbor,"[1,4,3,0,2,7,5,6]",40.051715,5.006464,0,1,1.870220,0.534411,17,7.285818,1,50.586126,0.066384
52,large,1506511782,8,hungarian_distance,"[1,5,4,7,3,0,2,6]",36.151516,4.518940,0,0,2.021108,0.000000,0,4.777698,0,36.151516,0.013606
52,large,1506511782,8,hungarian_crossing_penalty,"[1,5,4,7,3,0,2,6]",36.151516,4.518940,0,0,2.021108,0.000000,0,4.777698,0,36.151516,27.766762
52,large,1506511782,8,safety_aware_local_swap,"[1,5,4,7,3,0,2,6]",36.151516,4.518940,0,0,2.021108,0.000000,0,4.777698,0,36.151516,27.782341
53,large,1679974766,8,random,"[7,3,6,5,4,0,2,1]",60.727140,7.590893,5,6,0.134615,13.135502,187,6.259936,1,183.862642,0.004439
53,large,1679974766,8,nearest_neighbor,"[1,4,6,5,2,7,3,0]",35.717423,4.464678,1,3,0.132043,9.431953,196,1.220167,1,85.149376,0.067276
53,large,1679974766,8,hungarian_distance,"[2,4,7,5,1,6,3,0]",35.086146,4.385768,0,3,0.182873,7.031148,193,1.357755,1,72.117295,0.013244
53,large,1679974766,8,hungarian_crossing_penalty,"[2,4,7,5,1,6,3,0]",35.086146,4.385768,0,3,0.182873,7.031148,193,1.357755,1,72.117295,27.546370
53,large,1679974766,8,safety_aware_local_swap,"[2,4,7,5,1,6,3,0]",35.086146,4.385768,0,3,0.182873,7.031148,193,1.357755,1,72.117295,27.604268
54,large,1234493553,8,random,"[5,7,1,3,2,0,6,4]",56.639639,7.079955,7,7,0.162847,20.577381,282,8.090365,1,217.217020,0.004359
54,large,1234493553,8,nearest_neighbor,"[7,3,4,0,5,2,6,1]",32.314000,4.039250,2,6,0.024696,43.975704,298,8.848452,1,156.289704,0.067055
54,large,1234493553,8,hungarian_distance,"[7,3,1,0,5,4,6,2]",26.383089,3.297886,0,3,0.630132,3.269273,136,5.478640,1,59.652362,0.013085
54,large,1234493553,8,hungarian_crossing_penalty,"[7,3,1,0,5,4,6,2]",26.383089,3.297886,0,3,0.630132,3.269273,136,5.478640,1,59.652362,27.614437
54,large,1234493553,8,safety_aware_local_swap,"[7,2,1,0,5,4,6,3]",26.479342,3.309918,0,2,0.630132,2.108214,105,3.467197,1,48.587556,54.566497
55,large,2082129811,8,random,"[3,2,4,7,6,5,0,1]",38.080527,4.760066,3,7,0.137351,12.121877,274,9.318247,1,150.202404,0.004308
55,large,2082129811,8,nearest_neighbor,"[6,7,3,0,4,5,1,2]",21.950441,2.743805,2,4,0.034077,59.173737,280,5.397843,1,141.124178,0.066544
55,large,2082129811,8,hungarian_distance,"[6,0,3,2,4,5,7,1]",19.894987,2.486873,0,4,0.246336,7.352390,222,7.758556,1,67.247377,0.013255
55,large,2082129811,8,hungarian_crossing_penalty,"[6,0,3,2,4,5,7,1]",19.894987,2.486873,0,4,0.246336,7.352390,222,7.758556,1,67.247377,27.648471
55,large,2082129811,8,safety_aware_local_swap,"[6,2,3,0,4,5,7,1]",19.968816,2.496102,0,4,0.246336,6.759994,213,6.738839,1,66.728810,54.301432
56,large,496211705,8,random,"[4,1,5,6,7,0,3,2]",42.089120,5.261140,2,2,0.690995,1.968998,74,5.329317,1,84.058118,0.004428
56,large,496211705,8,nearest_neighbor,"[3,2,4,5,7,0,1,6]",39.142241,4.892780,1,3,1.561461,1.728543,59,5.166585,1,80.870785,0.066705
56,large,496211705,8,hungarian_distance,"[2,1,3,5,6,7,4,0]",30.069670,3.758709,0,0,2.353062,0.000000,0,2.694601,0,30.069670,0.014147
56,large,496211705,8,hungarian_crossing_penalty,"[2,1,3,5,6,7,4,0]",30.069670,3.758709,0,0,2.353062,0.000000,0,2.694601,0,30.069670,27.618154
56,large,496211705,8,safety_aware_local_swap,"[2,1,3,5,6,7,4,0]",30.069670,3.758709,0,0,2.353062,0.000000,0,2.694601,0,30.069670,27.872560
57,large,1644133252,8,random,"[3,4,6,1,7,5,2,0]",58.040532,7.255067,4,6,0.036698,65.851161,169,9.937552,1,223.891693,0.008967
57,large,1644133252,8,nearest_neighbor,"[2,1,0,7,4,5,3,6]",29.857124,3.732141,1,2,1.138972,1.379210,64,3.859290,1,61.236335,0.067877
57,large,1644133252,8,hungarian_distance,"[2,3,1,7,4,6,5,0]",26.858898,3.357362,0,1,1.974180,0.506283,14,2.858476,1,37.365181,0.016871
57,large,1644133252,8,hungarian_crossing_penalty,"[2,3,1,7,4,6,5,0]",26.858898,3.357362,0,1,1.974180,0.506283,14,2.858476,1,37.365181,27.939435
57,large,1644133252,8,safety_aware_local_swap,"[2,3,1,7,5,6,4,0]",28.193469,3.524184,0,0,2.018589,0.000000,0,1.654543,0,28.193469,54.225640
58,large,857496016,8,random,"[4,7,1,3,0,6,5,2]",68.419247,8.552406,15,5,0.564622,5.258506,133,5.551588,1,273.677753,0.006853
58,large,857496016,8,nearest_neighbor,"[6,3,7,1,4,2,0,5]",21.146316,2.643289,0,0,2.229199,0.000000,0,1.099544,0,21.146316,0.067085
58,large,857496016,8,hungarian_distance,"[6,3,0,1,4,2,7,5]",18.281166,2.285146,0,0,3.050772,0.000000,0,1.734649,0,18.281166,0.013546
58,large,857496016,8,hungarian_crossing_penalty,"[6,3,0,1,4,2,7,5]",18.281166,2.285146,0,0,3.050772,0.000000,0,1.734649,0,18.281166,27.422749
58,large,857496016,8,safety_aware_local_swap,"[6,3,0,1,4,2,7,5]",18.281166,2.285146,0,0,3.050772,0.000000,0,1.734649,0,18.281166,27.428269
59,large,363005674,8,random,"[7,2,0,5,3,4,1,6]",57.256706,7.157088,9,8,0.160670,15.339853,237,7.015147,1,242.596558,0.005240
59,large,363005674,8,nearest_neighbor,"[2,3,1,0,7,4,6,5]",34.380730,4.297591,0,2,0.348127,3.910335,71,8.396523,1,58.291065,0.066785
59,large,363005674,8,hungarian_distance,"[2,4,1,7,0,3,6,5]",29.755294,3.719412,0,0,2.380210,0.000000,0,2.377761,0,29.755294,0.013546
59,large,363005674,8,hungarian_crossing_penalty,"[2,4,1,7,0,3,6,5]",29.755294,3.719412,0,0,2.380210,0.000000,0,2.377761,0,29.755294,27.698936
59,large,363005674,8,safety_aware_local_swap,"[2,4,1,7,0,3,6,5]",29.755294,3.719412,0,0,2.380210,0.000000,0,2.377761,0,29.755294,27.661986
60,large,1220684351,8,random,"[7,1,4,0,6,2,3,5]",72.711630,9.088954,11,8,0.161451,14.204196,155,8.510488,1,276.915826,0.005511
60,large,1220684351,8,nearest_neighbor,"[6,2,1,4,7,5,0,3]",34.742883,4.342860,0,2,1.086975,1.436225,40,6.104996,1,56.179108,0.066574
60,large,1220684351,8,hungarian_distance,"[5,2,0,3,7,4,6,1]",23.309760,2.913720,0,0,3.440467,0.000000,0,1.998934,0,23.309760,0.015690
60,large,1220684351,8,hungarian_crossing_penalty,"[5,2,0,3,7,4,6,1]",23.309760,2.913720,0,0,3.440467,0.000000,0,1.998934,0,23.309760,27.461301
60,large,1220684351,8,safety_aware_local_swap,"[5,2,0,3,7,4,6,1]",23.309760,2.913720,0,0,3.440467,0.000000,0,1.998934,0,23.309760,27.529709
61,large,877701370,8,random,"[7,5,4,2,1,0,6,3]",67.179375,8.397422,10,10,0.018438,68.367287,308,8.621630,1,335.546662,0.004578
61,large,877701370,8,nearest_neighbor,"[6,2,7,4,1,5,0,3]",30.934794,3.866849,2,2,0.578467,2.758051,163,8.121579,1,73.692845,0.066104
61,large,877701370,8,hungarian_distance,"[6,2,7,4,0,3,1,5]",28.999719,3.624965,0,2,1.434583,1.214034,78,6.390635,1,50.213753,0.013435
61,large,877701370,8,hungarian_crossing_penalty,"[6,2,7,4,0,3,1,5]",28.999719,3.624965,0,2,1.434583,1.214034,78,6.390635,1,50.213753,27.823337
61,large,877701370,8,safety_aware_local_swap,"[6,2,7,4,0,3,1,5]",28.999719,3.624965,0,2,1.434583,1.214034,78,6.390635,1,50.213753,27.764498
62,large,931723848,8,random,"[5,2,6,3,7,4,1,0]",53.943659,6.742957,4,4,0.144131,12.288743,161,5.162145,1,146.232401,0.004578
62,large,931723848,8,nearest_neighbor,"[7,1,5,2,0,3,4,6]",37.937177,4.742147,1,3,0.791464,2.945117,124,5.514617,1,80.882294,0.066725
62,large,931723848,8,hungarian_distance,"[7,1,5,4,0,2,3,6]",34.494754,4.311844,0,1,0.791464,1.261887,45,5.487655,1,45.756641,0.013114
62,large,931723848,8,hungarian_crossing_penalty,"[7,1,5,4,0,2,3,6]",34.494754,4.311844,0,1,0.791464,1.261887,45,5.487655,1,45.756641,27.699907
62,large,931723848,8,safety_aware_local_swap,"[7,1,5,4,0,2,3,6]",34.494754,4.311844,0,1,0.791464,1.261887,45,5.487655,1,45.756641,27.631088
63,large,712629957,8,random,"[6,7,3,2,0,5,1,4]",49.051202,6.131400,3,3,0.505735,4.007076,121,9.469322,1,113.058278,0.004549
63,large,712629957,8,nearest_neighbor,"[2,7,4,1,0,3,5,6]",32.177033,4.022129,2,3,0.074459,15.440109,138,7.957539,1,97.617142,0.066655
63,large,712629957,8,hungarian_distance,"[2,7,5,1,0,4,3,6]",28.593815,3.574227,0,1,0.675995,1.477116,80,3.572668,1,40.070930,0.013315
63,large,712629957,8,hungarian_crossing_penalty,"[2,7,5,1,0,4,3,6]",28.593815,3.574227,0,1,0.675995,1.477116,80,3.572668,1,40.070930,27.766160
63,large,712629957,8,safety_aware_local_swap,"[2,7,5,1,0,4,3,6]",28.593815,3.574227,0,1,0.675995,1.477116,80,3.572668,1,40.070930,27.778504
64,large,1408944422,8,random,"[0,1,4,7,6,3,2,5]",70.940923,8.867615,16,14,0.136308,35.770308,425,5.156967,1,406.711231,0.004619
64,large,1408944422,8,nearest_neighbor,"[7,6,0,4,1,5,2,3]",29.698641,3.712330,1,4,0.218693,11.204976,255,12.716521,1,90.903617,0.066024
64,large,1408944422,8,hungarian_distance,"[7,5,0,4,2,6,3,1]",26.401685,3.300211,0,3,0.576857,3.535749,207,7.379191,1,59.937434,0.013205
64,large,1408944422,8,hungarian_crossing_penalty,"[7,5,0,4,2,6,3,1]",26.401685,3.300211,0,3,0.576857,3.535749,207,7.379191,1,59.937434,27.752606
64,large,1408944422,8,safety_aware_local_swap,"[7,5,0,4,2,6,3,1]",26.401685,3.300211,0,3,0.576857,3.535749,207,7.379191,1,59.937434,27.761722
65,large,914181470,8,random,"[5,6,3,1,7,2,4,0]",51.529001,6.441125,4,4,0.535664,4.080101,88,7.976905,1,135.609102,0.004298
65,large,914181470,8,nearest_neighbor,"[6,3,0,1,2,4,5,7]",31.465518,3.933190,1,3,0.336027,4.325718,117,8.352535,1,75.791236,0.066615
65,large,914181470,8,hungarian_distance,"[6,7,0,2,1,5,4,3]",22.063622,2.757953,0,0,2.649552,0.000000,0,3.398576,0,22.063622,0.015950
65,large,914181470,8,hungarian_crossing_penalty,"[6,7,0,2,1,5,4,3]",22.063622,2.757953,0,0,2.649552,0.000000,0,3.398576,0,22.063622,27.596524
65,large,914181470,8,safety_aware_local_swap,"[6,7,0,2,1,5,4,3]",22.063622,2.757953,0,0,2.649552,0.000000,0,3.398576,0,22.063622,27.892277
66,large,21953634,8,random,"[5,1,3,4,2,7,6,0]",52.666462,6.583308,5,4,0.180716,9.086434,114,13.217832,1,151.752896,0.004879
66,large,21953634,8,nearest_neighbor,"[1,0,4,3,2,5,6,7]",34.891287,4.361411,1,1,0.260940,3.817670,64,4.373344,1,58.708957,0.066615
66,large,21953634,8,hungarian_distance,"[1,7,4,3,0,2,6,5]",21.775808,2.721976,0,0,2.438672,0.000000,0,0.756907,0,21.775808,0.014698
66,large,21953634,8,hungarian_crossing_penalty,"[1,7,4,3,0,2,6,5]",21.775808,2.721976,0,0,2.438672,0.000000,0,0.756907,0,21.775808,27.981483
66,large,21953634,8,safety_aware_local_swap,"[1,7,4,3,0,2,6,5]",21.775808,2.721976,0,0,2.438672,0.000000,0,0.756907,0,21.775808,27.727138
67,large,2012228713,8,random,"[6,1,7,0,4,3,2,5]",61.960907,7.745113,9,5,0.286662,7.074526,110,8.762227,1,209.035433,0.004618
67,large,2012228713,8,nearest_neighbor,"[4,3,5,0,1,6,7,2]",25.454613,3.181827,0,1,1.752266,0.570364,22,10.753593,1,36.024977,0.066554
67,large,2012228713,8,hungarian_distance,"[4,3,5,0,1,6,2,7]",24.471574,3.058947,0,0,2.487880,0.000000,0,8.282949,0,24.471574,0.013144
67,large,2012228713,8,hungarian_crossing_penalty,"[4,3,5,0,1,6,2,7]",24.471574,3.058947,0,0,2.487880,0.000000,0,8.282949,0,24.471574,27.650605
67,large,2012228713,8,safety_aware_local_swap,"[4,3,5,0,1,6,2,7]",24.471574,3.058947,0,0,2.487880,0.000000,0,8.282949,0,24.471574,27.721898
68,large,1980321799,8,random,"[4,5,2,0,1,6,3,7]",61.313443,7.664180,7,7,0.560164,7.839217,246,22.192318,1,209.152661,0.004619
68,large,1980321799,8,nearest_neighbor,"[4,3,2,1,0,7,6,5]",46.123531,5.765441,5,6,0.371530,10.146819,220,17.076838,1,166.270350,0.066655
68,large,1980321799,8,hungarian_distance,"[5,4,2,6,7,1,0,3]",40.696703,5.087088,0,2,0.905700,1.686554,89,6.427229,1,62.383256,0.013485
68,large,1980321799,8,hungarian_crossing_penalty,"[5,4,2,6,7,1,0,3]",40.696703,5.087088,0,2,0.905700,1.686554,89,6.427229,1,62.383256,27.818348
68,large,1980321799,8,safety_aware_local_swap,"[5,4,2,3,7,1,0,6]",49.706248,6.213281,0,1,0.983972,1.015257,45,14.830203,1,60.721505,54.584281
69,large,627506565,8,random,"[1,2,7,5,6,3,4,0]",72.165954,9.020744,13,8,0.351747,10.572861,177,9.070336,1,292.738815,0.004569
69,large,627506565,8,nearest_neighbor,"[6,0,3,7,4,5,2,1]",44.136338,5.517042,2,2,1.788040,1.060236,22,19.988395,1,85.196575,0.066705
69,large,627506565,8,hungarian_distance,"[7,1,2,0,3,6,5,4]",34.976937,4.372117,0,0,3.017395,0.000000,0,3.860122,0,34.976937,0.013625
69,large,627506565,8,hungarian_crossing_penalty,"[7,1,2,0,3,6,5,4]",34.976937,4.372117,0,0,3.017395,0.000000,0,3.860122,0,34.976937,27.685771
69,large,627506565,8,safety_aware_local_swap,"[7,1,2,0,3,6,5,4]",34.976937,4.372117,0,0,3.017395,0.000000,0,3.860122,0,34.976937,27.522035
70,large,2034680197,8,random,"[4,1,3,0,6,7,5,2]",75.976335,9.497042,11,10,0.090829,23.610421,255,6.370229,1,309.586756,0.004999
70,large,2034680197,8,nearest_neighbor,"[2,4,6,3,5,7,0,1]",44.063509,5.507939,2,5,0.970978,3.213788,109,12.690116,1,117.277297,0.066955
70,large,2034680197,8,hungarian_distance,"[1,4,6,2,0,5,7,3]",34.554630,4.319329,0,0,2.246205,0.000000,0,6.606484,0,34.554630,0.014057
70,large,2034680197,8,hungarian_crossing_penalty,"[1,4,6,2,0,5,7,3]",34.554630,4.319329,0,0,2.246205,0.000000,0,6.606484,0,34.554630,27.414644
70,large,2034680197,8,safety_aware_local_swap,"[1,4,6,2,0,5,7,3]",34.554630,4.319329,0,0,2.246205,0.000000,0,6.606484,0,34.554630,27.490265
71,large,1957894369,8,random,"[6,3,7,4,2,0,5,1]",56.013652,7.001706,6,5,0.146433,14.989017,273,10.021674,1,181.002669,0.004498
71,large,1957894369,8,nearest_neighbor,"[5,2,3,6,7,0,4,1]",31.407423,3.925928,3,5,0.146433,13.398909,280,8.971210,1,124.806332,0.066364
71,large,1957894369,8,hungarian_distance,"[4,2,3,5,0,1,6,7]",28.709197,3.588650,0,2,0.535755,2.903022,149,2.406144,1,51.612220,0.013626
71,large,1957894369,8,hungarian_crossing_penalty,"[4,2,3,5,0,1,6,7]",28.709197,3.588650,0,2,0.535755,2.903022,149,2.406144,1,51.612220,27.575244
71,large,1957894369,8,safety_aware_local_swap,"[4,2,3,5,0,1,6,7]",28.709197,3.588650,0,2,0.535755,2.903022,149,2.406144,1,51.612220,27.557962
72,large,1489119584,8,random,"[7,2,0,4,6,3,5,1]",55.090092,6.886262,6,9,0.545119,8.544870,280,11.985176,1,213.634963,0.006132
72,large,1489119584,8,nearest_neighbor,"[2,1,6,5,3,0,4,7]",18.921937,2.365242,0,1,1.698991,0.588238,38,1.205940,1,29.510176,0.066785
72,large,1489119584,8,hungarian_distance,"[2,1,6,5,3,0,4,7]",18.921937,2.365242,0,1,1.698991,0.588238,38,1.205940,1,29.510176,0.013846
72,large,1489119584,8,hungarian_crossing_penalty,"[2,1,6,5,3,0,4,7]",18.921937,2.365242,0,1,1.698991,0.588238,38,1.205940,1,29.510176,29.369637
72,large,1489119584,8,safety_aware_local_swap,"[2,1,6,5,3,0,4,7]",18.921937,2.365242,0,1,1.698991,0.588238,38,1.205940,1,29.510176,29.435680
73,large,968304075,8,random,"[5,6,4,2,7,1,3,0]",58.244137,7.280517,4,8,0.407239,7.909593,249,12.713104,1,186.153731,0.012434
73,large,968304075,8,nearest_neighbor,"[2,0,5,6,4,1,7,3]",32.871099,4.108887,1,3,0.185681,7.113730,127,11.261755,1,79.984829,0.094036
