trial_id,scenario,scenario_seed,num_uav,method,assignment,total_path_length,avg_path_length,xy_crossings,proximity_crossings,min_distance,safety_cost,safety_violation_count,critical_violation_count,arrival_time_variance,failed_assignment,critical_failed_assignment,total_cost,compute_time_ms
95,small,1886485731,3,nearest_neighbor,"[1,2,0]",8.463242,2.821081,0,0,2.824843,0.000000,0,0,0.056369,0,0,8.463242,0.015639
95,small,1886485731,3,hungarian_distance,"[1,2,0]",8.463242,2.821081,0,0,2.824843,0.000000,0,0,0.056369,0,0,8.463242,0.009689
95,small,1886485731,3,hungarian_crossing_penalty,"[1,2,0]",8.463242,2.821081,0,0,2.824843,0.000000,0,0,0.056369,0,0,8.463242,0.545716
95,small,1886485731,3,safety_aware_local_swap,"[1,2,0]",8.463242,2.821081,0,0,2.824843,0.000000,0,0,0.056369,0,0,8.463242,0.540735
96,small,1847507124,3,random,"[0,2,1]",15.199148,5.066383,0,1,1.961654,0.509514,7,0,0.119639,1,0,25.708662,0.004137
96,small,1847507124,3,nearest_neighbor,"[2,0,1]",9.572295,3.190765,0,0,2.610685,0.000000,0,0,2.652475,0,0,9.572295,0.015699
96,small,1847507124,3,hungarian_distance,"[0,1,2]",8.718728,2.906243,0,0,2.684066,0.000000,0,0,2.134900,0,0,8.718728,0.009598
96,small,1847507124,3,hungarian_crossing_penalty,"[0,1,2]",8.718728,2.906243,0,0,2.684066,0.000000,0,0,2.134900,0,0,8.718728,0.550584
96,small,1847507124,3,safety_aware_local_swap,"[0,1,2]",8.718728,2.906243,0,0,2.684066,0.000000,0,0,2.134900,0,0,8.718728,0.541757
97,small,1332455072,3,random,"[2,1,0]",12.072606,4.024202,0,1,1.889126,0.529065,16,0,0.999662,1,0,22.601672,0.004037
97,small,1332455072,3,nearest_neighbor,"[2,0,1]",10.825379,3.608460,1,1,0.046136,21.215312,47,34,3.895406,1,1,52.040690,0.015048
97,small,1332455072,3,hungarian_distance,"[1,0,2]",7.261917,2.420639,0,0,3.013415,0.000000,0,0,0.618149,0,0,7.261917,0.009658
97,small,1332455072,3,hungarian_crossing_penalty,"[1,0,2]",7.261917,2.420639,0,0,3.013415,0.000000,0,0,0.618149,0,0,7.261917,0.541737
97,small,1332455072,3,safety_aware_local_swap,"[1,0,2]",7.261917,2.420639,0,0,3.013415,0.000000,0,0,0.618149,0,0,7.261917,0.558780
98,small,607215430,3,random,"[2,0,1]",8.385810,2.795270,0,0,3.475863,0.000000,0,0,1.457034,0,0,8.385810,0.004358
98,small,607215430,3,nearest_neighbor,"[1,0,2]",12.419964,4.139988,0,0,2.687587,0.000000,0,0,2.408165,0,0,12.419964,0.015990
98,small,607215430,3,hungarian_distance,"[2,0,1]",8.385810,2.795270,0,0,3.475863,0.000000,0,0,1.457034,0,0,8.385810,0.009507
98,small,607215430,3,hungarian_crossing_penalty,"[2,0,1]",8.385810,2.795270,0,0,3.475863,0.000000,0,0,1.457034,0,0,8.385810,0.540595
98,small,607215430,3,safety_aware_local_swap,"[2,0,1]",8.385810,2.795270,0,0,3.475863,0.000000,0,0,1.457034,0,0,8.385810,0.548300
99,small,533388861,3,random,"[1,0,2]",13.686778,4.562259,0,1,1.899679,0.526128,13,0,2.845459,1,0,24.212906,0.004128
99,small,533388861,3,nearest_neighbor,"[0,1,2]",10.564314,3.521438,0,0,2.926622,0.000000,0,0,1.279239,0,0,10.564314,0.015990
99,small,533388861,3,hungarian_distance,"[2,0,1]",7.099336,2.366445,0,0,3.761718,0.000000,0,0,2.228634,0,0,7.099336,0.009358
99,small,533388861,3,hungarian_crossing_penalty,"[2,0,1]",7.099336,2.366445,0,0,3.761718,0.000000,0,0,2.228634,0,0,7.099336,0.541818
99,small,533388861,3,safety_aware_local_swap,"[2,0,1]",7.099336,2.366445,0,0,3.761718,0.000000,0,0,2.228634,0,0,7.099336,0.529454
0,medium,1862452178,5,random,"[1,4,2,3,0]",21.992485,4.398497,1,0,2.149178,0.000000,0,0,4.806115,0,0,31.992485,0.004228
0,medium,1862452178,5,nearest_neighbor,"[3,0,1,4,2]",13.249204,2.649841,0,1,1.205222,0.829035,33,17,6.425563,1,1,24.078239,0.031730
0,medium,1862452178,5,hungarian_distance,"[3,2,1,4,0]",9.307973,1.861595,0,1,1.939322,0.515378,17,0,2.562475,1,0,19.823351,0.016762
0,medium,1862452178,5,hungarian_crossing_penalty,"[3,2,1,4,0]",9.307973,1.861595,0,1,1.939322,0.515378,17,0,2.562475,1,0,19.823351,4.023888
0,medium,1862452178,5,safety_aware_local_swap,"[3,1,2,4,0]",9.589728,1.917946,0,0,2.390170,0.000000,0,0,1.183218,0,0,9.589728,7.575460
1,medium,492850696,5,random,"[4,2,3,1,0]",33.699157,6.739831,0,1,0.431933,2.309829,18,13,9.503501,1,1,46.008986,0.004428
1,medium,492850696,5,nearest_neighbor,"[2,4,3,0,1]",21.550788,4.310158,0,1,1.292221,0.773263,45,19,9.934159,1,1,32.324051,0.038723
1,medium,492850696,5,hungarian_distance,"[2,4,3,1,0]",18.708521,3.741704,0,1,1.856655,0.538313,33,0,3.693237,1,0,29.246834,0.010910
1,medium,492850696,5,hungarian_crossing_penalty,"[2,4,3,1,0]",18.708521,3.741704,0,1,1.856655,0.538313,33,0,3.693237,1,0,29.246834,4.023729
1,medium,492850696,5,safety_aware_local_swap,"[2,4,3,1,0]",18.708521,3.741704,0,1,1.856655,0.538313,33,0,3.693237,1,0,29.246834,4.011745
2,medium,529277210,5,random,"[1,2,4,0,3]",29.741158,5.948232,2,1,1.702504,0.587025,31,0,13.205092,1,0,60.328183,0.004719
2,medium,529277210,5,nearest_neighbor,"[1,4,0,2,3]",12.244433,2.448887,0,0,2.701407,0.000000,0,0,0.513565,0,0,12.244433,0.031700
2,medium,529277210,5,hungarian_distance,"[1,4,0,2,3]",12.244433,2.448887,0,0,2.701407,0.000000,0,0,0.513565,0,0,12.244433,0.011021
2,medium,529277210,5,hungarian_crossing_penalty,"[1,4,0,2,3]",12.244433,2.448887,0,0,2.701407,0.000000,0,0,0.513565,0,0,12.244433,3.999623
2,medium,529277210,5,safety_aware_local_swap,"[1,4,0,2,3]",12.244433,2.448887,0,0,2.701407,0.000000,0,0,0.513565,0,0,12.244433,4.091596
3,medium,1864452773,5,random,"[1,0,2,4,3]",27.229195,5.445839,1,0,2.384165,0.000000,0,0,4.326063,0,0,37.229195,0.004629
3,medium,1864452773,5,nearest_neighbor,"[3,1,2,0,4]",10.065577,2.013115,0,0,2.624905,0.000000,0,0,0.214523,0,0,10.065577,0.033323
3,medium,1864452773,5,hungarian_distance,"[3,1,2,0,4]",10.065577,2.013115,0,0,2.624905,0.000000,0,0,0.214523,0,0,10.065577,0.012713
3,medium,1864452773,5,hungarian_crossing_penalty,"[3,1,2,0,4]",10.065577,2.013115,0,0,2.624905,0.000000,0,0,0.214523,0,0,10.065577,3.992610
3,medium,1864452773,5,safety_aware_local_swap,"[3,1,2,0,4]",10.065577,2.013115,0,0,2.624905,0.000000,0,0,0.214523,0,0,10.065577,4.014350
4,medium,2070522134,5,random,"[2,4,0,1,3]",19.275247,3.855049,0,1,0.258254,3.857218,37,27,2.070454,1,1,33.132465,0.004529
4,medium,2070522134,5,nearest_neighbor,"[2,0,4,1,3]",11.033874,2.206775,0,0,2.396988,0.000000,0,0,2.974618,0,0,11.033874,0.032020
4,medium,2070522134,5,hungarian_distance,"[2,0,4,1,3]",11.033874,2.206775,0,0,2.396988,0.000000,0,0,2.974618,0,0,11.033874,0.011141
4,medium,2070522134,5,hungarian_crossing_penalty,"[2,0,4,1,3]",11.033874,2.206775,0,0,2.396988,0.000000,0,0,2.974618,0,0,11.033874,3.989985
4,medium,2070522134,5,safety_aware_local_swap,"[2,0,4,1,3]",11.033874,2.206775,0,0,2.396988,0.000000,0,0,2.974618,0,0,11.033874,4.090263
5,medium,1336232863,5,random,"[3,2,4,0,1]",33.999910,6.799982,4,4,0.027527,72.565204,150,98,4.220511,1,1,186.565113,0.004759
5,medium,1336232863,5,nearest_neighbor,"[1,0,2,4,3]",22.259569,4.451914,1,1,1.565725,0.638274,25,0,7.002520,1,0,42.897843,0.037280
5,medium,1336232863,5,hungarian_distance,"[1,3,2,0,4]",17.680981,3.536196,0,0,2.313863,0.000000,0,0,3.901327,0,0,17.680981,0.012453
5,medium,1336232863,5,hungarian_crossing_penalty,"[1,3,2,0,4]",17.680981,3.536196,0,0,2.313863,0.000000,0,0,3.901327,0,0,17.680981,4.000825
5,medium,1336232863,5,safety_aware_local_swap,"[1,3,2,0,4]",17.680981,3.536196,0,0,2.313863,0.000000,0,0,3.901327,0,0,17.680981,3.980767
6,medium,226500912,5,random,"[4,1,0,2,3]",22.544908,4.508982,0,0,2.499056,0.000000,0,0,4.683954,0,0,22.544908,0.004589
6,medium,226500912,5,nearest_neighbor,"[4,1,0,3,2]",18.169886,3.633977,0,0,2.499056,0.000000,0,0,6.004882,0,0,18.169886,0.031840
6,medium,226500912,5,hungarian_distance,"[4,2,1,3,0]",14.718239,2.943648,0,1,1.990840,0.502048,6,0,3.630392,1,0,25.220287,0.011361
6,medium,226500912,5,hungarian_crossing_penalty,"[4,2,1,3,0]",14.718239,2.943648,0,1,1.990840,0.502048,6,0,3.630392,1,0,25.220287,4.080795
6,medium,226500912,5,safety_aware_local_swap,"[4,2,0,3,1]",15.393594,3.078719,0,0,2.374321,0.000000,0,0,1.827921,0,0,15.393594,7.564870
7,medium,2105709716,5,random,"[3,0,4,2,1]",23.456371,4.691274,0,1,0.851600,1.172882,26,17,3.509672,1,1,34.629254,0.004629
7,medium,2105709716,5,nearest_neighbor,"[4,1,0,3,2]",18.563033,3.712607,1,1,0.120917,8.202276,40,29,8.310639,1,1,46.765309,0.038833
7,medium,2105709716,5,hungarian_distance,"[3,1,4,2,0]",15.072642,3.014528,0,0,2.822903,0.000000,0,0,1.876687,0,0,15.072642,0.011572
7,medium,2105709716,5,hungarian_crossing_penalty,"[3,1,4,2,0]",15.072642,3.014528,0,0,2.822903,0.000000,0,0,1.876687,0,0,15.072642,4.000765
7,medium,2105709716,5,safety_aware_local_swap,"[3,1,4,2,0]",15.072642,3.014528,0,0,2.822903,0.000000,0,0,1.876687,0,0,15.072642,4.016866
8,medium,296249993,5,random,"[3,2,4,0,1]",32.992100,6.598420,4,5,1.131983,3.487876,114,33,6.193639,1,1,126.479976,0.004338
8,medium,296249993,5,nearest_neighbor,"[0,4,3,1,2]",15.957177,3.191435,0,0,2.058522,0.000000,0,0,2.150257,0,0,15.957177,0.031819
8,medium,296249993,5,hungarian_distance,"[0,4,2,1,3]",13.953363,2.790673,0,0,2.916014,0.000000,0,0,0.521993,0,0,13.953363,0.010931
8,medium,296249993,5,hungarian_crossing_penalty,"[0,4,2,1,3]",13.953363,2.790673,0,0,2.916014,0.000000,0,0,0.521993,0,0,13.953363,3.983593
8,medium,296249993,5,safety_aware_local_swap,"[0,4,2,1,3]",13.953363,2.790673,0,0,2.916014,0.000000,0,0,0.521993,0,0,13.953363,4.010934
9,medium,1180640349,5,random,"[3,4,0,1,2]",40.850421,8.170084,3,2,1.176081,1.661560,70,38,3.876473,1,1,92.511981,0.004499
9,medium,1180640349,5,nearest_neighbor,"[0,4,2,3,1]",21.956897,4.391379,0,1,1.770756,0.564412,18,0,11.573607,1,0,32.521309,0.031800
9,medium,1180640349,5,hungarian_distance,"[1,0,2,3,4]",14.739650,2.947930,0,0,2.034373,0.000000,0,0,3.923760,0,0,14.739650,0.012003
9,medium,1180640349,5,hungarian_crossing_penalty,"[1,0,2,3,4]",14.739650,2.947930,0,0,2.034373,0.000000,0,0,3.923760,0,0,14.739650,3.965048
9,medium,1180640349,5,safety_aware_local_swap,"[1,0,2,3,4]",14.739650,2.947930,0,0,2.034373,0.000000,0,0,3.923760,0,0,14.739650,3.961171
10,medium,1141979302,5,random,"[0,1,4,2,3]",29.165336,5.833067,3,1,1.528106,0.653977,25,0,2.088870,1,0,69.819313,0.004899
10,medium,1141979302,5,nearest_neighbor,"[3,0,2,4,1]",20.679250,4.135850,0,1,1.031582,0.968446,36,22,11.825135,1,1,31.647696,0.033102
10,medium,1141979302,5,hungarian_distance,"[3,0,1,2,4]",12.190750,2.438150,0,0,3.233217,0.000000,0,0,1.484011,0,0,12.190750,0.011942
10,medium,1141979302,5,hungarian_crossing_penalty,"[3,0,1,2,4]",12.190750,2.438150,0,0,3.233217,0.000000,0,0,1.484011,0,0,12.190750,3.969246
10,medium,1141979302,5,safety_aware_local_swap,"[3,0,1,2,4]",12.190750,2.438150,0,0,3.233217,0.000000,0,0,1.484011,0,0,12.190750,4.415414
11,medium,642136974,5,random,"[4,2,1,0,3]",31.648085,6.329617,1,2,0.438497,2.851271,42,21,11.308146,1,1,64.499356,0.005160
11,medium,642136974,5,nearest_neighbor,"[4,0,2,1,3]",20.718174,4.143635,1,1,0.118421,8.373722,29,21,11.213165,1,1,49.091896,0.033703
11,medium,642136974,5,hungarian_distance,"[4,0,3,2,1]",16.612933,3.322587,0,0,2.737515,0.000000,0,0,2.833468,0,0,16.612933,0.011832
11,medium,642136974,5,hungarian_crossing_penalty,"[4,0,3,2,1]",16.612933,3.322587,0,0,2.737515,0.000000,0,0,2.833468,0,0,16.612933,4.107746
11,medium,642136974,5,safety_aware_local_swap,"[4,0,3,2,1]",16.612933,3.322587,0,0,2.737515,0.000000,0,0,2.833468,0,0,16.612933,4.179141
12,medium,842959872,5,random,"[1,2,3,4,0]",41.914459,8.382892,1,3,0.102898,12.159740,84,51,6.323204,1,1,94.074199,0.005951
12,medium,842959872,5,nearest_neighbor,"[4,3,2,0,1]",19.936495,3.987299,0,1,1.157772,0.862982,48,26,6.105489,1,1,30.799477,0.033683
12,medium,842959872,5,hungarian_distance,"[4,3,2,0,1]",19.936495,3.987299,0,1,1.157772,0.862982,48,26,6.105489,1,1,30.799477,0.011963
12,medium,842959872,5,hungarian_crossing_penalty,"[4,3,2,0,1]",19.936495,3.987299,0,1,1.157772,0.862982,48,26,6.105489,1,1,30.799477,4.149174
12,medium,842959872,5,safety_aware_local_swap,"[4,3,0,1,2]",27.782763,5.556553,0,0,2.008370,0.000000,0,0,5.007054,0,0,27.782763,11.590813
13,medium,1952745006,5,random,"[4,2,3,0,1]",35.739607,7.147921,3,2,0.767571,1.862248,68,26,11.877483,1,1,87.601856,0.004839
13,medium,1952745006,5,nearest_neighbor,"[1,2,0,4,3]",15.989802,3.197960,0,0,2.201666,0.000000,0,0,0.707478,0,0,15.989802,0.033093
13,medium,1952745006,5,hungarian_distance,"[2,1,0,4,3]",15.900542,3.180108,0,1,1.028233,0.971597,59,34,3.971734,1,1,26.872139,0.011802
13,medium,1952745006,5,hungarian_crossing_penalty,"[2,1,0,4,3]",15.900542,3.180108,0,1,1.028233,0.971597,59,34,3.971734,1,1,26.872139,4.051220
13,medium,1952745006,5,safety_aware_local_swap,"[1,2,0,4,3]",15.989802,3.197960,0,0,2.201666,0.000000,0,0,0.707478,0,0,15.989802,7.823886
14,medium,1433948055,5,random,"[2,4,0,3,1]",30.842264,6.168453,2,2,0.376641,3.376107,63,39,2.481660,1,1,74.218372,0.004849
14,medium,1433948055,5,nearest_neighbor,"[1,0,2,4,3]",9.781778,1.956356,0,0,3.357826,0.000000,0,0,1.035375,0,0,9.781778,0.032572
14,medium,1433948055,5,hungarian_distance,"[1,0,2,4,3]",9.781778,1.956356,0,0,3.357826,0.000000,0,0,1.035375,0,0,9.781778,0.012393
14,medium,1433948055,5,hungarian_crossing_penalty,"[1,0,2,4,3]",9.781778,1.956356,0,0,3.357826,0.000000,0,0,1.035375,0,0,9.781778,3.951764
14,medium,1433948055,5,safety_aware_local_swap,"[1,0,2,4,3]",9.781778,1.956356,0,0,3.357826,0.000000,0,0,1.035375,0,0,9.781778,3.969006
15,medium,714791386,5,random,"[1,2,4,0,3]",30.135021,6.027004,2,0,2.428128,0.000000,0,0,8.150104,0,0,50.135021,0.004769
15,medium,714791386,5,nearest_neighbor,"[4,1,2,0,3]",11.160021,2.232004,0,0,3.794860,0.000000,0,0,1.050346,0,0,11.160021,0.031269
15,medium,714791386,5,hungarian_distance,"[4,1,2,0,3]",11.160021,2.232004,0,0,3.794860,0.000000,0,0,1.050346,0,0,11.160021,0.011011
15,medium,714791386,5,hungarian_crossing_penalty,"[4,1,2,0,3]",11.160021,2.232004,0,0,3.794860,0.000000,0,0,1.050346,0,0,11.160021,3.954879
15,medium,714791386,5,safety_aware_local_swap,"[4,1,2,0,3]",11.160021,2.232004,0,0,3.794860,0.000000,0,0,1.050346,0,0,11.160021,3.968674
16,medium,1777701965,5,random,"[3,2,4,1,0]",23.169445,4.633889,0,2,1.625640,1.209516,49,0,2.131492,1,0,44.378961,0.004419
16,medium,1777701965,5,nearest_neighbor,"[4,3,2,0,1]",14.884209,2.976842,0,0,2.534917,0.000000,0,0,0.597360,0,0,14.884209,0.031680
16,medium,1777701965,5,hungarian_distance,"[4,3,2,0,1]",14.884209,2.976842,0,0,2.534917,0.000000,0,0,0.597360,0,0,14.884209,0.011381
16,medium,1777701965,5,hungarian_crossing_penalty,"[4,3,2,0,1]",14.884209,2.976842,0,0,2.534917,0.000000,0,0,0.597360,0,0,14.884209,3.977091
16,medium,1777701965,5,safety_aware_local_swap,"[4,3,2,0,1]",14.884209,2.976842,0,0,2.534917,0.000000,0,0,0.597360,0,0,14.884209,3.987149
17,medium,323193120,5,random,"[4,1,3,2,0]",32.840102,6.568020,2,2,0.332659,4.052630,57,41,3.340558,1,1,76.892732,0.004309
17,medium,323193120,5,nearest_neighbor,"[3,0,1,4,2]",12.935129,2.587026,0,0,3.591504,0.000000,0,0,1.062623,0,0,12.935129,0.031679
17,medium,323193120,5,hungarian_distance,"[3,0,1,4,2]",12.935129,2.587026,0,0,3.591504,0.000000,0,0,1.062623,0,0,12.935129,0.010931
17,medium,323193120,5,hungarian_crossing_penalty,"[3,0,1,4,2]",12.935129,2.587026,0,0,3.591504,0.000000,0,0,1.062623,0,0,12.935129,3.973624
17,medium,323193120,5,safety_aware_local_swap,"[3,0,1,4,2]",12.935129,2.587026,0,0,3.591504,0.000000,0,0,1.062623,0,0,12.935129,3.999193
18,medium,1172567797,5,random,"[1,3,2,4,0]",37.133678,7.426736,3,3,0.837025,3.417038,67,46,6.805059,1,1,100.550716,0.004449
18,medium,1172567797,5,nearest_neighbor,"[4,0,1,3,2]",13.956804,2.791361,0,0,2.957534,0.000000,0,0,0.800675,0,0,13.956804,0.031890
18,medium,1172567797,5,hungarian_distance,"[4,0,1,3,2]",13.956804,2.791361,0,0,2.957534,0.000000,0,0,0.800675,0,0,13.956804,0.010630
18,medium,1172567797,5,hungarian_crossing_penalty,"[4,0,1,3,2]",13.956804,2.791361,0,0,2.957534,0.000000,0,0,0.800675,0,0,13.956804,3.974977
18,medium,1172567797,5,safety_aware_local_swap,"[4,0,1,3,2]",13.956804,2.791361,0,0,2.957534,0.000000,0,0,0.800675,0,0,13.956804,3.989294
19,medium,1320239838,5,random,"[3,0,1,2,4]",28.981423,5.796285,1,0,2.793211,0.000000,0,0,2.264660,0,0,38.981423,0.004579
19,medium,1320239838,5,nearest_neighbor,"[4,0,3,2,1]",16.169889,3.233978,0,0,2.449354,0.000000,0,0,4.040146,0,0,16.169889,0.031669
19,medium,1320239838,5,hungarian_distance,"[4,0,2,3,1]",13.558855,2.711771,0,0,4.310643,0.000000,0,0,0.781315,0,0,13.558855,0.011632
19,medium,1320239838,5,hungarian_crossing_penalty,"[4,0,2,3,1]",13.558855,2.711771,0,0,4.310643,0.000000,0,0,0.781315,0,0,13.558855,3.989263
19,medium,1320239838,5,safety_aware_local_swap,"[4,0,2,3,1]",13.558855,2.711771,0,0,4.310643,0.000000,0,0,0.781315,0,0,13.558855,3.987830
20,medium,225010042,5,random,"[2,4,3,1,0]",21.179459,4.235892,1,2,0.161375,6.671393,50,30,8.962107,1,1,57.850851,0.004508
20,medium,225010042,5,nearest_neighbor,"[2,4,1,0,3]",11.286859,2.257372,0,0,3.314219,0.000000,0,0,0.641623,0,0,11.286859,0.032441
20,medium,225010042,5,hungarian_distance,"[2,4,1,0,3]",11.286859,2.257372,0,0,3.314219,0.000000,0,0,0.641623,0,0,11.286859,0.012694
20,medium,225010042,5,hungarian_crossing_penalty,"[2,4,1,0,3]",11.286859,2.257372,0,0,3.314219,0.000000,0,0,0.641623,0,0,11.286859,3.961842
20,medium,225010042,5,safety_aware_local_swap,"[2,4,1,0,3]",11.286859,2.257372,0,0,3.314219,0.000000,0,0,0.641623,0,0,11.286859,4.038115
21,medium,1419796637,5,random,"[2,3,4,1,0]",40.868091,8.173618,6,7,0.391884,10.229648,157,103,3.793006,1,1,181.097739,0.004639
21,medium,1419796637,5,nearest_neighbor,"[4,0,1,2,3]",10.785758,2.157152,0,0,4.195997,0.000000,0,0,0.162906,0,0,10.785758,0.032521
21,medium,1419796637,5,hungarian_distance,"[4,0,1,2,3]",10.785758,2.157152,0,0,4.195997,0.000000,0,0,0.162906,0,0,10.785758,0.011792
21,medium,1419796637,5,hungarian_crossing_penalty,"[4,0,1,2,3]",10.785758,2.157152,0,0,4.195997,0.000000,0,0,0.162906,0,0,10.785758,3.969477
21,medium,1419796637,5,safety_aware_local_swap,"[4,0,1,2,3]",10.785758,2.157152,0,0,4.195997,0.000000,0,0,0.162906,0,0,10.785758,3.966741
22,medium,1527433394,5,random,"[1,2,4,0,3]",18.272163,3.654433,0,1,1.972173,0.506798,5,0,12.648579,1,0,28.778961,0.004709
22,medium,1527433394,5,nearest_neighbor,"[1,2,0,4,3]",20.006466,4.001293,1,1,0.072290,13.644515,34,25,5.800716,1,1,53.650980,0.032451
22,medium,1527433394,5,hungarian_distance,"[4,2,1,0,3]",14.560080,2.912016,0,0,2.599208,0.000000,0,0,2.623362,0,0,14.560080,0.011481
22,medium,1527433394,5,hungarian_crossing_penalty,"[4,2,1,0,3]",14.560080,2.912016,0,0,2.599208,0.000000,0,0,2.623362,0,0,14.560080,3.981329
22,medium,1527433394,5,safety_aware_local_swap,"[4,2,1,0,3]",14.560080,2.912016,0,0,2.599208,0.000000,0,0,2.623362,0,0,14.560080,3.998110
23,medium,800873406,5,random,"[3,1,4,2,0]",29.939907,5.987981,2,2,0.694343,2.657447,85,55,5.709048,1,1,72.597355,0.004488
23,medium,800873406,5,nearest_neighbor,"[2,1,3,4,0]",17.740356,3.548071,0,1,1.181362,0.845765,52,27,1.366315,1,1,28.586121,0.032100
23,medium,800873406,5,hungarian_distance,"[1,2,3,0,4]",13.563214,2.712643,0,0,2.320102,0.000000,0,0,3.434110,0,0,13.563214,0.010991
23,medium,800873406,5,hungarian_crossing_penalty,"[1,2,3,0,4]",13.563214,2.712643,0,0,2.320102,0.000000,0,0,3.434110,0,0,13.563214,4.017877
23,medium,800873406,5,safety_aware_local_swap,"[1,2,3,0,4]",13.563214,2.712643,0,0,2.320102,0.000000,0,0,3.434110,0,0,13.563214,4.037364
24,medium,1622380921,5,random,"[0,4,3,2,1]",15.357711,3.071542,0,0,3.112513,0.000000,0,0,1.106493,0,0,15.357711,0.004368
24,medium,1622380921,5,nearest_neighbor,"[0,4,2,3,1]",15.242581,3.048516,0,0,3.112513,0.000000,0,0,1.751165,0,0,15.242581,0.032000
24,medium,1622380921,5,hungarian_distance,"[0,4,2,3,1]",15.242581,3.048516,0,0,3.112513,0.000000,0,0,1.751165,0,0,15.242581,0.011061
24,medium,1622380921,5,hungarian_crossing_penalty,"[0,4,2,3,1]",15.242581,3.048516,0,0,3.112513,0.000000,0,0,1.751165,0,0,15.242581,3.992860
24,medium,1622380921,5,safety_aware_local_swap,"[0,4,2,3,1]",15.242581,3.048516,0,0,3.112513,0.000000,0,0,1.751165,0,0,15.242581,4.011405
25,medium,461344229,5,random,"[0,1,2,4,3]",31.119276,6.223855,3,3,0.076866,14.440607,85,52,3.337414,1,1,105.559884,0.005030
25,medium,461344229,5,nearest_neighbor,"[4,3,0,1,2]",15.366959,3.073392,1,1,0.511405,1.951581,67,43,4.141920,1,1,37.318540,0.032501
25,medium,461344229,5,hungarian_distance,"[4,2,0,1,3]",14.083758,2.816752,0,0,2.117700,0.000000,0,0,1.915715,0,0,14.083758,0.011502
25,medium,461344229,5,hungarian_crossing_penalty,"[4,2,0,1,3]",14.083758,2.816752,0,0,2.117700,0.000000,0,0,1.915715,0,0,14.083758,4.014511
25,medium,461344229,5,safety_aware_local_swap,"[4,2,0,1,3]",14.083758,2.816752,0,0,2.117700,0.000000,0,0,1.915715,0,0,14.083758,4.009011
26,medium,1675587876,5,random,"[0,2,3,1,4]",25.941522,5.188304,1,0,2.821794,0.000000,0,0,0.770794,0,0,35.941522,0.004378
26,medium,1675587876,5,nearest_neighbor,"[3,1,2,0,4]",10.196835,2.039367,0,0,2.354157,0.000000,0,0,2.198807,0,0,10.196835,0.032732
26,medium,1675587876,5,hungarian_distance,"[3,1,2,0,4]",10.196835,2.039367,0,0,2.354157,0.000000,0,0,2.198807,0,0,10.196835,0.010931
26,medium,1675587876,5,hungarian_crossing_penalty,"[3,1,2,0,4]",10.196835,2.039367,0,0,2.354157,0.000000,0,0,2.198807,0,0,10.196835,4.014922
26,medium,1675587876,5,safety_aware_local_swap,"[3,1,2,0,4]",10.196835,2.039367,0,0,2.354157,0.000000,0,0,2.198807,0,0,10.196835,4.001737
27,medium,289940097,5,random,"[4,3,1,2,0]",18.134571,3.626914,0,0,2.645715,0.000000,0,0,2.520802,0,0,18.134571,0.004318
27,medium,289940097,5,nearest_neighbor,"[4,2,1,3,0]",15.153648,3.030730,0,0,2.645715,0.000000,0,0,1.787106,0,0,15.153648,0.032140
27,medium,289940097,5,hungarian_distance,"[4,3,1,0,2]",14.944362,2.988872,0,0,3.267790,0.000000,0,0,1.424279,0,0,14.944362,0.011041
27,medium,289940097,5,hungarian_crossing_penalty,"[4,3,1,0,2]",14.944362,2.988872,0,0,3.267790,0.000000,0,0,1.424279,0,0,14.944362,4.108477
27,medium,289940097,5,safety_aware_local_swap,"[4,3,1,0,2]",14.944362,2.988872,0,0,3.267790,0.000000,0,0,1.424279,0,0,14.944362,4.050979
28,medium,1571251877,5,random,"[3,4,1,0,2]",27.634803,5.526961,5,4,0.137827,11.969246,137,92,6.392906,1,1,129.604050,0.004579
28,medium,1571251877,5,nearest_neighbor,"[4,1,0,2,3]",16.841068,3.368214,0,1,0.912746,1.094396,51,32,2.216175,1,1,27.935465,0.032562
28,medium,1571251877,5,hungarian_distance,"[0,1,4,3,2]",13.973873,2.794775,0,0,2.564853,0.000000,0,0,1.270658,0,0,13.973873,0.011342
28,medium,1571251877,5,hungarian_crossing_penalty,"[0,1,4,3,2]",13.973873,2.794775,0,0,2.564853,0.000000,0,0,1.270658,0,0,13.973873,4.010654
28,medium,1571251877,5,safety_aware_local_swap,"[0,1,4,3,2]",13.973873,2.794775,0,0,2.564853,0.000000,0,0,1.270658,0,0,13.973873,4.012226
29,medium,568860301,5,random,"[1,0,2,4,3]",35.601735,7.120347,5,6,0.486117,8.114999,146,81,7.301715,1,1,153.716733,0.004478
29,medium,568860301,5,nearest_neighbor,"[3,2,1,0,4]",18.811969,3.762394,1,2,0.100216,10.443365,47,24,9.204436,1,1,59.255334,0.031629
29,medium,568860301,5,hungarian_distance,"[3,2,0,4,1]",13.835249,2.767050,0,0,2.263796,0.000000,0,0,1.190278,0,0,13.835249,0.011542
29,medium,568860301,5,hungarian_crossing_penalty,"[3,2,0,4,1]",13.835249,2.767050,0,0,2.263796,0.000000,0,0,1.190278,0,0,13.835249,4.108267
29,medium,568860301,5,safety_aware_local_swap,"[3,2,0,4,1]",13.835249,2.767050,0,0,2.263796,0.000000,0,0,1.190278,0,0,13.835249,4.071948
